heading,review
" Don't waste valuable time of your life watching this","music--awful script--one of the worst, even stalwarts like naseruddin shah or paresh rawal looked idiotic due to scriptsaction sequence--these kind of action sequences were shown in 90sacting--out of the 1000 one liners in the movie, maybe 2-3 can really make you giggleAnees Bazmee creates below average films -thats true, but this one is definitely one of his worst!It's hard to believe these kind of movies are coming out in 2015!!Don't waste your time watch welcome instead!" 
" Crappy script - Serious Disappointment","Sequel of Welcome, which was quite an enjoyable film. This films stars all the A-listers, which was the reason it got droves of people to watch it in the first place. Honestly, the film is a disappointed. With the likes of Nana Patekar and Paresh Rawal. Their presence makes it livelier but the weak story line seriously undermines the whole experience.The film show casts Dubai shorelines, which look amazing on the big screen. However, the direction was choppy. One particular sequence was just down right stupid when skydivers are above Palm one moments and appear next to their target the next in the sandy dunes of remote UAE.The A-listers are gold and their on-screen performance was what kept things going but the new cast, Shruti Hassan and Dimple's Daughter (in the film) did a pretty shoddy job.Film to let go by in the cinema and probably catch up on a Saturday afternoon in front of Tele." 
" Not as good as expected. Welcome was too good.","This movie is a crap. South Indian movies are now moving towards Hollywood and our so called Bollywood is degrading itself by making movie like this. I watched it for Brahmanandam but he is not in the movie for a heavy role. Plot was not as good as expected. The maker tried to make a spicy movie but failed and produced a KHICHDI. These type of movies are such a shame of Indian Bollywood. I wasted my 2.30 hrs watching this crap. Naseeruddin shah was not enough good as RDX. Mark my word John Abraham can never be an actor he is good at modelling so go back John this is not your cup of tea. Shruti should stay in South industry as its a very bad movie for her career. Picturisation is not good. Director used sports car for the Shareef Businessman where is your mind director?" 
" Biggest disaster of 2015","Nowadays, film producers are hiring marketing and advertising agencies not only to promote their movies, but also to improve IMDb ratings. They post fake reviews and rate films greatly to fetch more people to the theaters. About the movie: This movie is completely baseless and crap. Dialogues are good as the dialogue writer is a stickler in writing comedy. Direction is fine, but the most important aspect "the script" is baseless. The movie will nettle you after the interval and you might feel annoyed by it. Go and watch this movie if you want to waste your hard earned money. P.S this is my first review on IMDb" 
" Despite weak script and poor direction – Welcome Back is watchable only because of three aces – Anil Kapoor, Nana Patekar and Paresh Rawal","Films like DON, Dhoom, Murder, Bhoothnath, Golmaal series and Tanu Weds Manu has generated enough curiosity among movie mongers to spawn their eagerly awaited sequels. Follow-up to the smash-hit Welcome (2007), Welcome Back was right there with high dose of entertainment value but looses the steam due to the fiddling climax, wafer-thin plot and tuneless music.Uday and Majnu wants to marry off his sister to someone from a good family background if he wants to get married to Chandni. Story gets further complicated when Ranjana(Uday's sister) falls in love with Mumbai goon ( John Abraham) who is completely opposite to what Uday and Majnu expected.Anees Bazmee has mastered of making no-sense and yet entertaining films ( No Entry, Welcome, Singh Is King, Ready) . With Welcome Back, Bazmee has gone one step-further. He has created a mish-mash plot and sub-plots that will make you pull your hair. You do not bargain for logic here as anything can happen from anywhere and at anytime. The good news is despite all the foolishness, the films work thanks to the quick-witted tapori humour, funny scenes and threesome- Anil Kapoor, Nana Patekar and Paresh Rawal who are sure to bring down the house with their rib-tickling act. The climax plays a spoil-sport and you wish director could have made it more smart, crispy and shorter version. The dialogues, especially, by Raaj Shaandilyaa is noteworthy and will remain with you after the film. Lets be frank- there is nothing called "screenplay" in the film. Editing is terribly loose. The budget is pretty high (estimated to be Rs 100 crores) which makes sense considering high production values and shooting locations in Dubai. Cinematography sometimes rolls out to make film look like 90's potboiler entertainer but nevertheless is magnus. Music is a big letdown. The hopeless film stands on the shoulders of 3 supremely talented actors – Anil Kapoor, Nana Patekar and Paresh Rawal. The chemistry between them is sparkling and convincing that you will love every moment of them in the film. Anil Kapoor is simply mindblowing. Nana Patekar is equally outstanding. Watch for the scene when they play antakshri in the graveyard. Paresh Rawal is splendid. He gets to deliver witty-one-liners and does it with ease. John Abraham is decent with his tapori looks. Shruti Hassan should start thinking of some other profession. Naseeruddin Shah does not making any impact replacing the role of legendary Feroze Khan. as Wanted Bhai. Dimple Kapadia surprises with astounding performance. She gets to deliver some good lines as well.Despite weak script and poor direction – Welcome Back is watchable only because of three aces – Anil Kapoor, Nana Patekar and Paresh RawalDecent – 2.75/5" 
" Don't Welcome this family...","Welcome Back (2015)A sequel to the 2007 comic caper Welcome starring Anil kapoor, Nana Patekar, John Abraham, Paresh Rawal and Shruti Hasaan in the lead. Directed by Anees Bazmi.The movie fails miserably in the sequel. The first part was a laughter riot but it does not create the same magic again. I didn't had any expectation from the movie still I convinced myself to watch this. The only thing I enjoyed in the movie was watching Majnu and Uday Shetty, rest all failed to entertain me. John Abraham is not at all suitable for comedy roles. His expressions are worst. He can only do films like Madras Cafe (He is best in that type of roles). Shruti Hasaan has to learn a lot in terms of acting and comic timing. You will surely miss Akki (Akshay Kumar) in the sequel.The first half of the movie is too boring, you can have some laughs in the post interval part. I had never experienced such bad songs and their lyrics in recent movies. Anees Bazmi is known for directing good comedy movies but this time He had made a very illogical and a totally senseless movie. Watch this movie at your own risk and please leave your brain at home if you convinced yourself for watching Welcome Back. 1.5/5 or 4/10" 
" Brainless yet fun","I wasn't expecting much from the film from the beginning however unexpectedly it did provided some fun time though the film had weak direction and weak story. The first thing I must say is that there is not much difference to see in this film from the predecessor,similar situations and very similar plot (though the first part was way much better). Let's start with the pros first Anil Kapoor and Nana Patekar did a fine job in portraying the characters of Majnu and Udai just like before. The film is pretty funny in second half and few dialogs are pretty cleverly written and have many amazing and beautiful locations. However still they were not able to fill in for the cons which include bad songs and some very unfunny jokes along with bad visual effects which by the way felt unnecessary. I was pretty disappointed with performance of Shruti Hasan as she did not stood out much and also with Paresh Rawal not getting more screen time and John Abraham's performance which yet again did not left a mark. The film doesn't make much sense and has pretty brainless plot I won't recommend this film if if you want something which makes sense however you can watch if you leave brain at home." 
" Over the top, illogical, but just leave your brain at home and enjoy Welcome Back. The 90s are back!","Before I start analyzing Welcome Back, let me state on the onset that the sequel comes nowhere close to the original cult classic comedy Welcome. I mean the the sequel is even missing Akshay Kumar, need I say more. The sequel follows the template of the original, for example Manju and Uday are going to get there sister married again( a different one), the film is like a remake almost with a couple of things changed, with newer jokes, characters etc. But the real question is does the film work, does it entertain. Well I was entertained for the 2hrs and 30 min length time.The film like it promised from the trailer was a full pasia vasool, illogical, zany comic entertainer. Its a family entertainer, but the film carries a beware tag, that you must leave your brains at home while watching Welcome Back to full enjoy the film.This is because the film is highly illogical, the story at times feels totally unbelievable,some of scenes are cringe worthy, but I mean its 90s bollywood at its finest, its what we come to except for a typical Anees Bazmee film. But let me state again if your looking for logic don't watch WB. Pseudo-Intellectuals beware.The story is a completely illogical tale. The film starts off 7 years later after the last ended, Uday Bhai and Majnu Bhai are now completely clean and normal people, they own a hotel, they are rich, they have little or nothing to do with the Underworld or violence anymore.They suddenly realize that there getting very old, but they cant find any women too marry, they then both end up falling in love with the same women, who is a con woman, who is trying to leave them high and dry. The Con woman along with her mother act as a Queen and Princess. Both Majnu and Uday realize that have fallen in love with the same girl when out of nowhere Uday's dad shows up with his new daughter from his third unknown marriage and tells Uday he has to get her married cause she is his sister ( and because he is old), the queen and princess insist too so they can get out of there problem. Running parallel Ghunagroo finds out his wife has a child from another marriage who ends being a big gangster in Mumbai. Manju and Uday, after finding out Ghunagroo has a son want to finalize there sisters wedding with his son, he first accepts but then he tries to get out of the marriage because he doesn't want Manju and Uday to find out his son is a gangster. But as luck has it there sister falls in love with Ghunagroo son Ajju Bhai, and when Manju and Uday find out about this they try to stop the marriage. They want a respectable man for there sister. They go running to Wanted Bhai for help to stop the marriage, because they are scared of Ajju the gangster.Wanted Bhai is blind and ends up being the biggest gangster of them all, but at his island Manju and Uday find out his drug ridden son is also somehow in love with there sister too. The rest of story is about who marries Manju and Uday's sister Rajnaha.Acting wise the film has a huge cast but only a couple of acts standout. Anil Kapoor and Nana Patekar own the film there chemistry is hilarious, there are a laugh riot. Paresh Rawal is in complete form, he is very good. John Abraham is good as the typical Mumbai tapoori. Shruti Hassan is okay, but provides a good glamor quotient. Dimple Kapadia is wasted. Shiny Ahuja is loud. Nasserudin Shah is at his hamming best.See Welcome Back is the perfect film too watch at a single screen where the masses lap, over the top masala entertainers. WB is kind of a stress buster, you just watch the film and enjoy the buffoonery. But even for a masala entertainer one wishes the story was a little better, a little logic is needed. And the music is far from even being mediocre. The VFX are pretty below average also, and while the film moves at a fast pace, the 2nd half drags a bit. However the film is mounted well Dubai looks nice, and its nice to see expensive cars, helicopters, mansions etc.Overall Welcome Back is nowhere close to the prequel there is no comparison, however as a stand alone comedy, its still good.Its a typical Anees Bazmee film, its illogical, its over the top, its zany, but its good fun for people who enjoy leave your brain at home masala entertainment. A recommended watch if your fan of Anil Kapoor or Nana Patekar because they own the film.3/5* or 6/10" 
" Dumb, stupid, but......","Welcome released way back in 2007, and while it is by no means a great film, it was a highly entertaining film which has a few gags which still hold up. Welcome back has taken its own sweet time to release, and while I enjoyed the first welcome, I didn't have very high expectations for this one, the main reason being the replacement of Akshay Kumar with John Abraham. But I saw the film and it surprisingly ended up entertaining me for majority of its running time.The good: Anil Kapoor and Nana Patekar are once again in top form.It is their chemistry which makes you sit through the movie, which otherwise is a mindless mess.Rajpal Yadav chips in with a cameo and does well. Paresh Rawal too is good.A few gags do evoke genuine laughter, especially that graveyard scene in the second half.The bad: John does well as the action hero, but his tapori accent seemed a bit irritating after a while. Shruti hassan and debutant Ankita looked good but they did not have much to do.same for Dimple Kapadia.The late Feroz Khan played RDX in the first movie, the great Naseeruddin Shah plays a similar character Wanted Bhai in this movie, but came across as strictly unfunny.Shiny Ahuja was plain irritating.The movie is way too long at over 150 mins, and the second half drags a lot leading to a ridiculous climax. The climax does leave you cold big time.none of the songs stay with you, is another major putoff, given there are many.Overall, Welcome back is better than i had expected, it is worth a watch but do not expect it to equal the first film." 
" Even Mindless script can be better Then This..Thanks to Nana and Anil who made it a time pass","Welcome Back - Although i didn't find Akhsay kumar good when he does Childish characters but he was Cute in WELCOME . And thanks to Nana Patekar and Anil Kapoor with good support of Paresh Raawal and cameo from late Feroz Khan Welcome was one of those movies from the Director Aneez Bazmi(one of the director in Bollywood whom i dislike most) which was enjoyable to me. But no he is not able to repeat it with the sequel. John Abraham not being anywhere close to cuteness is one the worst actor to cast in a comedy movies (sorry fans he can do serious film but not comedy). But John is not the worst character of the film. Rather its Nassiruddin Shah whose character was so badly written that just after his entry (after interval) movie starts to drag and when ever he was on screen he was irritating and not funny at all. Why exactly he waste himself in such bad movies , don't he have better work to do. And why i am not saying Shahini Ahuja as the worst character , thats because i actually don't consider him as being in the movie (not worth of talking . Ahuja sir has an exceptional quality of doing bad acting even bad as compared to Jackie Bagnani and Tushar Kapoor. Then there is Dimple Kapadia , wasted too . And yes we have a debut too , Ankita Srivastava. Somebody please tell her that she has a really irritating voice matched with bad expression which cant be compensated by short dresses she wears. I am shocked that i am saying this but i really missed Malika Sherawat. So what are we left with. Nana Patekar and Anil Kapoor and some good support of Paresh Raawal. Even if the movie was bad but the chemistry between Anil and Nana was mind blowing. And yes the dialogue writer have done a fabulous job. Comic jokes although not intelligent but entertaining are spread all over the movies. Watch out for the scene when John called Anil as "AEEE TEDHE KANDHE". But its the bad script (actually Aneez Bazmi never waste his time in writing any script so there was no script just a situation) , bad songs and such a loud background music which will gave you the headache . Infect i have a special complain about the background scores and the music. It was just noise , no rhyme nothing , just irritation. The prequel had some really entertaining songs. This one just have one - Meet Me Daily . Not because its a great song but because Nana and Anil made it entertaining. I have always said that ALL THE BEST from Rohit Setthy had the worst climax of ever but today i am giving that post to Welcome Back. And why showing so much on non sense CGI if budget is not big and such CGI are not at all important to the movie. Aneez Bazmi must have thought that the audience only contains child below 10 year. Anyways i am tired of writing bad things and i don't have anything good to write about it. 5.6/10. Watch it for Nana and Anil but not at all in theater rather in your TV while cooking dinner as concentration is something which you don't need while watching this.. By ANuP APu KuMaR." 
