heading,review
" This film is definitely under-rated!","I am rating it a 10 because it is under rated.First of all, it is very funny. Those actors know how to be funny. There were two funny scenes that I had to watch more than once. The father's painting got blackened, and the guy who got all mixed during his two phone conversations. I also laughed hard when the road roller was running backward. The chicken music was also funny when it was used during the bathroom peeking scene.It is amazing that even though the Indian economy is not as good as China's, but their filmmakers are making impressive realistic films about bureaucracy than any Chinese directors can ever make! I am certain that these kinds of things are happening in mainland China right now, bridges collapsing, roads that need to be fixed constantly due to corruption, etc. However, Chinese film directors can never make any films like this one due to communist censorship. This is another film which Chinese directors should all watch, and make one of their own.Here are a few famous quotes that I wrote down.1. So if you are benefiting from it, then let us reap some benefits as well. If we benefit the country will progress, who cares about the country's progress? We are the country.2. Only dishonest and cheat people can lie peacefully in this country.3. I am allergic to bullshit. Minister's lecture.- bullshit. He'll give food to everyone. bullshit. We will drink clean water, bullshit.We have the power in our hands and legs. We are not less than anyone. O thorn of the country listen to me. Why do you fill your pockets? If he gets a chance, he'll sell the whole country.New roads and bridges will be built, bullshit. We won't get stuck in the traffic, bullshit. The work will be done on time, bullshit." 
" 4.9 rating for THIS amazing movie? Indians should be ashamed of their taste.","This is an amazing movie that shows what really happens in the Bureaucracy and how this nation is being looted by unholy public private alliance. It has perfect blend of comedy, drama, romance, and hundred percent succeeds in telling us how the honest people have to suffer. Priyadarshan has succeeded to include comedy to not make it a serious plot and hats off to him to get the message through in a light way. I'm at a loss of logic why this movie should not be a hit. In my view this is a world class movie and brilliant acting done by all and of course Akshay has proved he can handle any kind of role thrown at him.And shame on Indian masses for liking the useless rubbish of srk, salman, and aamir but not this gem of a movie." 
" Incredibly Underrated, Indians have very bad taste. shame","Today i was sitting in front of TV. so i saw this movie. i didn't expect that i am gonna complete this movie. since i saw a low rating. in starting it has some lags. but later its become interesting. the story of a young man struggling with his career. and surrounded with corrupt peoples. the comedy of this movie was okay. but the thrill was great. i enjoyed the movie. though, despite the bad direction. i enjoyed the movie. since its a remake. can't except much. but there are other remakes in bollywood which are very very stupid. and they are hitting cinema's with name of BLOCKBUSTER. then why don't this movie. this is because of the lead of actor of this movie has lower stardom.As per my analysis i saw Indians taste. so horrible. go watch this movie. its good.Comedy: 6/10 Thriller:9/10 Acting:7/10 Music:6/10Overall:7/10 . do the math :p" 
" I think Indians don't know how to rate movies!","It's an amazing movie. It is blockbuster hit on TV. You can find this movie on TV at least thrice a month , and there are millions of movies... so you can now understand what i am trying to say." 
" Hilarious movie!!!","I think this is one of the few movies where Akshay Kumar is absolutely hilarious and in his element in a comic role. He has acted really well, playing the middle class contractor in a small time Indian town. Another character who is priceless in this is Rajpal Yadav. As the sidekick to the contractor sahib, he is a riot with his comic timing. With the two of them in the lead roles, this movie keeps you laughing for quite a bit. Yes, the movie tends to get a bit long, but that is not unlike any other Hindi movie. Trisha isn't very convincing in her role and does look a bit artificial. The first half of the movie has most of the laughs when the character of Akshay Kumar is introduced to the film goers. One sees how he is a struggling contractor, made fun of at home by his elder brothers. He however refuses to give into all this negativity and realizes that his brothers are not doing the right thing and are crooks. The second half of the movie is a bit more serious where one sees Akshay come to his senses and do the right thing by his father and his sister. Overall a nice watch." 
" An Underrated Priyan's COMEDY- thriller","I don't know why a very few comedies get good ratings in IMDb. I will say 'Khatta Meetha' is too much underrated as this is going with only 5.8/10 rate! 
What is absent in this movie? This is not a one-time-watch. This is not a mindless comedy. Under a comic stream built by Akshay, Asrani, Rajpal & Johny Lever, there goes a fight for justice of Makrand Deshpandey against the corrupted ministers, politicians to engineers. Really awesome screenplay & dialogues make you stick to the seat & laugh at every word. As the movie proceeds to the end, suspence condenses more. Will Makrand Deshpandey ultimately win over those corrupts or the system will listen to the corrupts. Find answer through the movie.
Makrand Deshpandey appears for almost 10 minutes & he rocked. Akshay is as usually brilliant in 'humour', 'satire', 'slapsticks' & a cute small romantism. Rajpal & Johny Lever's combo is really great to see. Asrani entertains every time especially in that 'telephone scene'. Kulbhushan Kharbanda, Manoj Joshi, Tinu Anand, Aruna Irani, Neeraj Vohra & others have done the appropriate acting. Trisha struggles at the 'hindi' that affects much her expressions. Urvashi Sharma does good. Music by Pritam is good for your ears especially 'Sajde kiye hai'. Every thing of the movie is good except the average rating. It deserves more. I expected 7.3 to 7.6 out of 10." 
" Khatta Meetha is excellent and delicious fare.","Khatta Meetha is an excellent film made by Akshay Kumar & Shree Ashtavinayak Cinevision Ltd,., directed by Priyadarshan. It is the movie for the common man, who will enjoy watching it. It will be enjoyed by every Indian who knows and has some experience of the government and the beuraucracy. Akshay Kumar is fantastic and truly transforms himself in this film. He has breathed life into Sachin Tichkule, his character in the movie. It will be remembered as one of his best movies. The film did not do better business, though it is an average hit because the critics had run it down. I am increasingly feeling that they are anti Akshay or have lost touch with what the Indian audiences like. Those who have missed it in the theaters will I sure love it when they see it on TV and will then know that it was more pleasurable watching it than other so called critically acclaimed movies released during that period. They will know how not o trust those critics. These critics are very seriously a confused lot who give an amateur fare like Tere BIn Laden a f star and internationally acclaimed movie like Red Alert, a 2 star. The movie is a satire and has its happy and sad moments. And the director has done an excellent job of putting everything together and getting a good work from all actors. The movie has a good story, a family an honest retired judge whose children and in-laws are just the opposite and are corrupt And one of the children happen to be Akshay who is corrupt but has a conscience. The actors Akshay , Rajpal Yadhav, Jonny Lever, Kulbhushan Karbhanda, Aruna Irani, Asrani ... have all done an excellent job. Wish Trisha could have had more spunk. But even that does not affect the move. The songs are good and are not out of place. All in all it was an enjoyable experience and had the audience on that first weekend rolling with laughter." 
" Funny bone of corruption !!!","Akshay and director Priyadarshan are back. Not a remake of the old 1978 'Khatta Meetha' in which Ashok Kumar and Rakesh Roshan portrayed. Its struggling road construction contractor, Sachin Tichkule ( i.e. Akshay Kumar) who dreams much Big and Dooms Big. There is almost no chance ever that his doom dreams will come true, its for reason because he has no money for bribe! and so that's the reason for his backwardness in his work and area, after this problem the one bigger problem is there and that is, the new Municipal Commissioner turns out to be his ex- girlfriend (Trisha Krishnan) who hates Sachin Tichkule. (This movie is Trisha's Bollywood Debut) Khatta Meetha will go you taking from one disaster with Sachin Tichkule to another and another. In a light hearted way Khatta Meetha reveals the badness and corruption of the government sector, the extent of corruption and bribery which is just stuck in the system. (The scene where the road roller bumps into the house reminds me of the Malgudi days episode where the lead character wins a road roller as a bumper prize in lottery). The comedy revolves around the circumstances of the Sachin and his firm will.7* for good laughter and the serious topic showcased in a comical way." 
" Priyadarshan's fault.","The reason why the movie didn't work like other Akshay Kumars flick is because, Priyadarshan called this movie a funny flick. The movie is pretty serious and deals with the corruption in India.The movie is funny too, the reason why other critics don't get it, is simply because they lack sense of humour. Anyway, The movie was really well made from the proper contractor look given to Akshay Kumar, who portrays it brilliantly with his comic timing, to Rajpal Yadav's expressions.The movie has gives a social message as well as entertains you. The negative part about the movie is that it's too long. It could've been short and simple. The actors are loud too plus Asrani is really annoying at times.The film is really good." 
" Nice Priyadarshan flick","I don't know why people gives such low ratings to this kind of a plain simple movie which raises a voice about the ongoing vices in the society. To be honest this movie is FAR better than some star- kid starer monotonous love story. I liked this movie. Short,simple, yet carries a message. Light-hearted yet enjoyable, this movie is one of the good comedy flicks in Bollywood. This movie has veteran actors like Manoj Joshi, Kulbhushan Kharbanda,Milind Gunaji, Aruna Irani, Asrani and our very favorite Akshay Kumar who is a great comedian himself. This movie reminded me of the very famous series of Pankaj Kapoor starer Office Office. I think if you like satirical comedies, this movie is definitely worth a watch. Watch it with your friends and family and chips and drink and enjoy to the core !!!! Cheers to good comedy !!!" 
