heading,review
" Hate Story 2 does have few moments to keep you engaged","Bhatt camp had successfully launched franchises of erotic-sex thrillers like Raaz , Jannat , Murder and now Hate Story. The combo of skin-show, melodious music and powerful performances gives Hate Story 2 an extra edge over others.An young and innocent photographer, Sonika, is trapped and being abused by a powerful politician, Mandar. She heaves a sigh of relief after one of her co-worker,Akshay, rescues and takes her away from the wing of dirty politician. However, their happiness is short-lived as the politician discovers their hide-out and strangles them to death. Luckily , Sonika survives the attempted murder and avenges the killing of her boyfriend.First time director, Vishal Pandya does a fine job in keeping audience on their toes with Hate Story 2. What works is the cat-mouse game between Surveen Chawla and Sushant Singh and engaging moments in the film along with melodious music and commendable performances. The romantic track between Surveen Chawla and Jay Bhanusali is half-baked with less-impacting climax which could have been better. Screenplay is average. Cinematography is good. Art direction is decent. Surveen Chawla gives a brilliant performance as a woman who wrecks vengeance on so- called godfather. Sushant Singh is outstanding as a corrupt and selfish politician.Overall, Hate Story 2 does have few moments to keep you engaged. Decent 2.75/5" 
" This will not disappoint you...","If you are expecting a movie like Ragini MMS 2 then Im afraid your expectations will not be fulfilled.The entire movie revolves around Surveen Chawla & Sushant Singh. Surveen has given her best shot & has shown signs of being a good actor. Sushant is one of the finest actors Bollywood has ever produced. He has done a terrific job. Jay Bhanushali is pathetic.Songs are OK but better than most of the other Bollywood Flicks.Its definitely a one time watch.. Don't watch it for the songs, watch it for Sushant Singh." 
" Watchable Romantic Thriller","Hate Story 2:First of all let me clear its not an vulgar movie, even you cant place these movie in (A) certificate, its must be certified (U/A) certificate. Its not like that shown in trailers. Its pure Thriller not an Erotic Thriller even Its far better then Previous Version of Hate Story where you have seen only vulgarity.First half is little bit boring and slow, but movie picks up in second half after intermission when surveen starts her vengeance. Sushant singh is perfect in negative role, Jay Bhanushali is OK in small role, Surveen is real eye catcher of Movie, Performed really well. Overall, Hate Story 2 is an average movie. Watchable, but no need to rush in theater's, wait for television premiere." 
" All reasons to hate this film","First fifteen minutes of film is interesting. I was sure that at least I am going to watch an above average film for sure but my expectation got crushed. Story offers almost nothing new. Screenplay is only about happening rather than reasoning or highlighting the mood. Dialogues by Girish Dhamija are good. Trailer of this film was clearly indicating that this one is going to offer thrill with seduction coating but there is no thrill and seduction is as much as shown in trailer and in song. A person escapes form a high security hospital very easily, even being wounded badly and Police combing operation is going on? When girl wanted to take vengeance, where did she get lots of money and other resources? She knows everything for granted, where is the person, when he is going to out? Her escaping and follow up scenes are full idiotic. Even her love track should have been intense but gradually it started sounding funny. Where her grand mother went after helping her? Why did villain could not try to find out her? There are lots of unanswered incidents. They are placed because they had to happen. Performance wise Sushant Singh is impressive. Surveen Chawala is good. Music is OK. "Aaj Phir Tum Par Pyar Aaya Hai" is melodious." 
" Good showcase of personal battle","The sexuality and politics aside, this movie showed typical modern kids that learned what love is, the ending is sometimes a big no, but this movie showed the continuous inside battles of strong bond or love. Never understand these reviews." 
" Lost Momentum After First 30 Minutes","This film begins with a woman by the name of "Sonika" (Surveen Chawla) being buried alive in a coffin and placed in a cemetery to slowly suffocate to death. Fortunately, the groundskeeper there hears a noise and digs her out just in time. Naturally, in a state of complete shock she is taken to the hospital and put in a room that is closely guarded until the inspector on the case, "Anton Varghese" (Siddharth Kher) has a chance to obtain a statement. However, what Inspector Varghese doesn't quite realize is that Sonika's attempted murderer is an extremely well-connected politician who essentially owns every crooked cop in Mumbai and he has no intention of allowing her to talk. Now rather than reveal any more I will just say that this film had a really good start but seemed to lose its momentum after the first 30 minutes or so. Likewise, when it finally got back on track some of the scenarios lacked the necessary realism. Having said that, while I don't believe that this was a bad sequel by any means, it wasn't nearly as good as its predecessor and for that reason I have rated it accordingly. Average." 
" Sluggish script with less eroticism makes this story hateful.","Hate Story 2 : Revenge drama is one of the most common and popular genre in Hindi cinema. But female revenge drama's are very few which are remembered till date, most popular female revenge drama's are ZAKHMI AURAT, KHOON BHARI MAANG and BANDIT QUEEN. Some of them are B-grade flicks with A-list actress, not required to named them. Director Vishal Pandya tried to live up to that expectation but failed miserably. Coming to performances, Surveen Chawla(as Sonika) she fails to deliver the hotness quotient which Paoli Dam made a trademark of this franchise. Jay Bhanushali(as Akshay) he is wasted and fails to impress, he was just a mannequin and hearing the directors call. Sushant Singh(as Mandar Matre) he was outstanding and probably the shinning star of this drama, after long time making his presence with a mass villainous role and stealing the show. Story was sluggish with no twists and turns just simple revenge drama. Screenplay was inspired from some of previous female revenge drama's especially first half was almost similar to KILL BILL but second half was much better than first half where in the first half they were trying to setup the plot. Hotness quotient is the trademark of this franchise, but it was hardly 3 minutes and that to be not intense. Songs are already ruling the charts. Sunny Leone "Pink Lips" made a sudden appearance from nowhere.On the whole, with less hotness quotient and sluggish script. It dint live up to that expectation where the makers concentrated more on the story rather than eroticism. Sushant Singh was the best thing happen in this flick, if he would have not been there then it would another B or C grade film. I would better prefer Sooraj Barjatya family drama rather than this Revenge Drama." 
" Old wine in new bottle minus the spice of the original","Nowdays many times, filmmakers opt for the safe route, If a film is successful, there make a part II even if doesn't have any similarity and many times the title is chosen first and then a story is fitted in. Examples like Jannat 2, Jism 2.etc come to your mind. Hate Story when released in 2012 was a shocker as it had very bold scenes compared to most Bollywood films, setting a new trend Its sequel isn't that steamy, just a few hot scenes The film is narrated in a reverse mode as is the trend lately, then goes into flashback It is mostly predictable though there are some good scenes though the twists are foreseeable mostly. There are flaws like the song Pink Lips is forced in, Also the transformation of the heroine isn't that convincing and too sudden unlike say Khoon Bhari MaangDirection is good Music is decent, though the reprise of Aaj Phir Tumpe(Dayavan) isn't up to the mark The locales of Goa,Mumbai are a treatSushant Singh makes a terrific comeback and is superb, Surveen Chawla seen in small roles in films and daily soaps is decent, though has scope for improvement,Jay Bhanushali makes an okay debut in a small role Siddharth Kher looks more like a model and is decent, Rajesh Khera has a brief role and is okay,rest are okay" 
" Hate Story 2 is a shaky mess of a film","Well, its totally no connection prequel wasn't a great film either, but frankly it had its moments, while this film has nothing going for itself except a couple of performances & music! The plot is predictable from the word go, & serious standing ovation to the writers!! They made sure the actors had unintentionally the funniest lines in the most intense sequences. The direction is fine, but with the such predictable plot, the over toned violence could have been easily cut down. The only saving graces of this film is the soothing music & the exceptional performances from Sushant Singh & Surveen Chawla. Jay Bhanushali is likable but has a very minor role, no idea why he signed up for this as his big screen debut. Overall Hate Story 2 is a shaky mess of a film riding heavily on its exceptional performances & popular music." 
" Another inspired revenge drama progressing from average to ordinary, weird, boring & then funny.","One of the most popular facts of Hindi films market is that here other than the star system the one element which can easily bring in the crowd into the theaters is Sex or Erotica. And since 70s there is a certain section of film-makers who have always kept this basic fact in mind before making their irrelevant films just to earn some quick money from the box office and nothing else. In other words a market where a porn star can so easily be transformed into a television celebrity reaching your whole family in the evenings and also manages to generate a decent amount of fan following without doing anything significant on the screen in terms of acting. It is pretty obvious that sex based films remain a hot property for the distributors as well as for the producers, with a minimum risk factor and a high repeat value ensuring some safe returns.So no points for guessing that HATE STORY 2 is also one of those deliberately made business products just in search of the viewers willing to see another naked body on the screen of a known face instead of cinema. Plus it's once again a sequel which has nothing to do with its first part. But does follow the same pattern of presenting a sexy girl who can bare it all, gets exploited before the intermission and then goes on to take her revenge in the second half displaying the inner power of a woman (to put it in some respectable words).However where the formula did come up with something watchable in its prequel, the second part falls way short of that already achieved mark, basically (again) due to its pretty ordinary second half executed in a hasty & repetitive style by the director Vishal Pandya.Though it all begins with an inspired sequence straight away reminding you of Uma Thurman, still the progression holds your interest nicely before it all becomes easily predictable heading towards the interval. The early part of the script borrows heavily from Quentin Tarantino's cult revenge thriller KILL BILL and once it tries walking on its own, the film falls completely flat and goes even beyond the level of bearable in its final moments to say the least. In short, HATE STORY begins well, becomes average in the first 40 minutes and then simply slides down towards the bottom becoming plain ordinary, boring and even funny ruining all the hard work done by its actors in its first half.Interestingly where the sex factor did have a steaming impact in its part one (due to Paoli Dam), the sequel surprisingly remains a non- performer in that particular aspect with nothing exciting or engaging in its revenge drama too in the later part. The erotic sequences fail to impress due to an almost none chemistry between the on screen pair and further all comfortable killings of the main targets simply ruin the expectations raised earlier.To give them their deserving due, a few sequences in the film have some well written dialogues in its initial hour and the two lead actors Surveen Chawla and Sushant Singh do leave a mark in their opening scenes emoting well. Yet Surveen questionably uses the film as her do or die attempt following the easiest path of taking her clothes off, which unfortunately is not going to yield some great results for her as it seems. The girl has been around for a while doing some regional films, music videos and few anchoring assignments too. But I really wasn't expecting her to dive down to this level of desperation quite frankly. Plus she still has to look a lot into her styling and make-up urgently as her face does appear to be entirely different in some casually chosen costumes & hairstyles in an uneven manner.Sushant, as mentioned above plays it tough enough to make a decent impact at first, but is reduced to a repetitive clown towards the end spoiling the good build-up. Jay Bhanushali gets limited scope in his small role whereas Neha Kaul is terrific playing Sushant's suppressed wife having no voice of her own. The supporting cast performs OK and cinematography captures the essence of the movie rightly but background score tries too hard to make it sound like a great revenge thriller post intermission.Musically other than the pathetic 'Pink Lips' featuring Sunny Leone (jumping out of nowhere into the film post interval), the soundtrack also comes up with an average new-age version of the late 80s path breaking track "Aaj Tumpe Pyar Aaya Hai" from DAYAVAN (1988). And as history repeats itself, even after the gap of 25 years the fabulously composed song once again becomes famous more for its visual content only instead of the melodious musical notes, unfortunately (which inspires me to write a focused article on the same in the next days). Apart from the above two, few other songs in the film do appear to be soothing at their first listening. But their unintelligent timing in the script (one also coming in the climax), doesn't allow them to make any kind of impact on the viewer, whatsoever.In all, there is no Paoli Dam here to say it indicatively and the film is nothing but an exploitive attempt just interested in en-cashing the curiosity generated by its steamy promos at the earliest. And if you still wish to see this empty tin making some good noise, then the choice is all yours." 
