heading,review
" This Queen blazing guns!","Brash, offbeat, unconventional - this sums up the latest outing of the latest Queen of Bollywood, Kangana Ranaut. This bandit queen avatar of hers is no less interesting where she immaculately displays the anger, attitude, madness, vulnerability and insecurities of Alka Singh. Boss, Kangana has literally replaced Vidya Balan in the territory of varied women-oriented dhansu films (2 in a row this year itself)!As far as the movie is concerned, the storyline lacks depth but it is the realistic performances of all actors which infuses life in the movie. Director Sai Kabir has literally tread Tigmanshu Dhulia's lanes with this one. Another good part of the movies is the surprise element and twists and turns it keeps throwing till the last scene making it pacy and thrilling, esp in the second half.Madhya Pradesh, the bihads of Morena and Chambal and local politics literally come alive on screen. Enough comic value is added by melodramatic characters, their mannerisms and Hinglish takia kalams. Vir Das has for the first time got a chance to play a lead role (though the hero remains Kangana), but he doesn't disappoint. All other actors esp. Piyush Mishra as 'Mama' do full justice to their roles.Music is as unconventional as the movie (Nice to hear Asha Bhosle and Usha Uthup after long).Verdict: Not meant for all. Only those who are really interested in off- beat and non-mainstream (typical rom coms type) cinema, should venture in.My rating: *** ½P.S.: The symbolic comparison of our (Revolver) Rani with Rani Laxmibai in the climax should not be missed.:)" 
" 'Revolver Rani' is a proper Bollywood satire, consisting of intelligent writing, dark humour and terrific parodies.","'Revolver Rani' is a proper Bollywood satire, consisting of intelligent writing, dark humour and terrific parodies. And I never expected Hindi Cinema to properly pull off such a thing. Other than the smart screenplay, it's Kangana Ranaut's terrific acting prowess which makes the satire effective. The films takes a lot of hilarious jabs at mob rivalries, politics, religious and cultural issues, Bollywood industry, and most of all, our very human nature.Kangana plays the role of the lead protagonist Alka Singh, who is a gun-blazing mob-head and political leader. Brought up without parents, and only by her uncle, she's a cold-hearted leader seduced by an aspiring actor only for his gain. It's the political rivalry between the two mobs which forms the basic premise of the story. The supporting performances are quite commendable, especially that of Piyush Mishra, who plays Alka's uncle.And people who are calling it a remake of Kill Bill are out of their minds. Other than one or two inspired moments from the Taratino Violence saga, the movie is completely original.The movie can only be enjoyed by people who can understand political satires and like black comedies." 
" Weird, brutal but interesting","Director Mr. Sai Kabir work is very good. He was not bothered about right or wrong about general perception of hit film but he was celerity of mind regarding this film. Very small characters are justified well. Story is new and different. Screenplay is very good. Dialogues support the film well. Credit goes to writer and Director Mr. Sai Kabir. Neither the promo nor the title of the film was indicating any emotional quotient but this film has that emotional touch and in a very good way. A shot justifies the title well where just keeping the gun behind her palm, makes her heart beating again. I just loved this scene and concept. This film deserves sequel and makers have clearly justified it. Even very fine things and emotions are taken care in good way through scene and shots. Humor is placed in very subtle but appropriate way. Goon uses his lower part of Kurta for blowing air is one of such example. Performance wise Kangana Ranaut is out standing. Vir Das is OK. Piyush Mishra is very good. Jakir Hussain is fine. Music is OK and it gives the required support in emotional scenes." 
" Worthy of a sequel, a series and a graphic novel!","This is my first ever review on IMDb.After watching Revolver Rani ("RR"), I can be sure Sai Kabir (writer, director) had been looking for a producer like Tigmanshu Dhulia for a while. This is a work straight from the heart and feels like it too!The story of Revolver Rani, Alka Singh (Kangana Ranaut) takes place in India's dacoit heartland Chambal, where law has seldom held up. All characters have enough reason to be in the movie. Performances are up to the mark. The dialect spoken by the actors seems authentic. Starting with Kangana - she has played one of the most audacious female leads in Hindi cinema and has come away with flying colors. Vir Das plays the meatiest role of his Bollywood career in aspiring film star Rohan. His character adds most twists to the plot than anything else and thus is a very important one. Piyush Mishra has played many memorable roles by now and his role as Alka's mama in RR as well his contribution to the writing department will not go unnoticed. His character even writes speeches for politicians in the film, which is a tribute to his writing ability, as it was with Mishra's poetry scenes in Gulaal. The other baddies draw your resentment as required.The music does wonders for each scene - it heightens the drama, transforms wee Kangana into stupendous Alka, draws laughs from scenes with dark characters and many more. Usha Uthup's voice seems to be only female voice bold and deep enough to tell Revolver Rani's story, like it does in the opening credits. The opening credits animated scene (similar to that of Bullett Raja) is so cool, that my wallpaper is now stolen from it. In fact, I have found in Dhulia-produced Revolver Rani what I went looking for in Dhulia-directed Bullett Raja.This is the kind of story which deserves more than one film as its characters can actually do so much more than they did in RR. My suggestion is - make a sequel, no, a series... and print some Revolver Rani graphic novels too while you are at it! That is, if those bad guys let the much cussed-at Alka live in RR." 
" Revolver Rani : A Puppet For Her Uncle's Political Ambitions","Kangana Ranaut has always been bold enough to take on roles that any normal actress may easily turn down. Considering Kangana's recent choice of films, I was expecting a lot from Revolver Rani. Her acting is uninhibited, and she portrays the character of Alka Singh well. Despite Kangana , Vir Das, and Piyush Mishra who all showcase great talent, one can't help but wait for all the unnecessary firing of rounds of ammunition to stop. But essentially that's what this film is about. The story, screenplay, and direction by Sai Kabir (who makes his directorial debut) falls a little flat at times. The shooting of bullets is just plain overkill. The film seemed to be a little scattered at times, and lacked a central focus. Almost like 3 directors directed it, each with his own protagonist. Where the screenplay fell short, the film made up for in terms of good acting, good general plot, and dialogue. Special mention is necessary for the way Kangana delivered Rani's dialogues, her attire, her sunglasses and clothes from "Italy", and her general naivety towards the dangers that lurk on home territory.Battling for power in Morena, Alka Singh with her deliberately dark skin, metallic bras, and entourage of political goons is unabashedly direct. She displays her sexual desire for Vir Das (her Bollywood boy- toy) without any hesitation. She shoots her guns when she is happy, angry, to get attention, and sometimes just for the hell of it. She is not afraid to beat up anyone, and almost reminds one of Gabbar Singh. She masterfully played the role of an almost illiterate girl from a backward area to the T, accent and all. The dirty game of politics unfolds quite tactfully as Alka Singh's selfish uncle (Piyush Mishra) asks her to abort the baby she is carrying. He goes to great lengths to ensure she doesn't go through with the pregnancy. Her giving birth would mean the end of a legacy that he built using Alka for 25 years. The story is interesting, if it weren't for those darn bullets they kept firing. The twist in the story comes after she decides to go on with her baby despite the pleas and threats from her Uncle.Some subtle sarcastic humor comes from the three brothers who are in the opposing party. This story has potential and could have been executed in better manner.The ending was interesting and looks like there will be a sequel. I hope the director will consider all these things the second time around.Overall, it's not a bad watch. One time only though." 
" What a mess made out of a fine plot and a talented cast.","Directed by the renowned theater veteran Feroz Abbas Khan as his second film post GANDHI, MY FATHER (2007), this is indeed a courageous attempt by the makers, since there When they released its first teaser, everybody got excited riding on the QUEEN wave assuming that here comes another gem from the talented yet under-rated actress Kangna Ranaut. But the impact reduced a lot just after a few days, with the film's complete theatrical trailer coming in having numerous shot being blindly fired by every character on the screen just like some uncontrollable kids. So the doubts were clearly there watching the 2-3 minute glimpses and they all came true as I watched REVLOVER RANI this Friday with a mixed kind of excitement.Directed by Sai Kabir with an inspired vision reminding you of explosive films by Tigmashu Dhulia, Anurag Kashyap and to some extent RGV too, the film no doubt walks on some ground breaking lines initially. But only after the first 30 minutes, it simply becomes anybody's guess that this is yet another example of those bad films with excellent promotional stuff fooling the audience. Strangely progressing with many weird insertions REVOLVER RANI even becomes intolerable post intermission and that is the reason I witnessed a few youngsters moving out of the theater too shouting out loudly cursing the makers.In short, nothing really works in this film having an extremely potent plot with a huge potential. The direction portrays it all in a silly kind of lazy mode with an equally less energetic background score having quite weak arrangements and the performances too fail to pick it up ever in the entire duration. Here I would not like to blame the writer completely as he does come up with few interesting sequences at regular intervals. But it's the execution of the twists which fails to impress the viewer throughout, turning them to something bizarre too at times. Cinematography & productions values constantly give you the feeling of watching something above the routine. But the poor to mediocre songs act as a few more nails in the ready coffin visibly. The director tries his best to convert everything beautiful into ugly following an intentional mode and such is his confidence in this unusual product that he even goes on to add another ugly scene in the end pointing towards a sequel too.Honestly REVOLVER RANI remains a perfect example of the truth that actually a film is all there in the mind of a director only and the actors are just performing their individual scenes as given to them on the sets. Because here you can clearly see every single actor in the film performing as if he is acting in a cult movie, to the best of his or her ability, without having any idea of what it's going to be as a final product in front of the real audience sitting in the theater. Kangna tries to behave as cruelly (or kinky) as possible with her given lines and Vir Das works hard to provide the lighter moments required through his great comic timing. Plus we also have Piyush Mishra, Zakir Hussain, Kumud Mishra, Pankaj Saraswat & Zeishan Quadri too giving their sincere performances offering some timely pleasure.Yet there is no QUEEN here in REVOLVER RANI and the film is a big mess despite having such talented names in the cast." 
" Revolver Rani : All Guns and no Roses","In a typical nod to Bollywood-meets-Quentin Tarantino style of film- making , debutante director Sai Kabir explores the dark underbelly of power and politics in the alleys of Chambal with Revolver Rani.The most powerful factor in this enterprise is of course,Kangana Ranaut,essaying the titular character with ferocious intensity.As the eccentric,moody, and sexually ravenous bandit turned politician Alka Singh who has just lost elections to her wily rival,Uday bhan Singh(Zakir Hussain) she sets the stage on fire whenever she delivers a public speech with her local lingo or when she is on bed with her toy- boy Rohit(Vir Das)- an opportunistic chap who dreams to make it big in Bollywood using her money power.Shimmering with rustic appeal, Revolver Rani regales with its notoriously built characters- who are like scorpions trying to sting each other and their fragile alliances.Its all about guns and goons where Alka's softer instincts and her dreams to build a home in Behnice(read Venice) with Rohit rarely find a place.The plot derives the sly humor from some interesting elements,viz,the exploitation of Alka's beau in the fame of politics or the repeated banters of Uday's siblings who are always scheming to kill the uncrowned queen of the ravines. Kabir's direction is largely experimental ,signifactly endorsing to Anurag Kashyap and Tigmanshu Dhulia school of cinema.With an edgy narration, he tries to showcase the extreme dimensions of Alka's character- ranging from her impulsiveness to her craze for phasion(fashion)-fun and gun to her vulnerability.While some sequences are over-stretched with redundant dreamy songs , they are compensated with genuine comic moments.A hyperactive TV reporter's speech and a series of ostensibly orchestrated attempts that follow to cover up Alka's low-key nuptial ceremony with Rohit before the media do make up for a hearty laughter.Kangana reins in her Rani avatar with full gusto.Vir Das is getting typecast with every role as a coc-snorting disillusioned wannabe.Piyush Mishra is superbly authentic as the dubious Mama.Zakir Hussain impresses as the conniving politician of the rival party and he is perfectly aided by the testosterone-charged Kumud Mishra. Overall, its an apt star-cast which lends meaty performances." 
" Ranaut Rani Rules Again","Reviewed by: Dare Devil KidRating: 3.5/5 stars (0.5 stars solely for Kangana Ranaut's stupendous performance)Revolver Rani" is Kangana Ranaut all the way, from first frame till last. After her career-defining turnover in the highly acclaimed "Queen", she follows it up with an equally succulent performance in a film, which though not as brilliant as "Queen" is still decently entertaining fare. Without taking away anything from the Director - Sai Kabir does fashion a good film that captures the murky politics and rustic climes of Central India - it is Kangana's performance that elevates this crime- comedy, eventually making it punch much above its weight.Though Sai Kabir, writes and directs a well-planned script - paying lavish homage to Tarantino (clearly his idol), Kashyap (clearly another inspiration), and Dhulia (yet another inspiration but also his mentor and producer) - he keeps losing his grip over proceedings and at times the homages do appear to deviate from the narrative at hand. However, just when there appears to be a dip in the story arc, Ranaut comes along and holds things together with her theatrics, histrionics, nuanced emotions, brash dialogues, and delightfully mouthed expletives. Make no mistake, Kabir does weave an engaging political yarn with loads of dark humor, but unfortunately doesn't manage to maintain a lucid flow throughout. Perhaps, he'll get better with experience - this is after all his debut feature. The cinematography paints an earthy canvas of the rustic interiors of the country, the editing is moderately passable, the background score could have been way better, and the songs are nothing to write home about.Providing terrific support to Kangana are the reliable as ever Piyush Mishra (one of his best performances yet) and Zakir Hussain. Sadly, for the first time, Vir Das underperforms, and it could just be that he was terribly miscast in the roles of a scheming romantic hero. Zeishan Quadri is grossly underutilized in a poorly written role. "Revolver Rani" serves up a treat for fans of Kangana Ranaut, while also catering to patrons of crime movies and those who enjoy dark comedies. Bollywood finally has another top class actress besides Vidya Balan to bank on in today's times - one who can be relied upon delivering a strong performance consistently along with oozing star power in her roles." 
" Bullet ridden or bullet holed?","am a big fan of Tarantino and have seen his masterpieces several times. At times continuously as if on a spool. So when someone pays homage to him and his style I do take notice and thus become more critical.RR's venae cava is full of QT's nuances right from the nonsensical repetition of the triangular dialogues between the sanki villain brothers.Started off in a slow pace and the time spent on the villains wasn't justified. But nevertheless the moment Alka appears she takes the screen and radiates on every inch of it. Everyone else pales in comparison specially VD. Wish there was some more meteoric element to the story to take it a bit more than the obvious and yes right till the end where Alka opens her eyes a la the bride in kill bill.if 2013 was the year of DP, then 2014 seems to be the year of KR. And I fervently hope so.The songs though nice comes in slightly as a requisite of a Bollywood film rather than as a fabric of the script. The character though etched for Alka, doesn't do justice to the other players on the stage. Is it because the director is fresh? We know a lot of care and passion goes behind making of a movie but sometimes it's good to see it from outside of the box and not just from the frame in the camera to see if one if is really paying the tribute in the rightful manner" 
" Completely fresh, Kangana is by far the super queen of bollywood","This is my first review here and am compelled to write one because of a lot of shitty ones floating around. This movie is by far kangana's best work till date. Rarely dies one see such boldness and aggression in a bollywood actor, so much so that no past references come to mind. Kangana has completely broken the mould and come out with something innately local. The film itself has moved past many stereotypes like a woman playing the savior to her lover with such machismo. Piyush mishra, as the machiavellian balli mama is great too.But the film truly belongs to Kangana. This girl, is leaps and bounds ahead of any other Indian actress in recent times" 
