heading,review
" Great movie","Well what I can say..I remember, I took this DVD with much disdain as I don't usually go along with romantic movies..and voilà!! i was more than surprised as how much I liked the movie..it was a novel concept ,Maddy was great so his gang of friends, I think I have saw this movie at least 6 times, planning to buy a DVD. The movie start with the monologue by none other than Maddy..describing his love n Hate relationship with Rajiv Samra(Saif Ali Khan).the first half is great , its all fun, all jokes especially Maddy's gang.They are great especially the specko guy..his timing of delivering jokes and one liners are simply kewl.I think it would be great if you guys see the movie..am sure you wont regret..Folks..don't wait just go and grab the DVD and fall in love with the movie." 
" Hmm...I love this movie","Although it wasn't a big movie when it came out and wasn't a successful one either. But, I got to see this movie in theater and I loved it throughout. It has emotional/comic romantic story and movie starts from college campus when our hero is about graduate and most of the story takes place after he passes out of college.I was amazed by madhavan's acting skills (and comic timing too) and diya's beauty. Perfect chemistry between the two and comic moments here and there in the movie keeps you engrossed throughout. Music and all the songs are superb and A-classAnother great revelation was Saif's character. He was in new avatar (as he was written off by then) and could easily be said to be his one of the finest comeback movie (though there is dil chahta hai) and now he is one of the biggest star in bollywood, he should be thankful to this role.I must have seen this move 100s time by now, it is so refreshing. When this movie came out, I was 18 then and was totally smitten by it.I love it. :)" 
" A Story with a twist","This movie was rather different in style and approach. The story was simple, thus adding to the charm of the movie. There where no "goodies" or "baddies", and the characters show some depth time and again. The rivalry between Sam and Maddy being the premise of the movie, made it a lot more interesting than your regular love drama. I initially took this movie out as I'm a Saif Ali-Khan fan, but at the end of the movie I was a Mahdhavn fan. He is a good actor, and the character "Maddy" was so colorful that you can't help but fall for him. This movie had the best acting Diya Mirza has done to date, bar her performance in Tehzeeb. Unfortunately an actor of Saif's caliber was under-used, but Saif still manages to inject some life to the character Sam which is rather flat in comparison to the character Maddy. The surprising sensitivity that Sam shows at the end of the film was well written. The only criticism I would have is that the character Rina seemed unable to make up her mind at the end and needs Sam to intervene, but this may be something to be expected as her family's expectations are huge weight on her shoulders. This ad's to the realism of the film. Another reason I like this film is that it was shot on location in New Zealand, and at one point I see Diya Mirza running down a street I used to live on! They also dance in the Octogen in Duedin which is where I lived during Univesity. So to me this movie holds a special place because of the locations it was shot in, as well as being a thorough entertainer!" 
" Its all about being Maddi","Not all movies with low box office earnings are duds.. This cute flick proves just that. And another point to ponder is how can guys deciding the various awards recipients' could not recognize the valiant effort of a man, an amchi Mumbai guy, popularly known thereafter as simply Maddi!!! How many a times one can recollect an actor by his screen name n not his actual one, that too from a movie that could not ring the box office bells??? To be true, if such a thing happens then that only in a way can depict the heavy role played by that character in the picture... Meet Maddi, the local amchi Mumbai man who is an Indian at heart n gets bowled over by a truly magnificent looking girl at first sight... He breathes life into his role & puts in such a performance to have shamed many an established stars., He brings in his own style n one is gonna love him for that.. Be it his rowdy look, his mischievous nature, his ascent or his anger, its simply a style that is inimitable.. N in fact the best parts of the movie are when he is with his love interest, doing what he does best, romance.. Its a sheer pleasure seeing him emote, confessing his love, getting excited on hearing the partner's approval of him or gifting a memento to his friend , i mean he does it with a class n energy n uniqueness unheard of before.. Towards the end one can be seen equally moved n dejected on the guy being rejected!!! Not for something he ruled the charts down south n was sought by directors like Mani Ratnam sir for varied roles.. He may not have made it big in bollywood but i guess his time will come... Ably given company by the eye catching miss diya who gives a decent performance n paves way for some great on screen chemistry with Maddy.. A simple, no-nonsense girl character has been given some new dimensions by her., she will leave u spellbound by her beauty, freshness, charm n simplicity... The other co stars too act good.. Saif too pitches in with a satisfactory show. My review would be incomplete without talking about the music.. The music director from south has given some compositions dat can still be heard after more than 10years!!. Be it the beautifully sung melodious tunes in *Zara Zara*& * Dill KO tumse* & my favorite from the versatile singer KK* sach keh raha hai deewana*, a song that Will make you cry, literally n very meaningfully penned.. Another noteworthy point that may have gone against the movie is shoddy dresses given to Maddi, that simply looked old fashioned n southern in character unlike the ones adored by the lead actress. Guys, its a movie that one movie buff must have in his/her collection.. Maddy u are a diamond that needs a director to give it the sheen it truly deserves......... U not only rock but dazzle too.." 
" An excellent movie with a questionable moral basis","I remember watching this movie with my parents ages back, in fact a year after it was released. While it never became a box office hit, it certainly ascended to cult status and i can probably understand why. I've only recently gone back to watching these movies now, as a form of exam procrastination (an art which I am readily perfecting).Before I get into the positives of this movie however, id like to elucidate upon what i thought was a very alarming moral issue within. The movie in a nutshell basically condones stalking and general thuggery to 'get women'. In fact, that is basically what Maddy, the movie's protagonist character, does in order to woo the girl he falls in love with after seeing her dance in the rain from a call booth (an aside - i always find it interesting to watch movies pre-smart-phone and pre mobile accessible technology because it harks back to a time where society was not poisoned with the ills and obsessions that have been created by social media - but i digress).Maddy spends at least twenty minutes of the film engaging in what would otherwise be known as unlawful stalking behaviour in most common law countries. He takes pictures of the love interest of the movie, Reena (played ably by dia mirza), somehow solicits her number from an otherwise dumb and slightly ridiculous friend, goes to such lengths that he enlists his buddies to cut the telephone line at Reena's own home; and to top it all off, impersonates the man that is supposed to marry his love interest for 'five days' in order to 'have her.' He even hints that he might have 'raped' her if wanted in the closing stages of the film. It is highly unlikely that anyone would NOT consider all or even some of this kind of behaviour morally questionable and stalkerish, and it represents a moral undertone which i frankly dislike. Considering India's much publicised problems with rape, sexual harassment and treatment of women, such a moral undertone condones such behaviour more than anything else (granted, the film was released much before such events in India have entered a global limelight, but this does not mean those problems were not present back then either). Maddy's 'win' at the end of the movie only emphasises that problem.Nonetheless, despite this questionable undercurrent, the movie in itself is excellent, and it is why it has bought me back to watch it and created a cult following along with it. What strikes me from the movie is the manner in which Menon, the director, treats the screenplay, which is in my opinion flawless. The movies lengthy time is barely noticeable because menon is able to intelligently weave together the initial Maddy- sam conflict throughout the film, ensuring that their conflict is always in the background but not taking up more than required screen time to effectively convey it. Further, the comedic scenes are excellent; R.Madhavan possesses a distinct comedic touch and is ably supported by another outstanding character in the film, Vicky, who's one liners had me sniggering and guffawing quite often. Menon is able to frame each comedic scene and tie to those human, good qualities that Maddy does possess - his unrelenting will, his care for his friends and family and a boyish inflection in his personality. Despite the fact that he stalks Reena, Menon's direction enables the audience to ignore the ridiculousness and instead almost root for Maddy as he, his friends and dad cook up various plans in order to woo the lady. For the most part, the scenes in which Maddy is trying to get to know Reena or is devising plans to have 'the perfect night out' are the best, because Menon paces them well, edits the scenes to elicit the humor (one particular scene, as Maddy is driving a 1970's fiat, he proclaims that 'everything is planned out and nothing can go wrong when I have planned something'; which immediately cuts to Maddy coughing and cursing an overheated car as he unsuccessfully tries to fix the radiator in the bonnet, drew several laughs). Further, Menon conveys Maddy's inner conflict of keeping his facade as 'rajiv from America' and telling Reena the truth in effective ways; he often juxtaposes Maddy's conflict in scenes where he is expressing his feelings to Reena, keeping the audience interested but also worried for the eventuality that will happen if Maddy does not tell the truth. But the greatest success for Menon is how he is able to connect Mumbai to the character of Maddy; mumbai's grime and problems is reflected by Maddy's irresponsible, immature, vulgar, alcoholic side; but on the other hand, mumbai's humor, its points of beauty and its charm is also reflected by Maddy. It is interesting when Reena admonishes Maddy on their first day together, stating that 'im a simple woman, an Indian woman...leave your American-ness alone', effectively implying to Maddy that it is his inner mumbaiwalla charm which she wants, and which she eventually falls in love with. It is this which makes the film such a cult classic because it speaks to the inner Indian in the moviegoer heart, the charm and visceral beauty within each and the will to achieve their ends.The songs in the movie are also great and are a treat to listen to, meaning that the segues which can often be jarring are not so bad.In all, this movie is great. It has excellent re-watch value. However, one must ignore not only the ridiculousness of the plot but also the questionable morals which plague the movie to fully appreciate its quality, and for that reason it deserves a 7/10." 
" A well Acted Movie","A well acted movie. the story is simple, but the actors have done a very good job. most of the scenes are nicely done. Madhavan and Diya does a good job as newcomers to Bollywood.The songs were really good too. All of the songs were equally good in tunes and lyrics. My favorite was "Dil Ko" by Roopkumar Rathod.Madahavan looked comfortable and natural in front of the camera, maybe because this was not his first movie. though, this was his first Hindi movie.Diya makes a good job out of her character.Saif Ali Khan was the weakest of the trio, but his performance was also considerably good.The supporting actors didn't spoil the movie.The beginning scenes doesn't look out of place, as they describe Madhavan's character. it also serves a purpose to the plot.overall, nice movie." 
" Excellent Combination Of Love And Music","RHTDM is indeed one of my favourite movie, i watched it more than 100 times or may be much much more.Movie got a touching songs and background score(RHTDM THEME) every time a emotional love scene comes which always melt my heart much faster than anything.Although the movie is quite expected but the acting of all the characters in the movie is above par, specially Madhav Shastri aka Maddy(Madhavan).Reena Malhotra(Diya Mirza) looks awesome in this movie and the prettiest ever in her bollywood carrier.Rajiv Samra(Saif Ali Khan) adding twist to the movie also played a studious dude role in the movie.Although the movie was not much successful at the time of its release, but as far as i concerned all the youngsters at the time when this movie was released, loved it so much and can watch this movie uncountable time.Enjoy this movie with some of the unforgettable, evergreen, touching, heart breaking, romantic, funny, etc songs and scenes.Atlast want to say than RHTDM Always...." 
" Best Movie","RHTDM was best movie according to me. But i didn't know how it became flop. It was awesome movie with nice story line. Role of diya mirza and madhvan was extra ordinary. I had watched this movie approx 50-60times. One of the best movie of madhvan. And the song was great. There was mixture of all type of song. "Sach keh raha hai deewana" and "Dilko tmse pyar hua" was awesome. The movie was slightly slow or boring in first part. But after that the movie was great. When first time i watched the movie. I was very sad because i didn't watched the movie in theater. By the way all movie of madhvan are good. Tanu weds Manu was also a great movie, with great story line, and awesome songs." 
" The villain gets the girl . A romance for psychopaths ..","A deeply disturbing movie portraying a villain , a liar , a violent guy , a cheapster , a thug , a stalker & a loser without a career , as the ' romantic Indian hero ' .Maddy Dayal is a deceptive , lying conman who is impersonating Rajeev Samra & fooling Rajeev's bride-to-be , Reena Malhotra ( who romances him mistakenly believing him , to be her future husband , Rajeev )Reena drops him like a hot potato when she learns of the fraud & Maddy can't take the 'rejection' . He shows absolutely no contrition for his Big-Fat-Lies & his shameless impersonation of Rajeev .Instead he's selfishly obsessed with possessing her , even against her will & begins to beg , plead & finally Stalk & Harass Reena , making her life a misery . At this point , his loathsome ass should've been sent to prison .The icing on the cake was when Madhavan's despicable character Maddy , comically threatens to get violent with the real groom , Saif Ali Khan / Rajeev ( as if Rajeev was the person who was harassing Reena & forcing his unwelcome attentions on her ) when he finally arrives from the States for his wedding .It was absolutely illogical - You need to take LSD or be stoned to be okay with Maddy's ' logic' , before this Oscar - worthy scene . Very high IQ stuff here ..Maddy was ridiculous , when he was trying to channel the Terminator in his pseudo-menacing speech to Rajeev . Even his costume change to look 'tough' was comically contrived , artificial & very , very embarrassing .Cringe-worthy & childish .While he idiotically posed like Khal Drogo ( in his head .. ) - he seemed to have Zero perspective about how ridiculous , insincere & stupid he looked ( esp. since he was the real villain )He probably felt like Leonidas ( again , in his head ! ) with his flaring nostrils , his cigarette , his constipated expression & his forced trembling rage .What was the point in Maddy threatening ANY guy in the world when the girl had already rejected him ? ( The revolting creature wasn't even a valid suitor to be rejected in the first place . Just a cheap conman stealing a Better man's identity for 5 days to get close to a girl , who wouldn't have let him come within 100 feet of her otherwise .. )The creepy-deepy had no understanding of the concept of consent , the bride' s free will or the grace to accept rejection like a gentleman & move on.See Patrick Dempsey getting dumped at the altar in ' Sweet Home Alabama ' or Kevin McKidd in ' Made of Honor ' - these authentic grooms took it solidly on the chin ( without even deceiving the brides in the first place ) & exited as bonafide gentlemen with their honours intact .Not that fake-groom-Maddy was a gentleman by any stretch of imagination .. or even a man ... he was a cartoon thug .Despicable swine .The other astounding thing in the film , apart from Maddy's deranged , selfish , whiny pursuit of Reena was that , none of his odious simian friends corrected him ( or pointed out how villainous & demonic he was being ) & neither did his contemptible father / Anupam Kher .If Maddy deserved some thrashing ( for his fraudulent identity theft , his illicit romancing , his unhinged stalking , his deranged harassing of Reena & threatening violence to Rajeev ) - his imbecile ape of a father also richly deserved double that thrashing , for grooming a stalker .
If this kind of stalking & harassment passes off as ' Indian romance ' , maybe it's understandable why there are so many violent crimes in India against women by psycho-romeos who can't take ' no ' for an answer or whose egos get bruised like peaches , when they get dumped .As another reviewer accurately pointed out - " Maddy's 'win' at the end of the film only emphasises that problem . "A truly disturbing ending - where the heroine is so weak & confused that the deranged villain gets her & she leaves a good , sensitive , suitable groom for the dangerous stalker who fooled & threatened her .She would've have made a better decision about her future if she'd taken a break from both guys & the whole wedding scene for a few months .( Time & distance would've restored her balance & she could've seen Maddy for the garbage he really was & Rajeev as a worthy man to marry )But sadly , she didn't give herself that chance & threw away her life to become Mrs. Garbage ..." 
" Not very good, not bad either.","Firstly I'd like to say that people wanting to see this film should not read the synopsis, as it gives away to much and takes the "shock" or surprise factor from the films pacing.It is good and simple love story of a spoilt guy who falls in love at first sight, then he tries to get her by any means and re discovers his sense of righteousness.The story is very simple and just similar to any other film of its genre. It's nothing one hasn't seen in Bollywood. The second half fairs a little better than the first as it has a minute novelty factor. The film manages to keep you engaged but at the same time feels a bit "lengthy". It could have been cut short a bit by either removing a few unnecessary scenes or songs. As, it just has only a couple of good songs, one of them is the legendary and timeless "Zara Zara" by Oscar winner A.R. Rehman and Oscar nominee Bombay Jayshree. This is the song which brought the movie in limelight upon its release. A great song indeed.Another commendable part of the film is the performance of R. Madhavan. He solely bears the film on his shoulders and sees it to the end. He depicts wide range of expressions along with a striking charm.Direction: Good.Script: Strong.Acting: R Madhavan all the way. Dia is average and one fails to feel the love towards her character. Saif is Average. Anupam Ji is good. Side actors like Madhavan's friend Vrajesh has done a good job.Music: Zara Zara is outstanding. Songs are good but are in excess.An enjoyable film, a bit lengthy but a good watch." 
