heading,review
" Nice Clean AWESOME family film - it has taught me a lot !!!","My Comments for VIVAH :- Its a charming, idealistic love story starring Shahid Kapoor and Amrita Rao. The film takes us back to small pleasures like the bride and bridegroom's families sleeping on the floor, playing games together, their friendly banter and mutual respect. Vivah is about the sanctity of marriage and the importance of commitment between two individuals. Yes, the central romance is naively visualized. But the sneaked-in romantic moments between the to-be-married couple and their stubborn resistance to modern courtship games makes you crave for the idealism. The film predictably concludes with the marriage and the groom, on the wedding night, tells his new bride who suffers from burn injuries: "Come let me do your dressing"V I V A H - showcases a lot of good things - beauty of arranged marriage, beauty of Indian culture, beauty of Indian woman, last but not least a nice IDEALISM of the about-to-be-couple waiting to get married .... playing by the rules ! Simple yet Beautiful; Such a Simple story .... no plot ... no villain - as is the case with most of Sooraj Barjatya films. Sooraj sir is back to what he does BEST. He has made the movie with FULL CONVICTION. Its a very sweet film - which teaches the current generation a lot of good things bout Arranged Marriage & the Union of 2 Families. I think AMRITA RAO - looks very good & she has acted very well. She has most of the good scenes - although i thought the last half hour was completely to Shahid Kapur - who for a change gives an awesomely restrained performance. I also liked the acting of all others for ex. the Choti i.e. Amrita Prakash, Alok Nath, Anupam Kher, Shahid's bro & sis-in-law. It almost seemed as real and recognizable as it could. Sooraj sir has got another nice family film to his credit after Maine Pyar Kiya, HAHK & Hum Saath Saath Hain. The chemistry between Shahid & Amrita is AWESOME.Stuff like Sanctity in a Marriage/Relationship, Avoiding Courtship, Mutual Respect, Care & Space, Waiting for getting Married "officially", Praying/Sacrficing for Ur Beloved - all these and more get SHOWCASED in Vivah. There's still some good audience who r going & enjoying this film. Some of the folks/audience are already excited after seeing, that they r thinking bout Arranged-Marriage :) Thats Success if you ask me. it seems AMRITA RAO - our actress-from-Vivah {Result for a nice performance} has been bestowed the prestigious DADSAHEB PHALKE award for 2006 !! Hats off to her for this achievement Chalo, even though Vivah , Shahid or Amrita didn't get any of the film-fare & other awards; @ least this is news to CHEER about !! Congrats to AMRITA RAO- for showing us a visual of Indian Bride-to-be in the purest form and Of Course to Sooraj Barjatya for portraying her the best way :) Shudn't forget Shahid Kapur and all others who make VIVAH as sweet and legendary as it is today !! Imagine, to share the same pedestal as the legendary Dilip Kumar .......... Its no mean achievement !! Congrats to Amrita Rao - for taking her Career to another level with this award .... I personally feel - she should keep doing movies only with Shahid Kapur !! They make a cute couple and their on-screen chemistry reminds me of {SRK-Kajol} or {Aamir Khan & Juhi Chawla} ................. Some points that I observed,few of the elements :- #1 If u notice carefully, Amrita Rao looks so good because shes always wearing traditional dresses. She gives every bit of the Indian Woman essence - in this film !! Perfect Fit #2 Shahid Kapur is like most of us - not exactly ready for marriage or early-marriage .... but PREM listens carefully to the step-wise talk given by his DAD - having full faith in Anupam Kher. Eventually "Honesty" & "Trust" are the keywords that he reflects in his first talk with Amrita. Most people would think such a first meeting with a total stranger plus for a limited time is never enough to judge a person. But according to what I saw in this film, I have a feeling - that Two people who are made for each other can connect within a 1st meet also, Its possible !!! #3 In the entire movie - there are basically 4 or 5 sequences where Shahid & Amrita are together - or shown to be together. Its unlike most other romantic/wedding-based movies where Hero & Heroine are always singing/dancing or nowadays - doing cheap stuff. But the beauty of each of these 5 sequences :- Characterized by restraint, innocence & respect for the other ! #4 I really liked the relationship shown between Chacha ALOK NATH & Amrita Rao. These kinda movies should highlight the indifference shown to daughters/girl-kids in some parts of India. #5 Romantic scenes between lead couple are shot very nicely - no cheap scenes,songs are beautifully pictured !! Words like "Jal","praarthana" e.t.c. are going to be buzzwords for all girls who liked this film :) Personally, I really am fond of many dialogs in this film. #6 Last but not the least - The entire Hospital Scene where Shahid puts "sindhoor" to Amrita when shes struggling for Life - is terrific. Those dialogs between the couple are so touching and U feel the LOVE/I-cant-do-without-U ; Its a Hats-Off feeling !!! *** In many ways, VIVAH reminded me of Maine Pyar Kiya, DDLJ, Qayamat Se Qayamat Tak, Hum Dil De Chuke Sanam - for the freshness/on-screen-chemistry of the LEAD pair :) :) *** IF U ASK ME :- Along with films like Rang De Basanti, Lage Raho Munnabhai, DOR, CORPORATE and Kabul Express, V I V A H ranks among the best films made in 2006. IN FACT - i think Vivah does deserve better viewing/business than Dhoom2 or Fanaa or Golmaal or all those time-pass/fuzzy/style/crap movies !!" 
" So beautiful.....","I'm new to Bollywood films, however I judge this movie not as a foreign film but as one of the most beautifully made films I've ever seen. Vivah is so simplistically romantic. I've seen it three times and I plan on watch it many more times. I recommend this movie for the true lovers at heart. The characters light up the screen and you can almost feel what the director was trying to convey. I'm unmarried but I can understand the courtship from the engagement to the wedding. I also loved the relationship between uncle and niece. It truly shows the love the uncle must have had for his brother to love his niece so much. I also love the message of sisterhood, it was very clear that they adored each other. One of my favorite lines, were when in the house before the fire, the uncle said to Rama: "you will cry the most"; I believe when you do wrong to others it always comes back to you. Moreover, the music was absolutely superb, all the songs were so touching." 
" a brilliant Indian film","All the talent Mr. Sooraj Barjatya showed in his first 3 movies, I thought were all an accident because his 4th one Main prem ki diwani hoon was so bad. But I have to say it wasn't an accident. This guy is talented and the way he has done Vivah is just brilliant. Right from the first scene it affects you. the sequences between shahid and amrita are awesome. The chemistry between these two actors gives glimpses of that between srk and kajol. As usual Alok Nath as the good and loving father is fantastic, so is Anupam Kher. But its a Shahid-Amrita film.Amrita looks good in most scenes though shahid does look a little young to get married but he does a good job of a shy but yet morally strong groom. this movie will especially be liked by those who has gone through such beautiful moments in their life. All in all a brilliant film. hats off to Mr. Sooraj Barjatya..." 
" Romantic, traditional & an important message","I watched the film because I have grown up with the Sooraj Barjatya films & was keen to see what they would offer after the disastrous Main Prem Ki Deewani Hoon..The story of the film is incredibly simple & I feel that the simplest stories make the best love stories, as they revolve around the emotions of the characters. So, this is definitely not a movie for someone who likes to sit at the edge of their seat when watching a film.The performances of the movie are good.. Shahid & Amrita do justice to their role.. The support cast is wonderful. The standout performance is Seema Biswas - excellent in her role. Mohnish Behl is great in his bit part. I love the writing in the Shahid-Amrita scenes especially in the second half.I don't want to debate whether the film is realistic or not.. Its a film, so a certain amount of exaggeration & fiction to heighten the drama is understandable. But, I appreciate the message at the end of the film - importance of love & trust over physical appearance and accepting daughters & not daughter-in-laws into families." 
" Sweet film!","Vivah is by no means a classic. However in the days of hardcore action, path-breaking special effects & complex plots (none of which Bollywood has mastered yet), its quite refreshing to see a simple film like Vivah. The story as we all know is a journey from a couple's first meeting to their eventual wedding after some coy moments and testing times. Nothing more, nothing less. The music isn't quite in the same league as MPK or HAHK but doesn't jar your senses either. Two songs stood out for me - Mujhe Haq Hai & Do Anjaane. While Milan abhi aadha & Hamaari shaadi were hummable. Shahid performs sincerely & shows a lot of potential. Its good to see him play something else but the "cool dude" he normally does. Amrita is very sweet and plays the role of a docile small-town girl to perfection. Alok Nath, Anupam Kher & Seema Biswas are terrific supports and the rest of the cast does a reasonable job. Suraj's direction is simple but effective. The movie's prime flaw is the slow pace which might test the patience of a lot of young viewers. But all in all a good, clean, decent family movie." 
" simple sober and sweet","It is nice to see Suraj Barjatya back at what he is best at.A story woven around a marriage.It feels nice to have a movie in which there is no single scene which you would avoid watching with your family. Though the story is simple and does not contain any new elements,you still like the movie,because of the presentation, performances,and actually the over all treatment. Hats Off to Suraj.. The movie is about the fact that engagement leads to love. The depiction of the changes in the way of thinking,behaving once you get engaged is excellent. Director has definitely given it much thought and actors have done it to perfection.Though the movie is slow,you don't mind it,because you kind of get so much involved with the story that you just wanna continue watching the joy of this newly engaged couple. As a typical RajShree stuff it has many sentimental scenes which are highly likely to make viewer burst into tears(specially ladies). But when you come out of the cinema hall you are very much satisfied and feel that the ticket was worth :-)." 
" Beautiful (if a bit slow) movie","This movie brings back many memories of the classic cinema of old, where actors didn't have to take their clothes off to make viewers watch their film.Firstly I think the main plus point of this movie is the amazing chemistry between Shahid and Amrita, it is definitely the making of the film.I have seen lots of comments regarding the film being sickly sweet and overly slushy. In response to this, I think to a certain degree this is a correct analysis, however considering this is a Barjatya film I think that compared to MPK, HAHK, HSSH and MPKDH, it has been toned down significantly. HSSH was almost unbearable to watch in some places.In this film however, when the sentimental moments come along, you find yourself smiling, wishing the budding couple all the best and hoping that nothing bad happens to them.Another major plus point is the performances of Shahid and Amrita. Both have acted very well, especially Shahid who looks great in the film. Amrita looks simply stunning and should be taken seriously as a future major star.Although I really enjoyed the film as a whole, I do feel that it was too long. Some of the middle could have been trimmed off and it would maybe made even more of an impact. I also think the music, although it fits into the film when you see the situations is slightly old fashioned and the movie could have benefited if a more up-to-date soundtrack had been available. Although the picturisation of the songs Mujhe Haq Hain and Hamari Shaadi Mein are wonderful.All in all, I definitely recommend this film, its romantic, looks stunning and has a dramatic climax (I won't go into details, just in case you haven't seen it.PS. If you're prone to crying-take a tissue! (I needed several)" 
" Classic Indian Romance, Well Acted, Well Scripted!","Though it's been 4 years after the movie released, it's a delight write a review on this movie. In real life, various human relationships are weighed, analyzed and misinterpreted to dishonor its values and discolor its beauty for personal interests. This is an intelligent and collective effort to beautifully feel the ideal Indian mannerisms and relationship values as in a beautiful dream; not only the romantic relationship between a boy and a girl but with families, parents, children, siblings, in-laws etc.Intelligent and effort-full scripting, excellent scene blended music/songs and profound insights in making those so called 'silly' moments of life beautifully. There were some scenes felt like could have been done better, but none of them stayed on top till the end of the movie. Though this movie has an old fashioned narration, repetitive camera movements, and evident studio backgrounds, altogether it wonderfully delivers a triangular chemistry between three environments; the girl, the boy and the audience. Sooraj, your commendable vision and patience to make 'vivah' points out that this won't be the last and your best of all the time! Eagerly waiting for another wonderful and better cinematic experience! :)" 
" Usual Badjatya crap","I never like to comment on a good film but when it comes to a bad movie, I gotta come really hard on it. Talking about Vivah, this guy, Sooraj Badjatya, seems to have completely lost it. After success of Hum Aapke Hain Kaun, he thought he can make money with cheesy wedding videos. Vivah is so so cheesy that Badjatyas have left Johars and Chopras behind.There was not a single moment during the movie where I can say 'Oh! at least this thing is good'. Aloknath does cliché in a role of Girl's father, Shahid kapoor looks fat and Shahrukhed, Amrita rao is another disaster in addition to ugly looking sets, bad costumes, hackneyed storyline, monstrous stepmother, trying-hard-to-act actors, cacophonous background music, cheap soundtracks.Now the spoiler, I'm warning you guys that as happens in all his other movies, after a calamitous incidence movie ends on a happy note." 
" Best Movie of 2006","VIVAH in my opinion is the best movie of 2006, coming from a director that has proved successful throughout his career. I am not too keen in romantic movies these days, because i see them as "old wine in a new bottle" and so predictable. However, i have watched this movie three times now...and believe me it's an awesome movie.VIVAH goes back to the traditional route, displaying simple characters into a sensible and realistic story of the journey between engagement and marriage. The movie entertains in all manners as it can be reflected to what we do (or would do) when it comes to marriage. In that sense Sooraj R. Barjatya has done his homework well and has depicted a very realistic story into a well-made highly entertaining movie.Several sequences in this movie catch your interest immediately: * When Shahid Kapoor comes to see the bride (Amrita Rao) - the way he tries to look at her without making it too obvious in front of his and her family. The song 'Do Anjaane Ajnabi' goes well with the mood of this scene.* The first conversation between Shahid and Amrita, when he comes to see her - i.e. a shy Shahid not knowing exactly what to talk about but pulling of a decent conversation. Also Amrita's naive nature, limited eye-contact, shy characteristics and answering softly to Shahid's questions.* The emotional breakdown of Amrita and her uncle (Alok Nath) when she feeds him at Shahid's party in the form of another's daughter-in-law rather than her uncle's beloved niece.Clearly the movie belongs to Amrita Rao all the way. The actress portrays the role of Poonam with such conviction that you cannot imagine anybody else replacing her. She looks beautiful throughout the whole movie, and portrays an innocent and shy traditional girl perfectly.Shahid Kapoor performs brilliantly too. He delivers a promising performance and shows that he is no less than Salman Khan when it comes to acting in a Sooraj R. Barjatya film. In fact Shahid and Amrita make a cute on-screen couple, without a shadow of doubt. Other characters - Alok Nath (Excellent), Anupam Kher (Brilliant), Mohan Joshi (Very good).On the whole, VIVAH delivers what it promised, a well made and realistic story of two families. The movie has top-notch performances, excellent story and great music to suit the film, as well as being directed by the fabulous Sooraj R. Barjatya. It's a must see!" 
