heading,review
" This film is for smart people, and it is under-rated.","i am surprised that this film has such a low rating. I am rating it a 9.It has lots of famous Indian actors in it, and everyone is very funny in it.The reason why it has a low rating, it is probably because every character in it is connected to others one way or another. So if you don't pay attention to who they are, what they did, you will quickly get lost. If you can't understand who they are, then obviously you will lost interest very quickly.that is why i say in order to appreciate this comedy, you have to be an intelligent person. it is not for common people who have short attention span.Of course, what happened in the film is improbable in real life. It is just a fun entertaining comedy, you will laugh for sure." 
" Better Watch Screwed","The movie was cool and Paresh and Johnny lever are the best out of all the characters in the movie! The movie is a copy of Screwed. DE DANA DAN has so many characters that it gets difficult to pinpoint or single out any one actor. Akshay and Katrina are completely misused. Paresh is fine with his loud voice. Katrina and Sameera don't have much to do. Amongst the actors, Johny Lever, Neha Dhupia, Manoj Joshi, Asrani, Vikram Gokhale and Archana Puransingh deserve special mention. DE DANA DAN is targeted to make to laugh nd it delivers it in abundance. You have to leave your brains behind to enjoy this Priyadarshan flick! But also watch Screwed to compare which one is better, "Priyadarshan" OR " Scott Alexander and Larry Karaszewski:" 
" Bang Bang Bang Laugh Riot!!!","With the team joins hands back again, the expectations are nothing short of yet another "Hera Pheri". The team needed a desperate hit to redeem themselves from the recent spate of flops in everybody's kitty. Needless to say the pressure surmounts and result is "De Dana Dan". De Dana Dan gives the opportunity to see all the Priyan's regulars under one roof. There is little something for everybody and to what extent the character is justified is a debate for another day. The laugh-riot owing to comedy of errors bear uncanny resemblance to Priyan's earlier outing "Hungama". There are streaks of "One Two Three" (under-rated, IMO). The writer should be applauded for being able to weave the intricate complex mesh of sub-plots and integrate it into the main storyline. On the same note, the director deserves brownie points for being able to cross the deliverable milestone. No doubt there is breadth in terms of sub-plots, however the downside is lack of depth in it. By the time a character and the sub-plot sinks into the audience, the story moves on. And when the tributaries join in, the confusion starts to seep in. In terms of performance the lead performers are do a fine job ie. Akki, Paresh, Suniel, Katrina in descending order of of screen time. Sameera Reddy hardly leaves an impression. The supporting cast as mentioned earlier are Priyan's regulars and seem under-utilised. But hey-ho, everybody seemed to have enjoyed the overseas holiday during the shoot. On that note, it seems basing the story in Malaysia was an overkill. Lets not forget "Hera Pheri" worked because of the simplicity which the audience were instantly able to connect. Pritam's songs deserve a special mention, great foot-tapping numbers are justified adequately with their picturisation. Finally Priyan could have come up with a better climax rather the water- shed." 
" Great Entertainer","The movie was hilarious and Akki Suniel Paresh and Johnny lever are the best out of all the characters in the movie! The movie will probably be big hit. DE DANA DAN has so many characters that it gets difficult to pinpoint or single out any one actor. Akshay is at his best in a Priyadarshan film and DE DANA DAN proves it. Suniel is natural to the core. Paresh is incredible; he pitches in a superb act. Katrina and Sameera don't have much to do. Amongst the plethora of actors, Johny Lever, Neha Dhupia, Manoj Joshi, Asrani, Vikram Gokhale and Archana Puransingh deserve special mention. DE DANA DAN is targeted at the masses and it delivers laughter in abundance. Leave your brains behind to enjoy this madcap entertainer!" 
" Damn funny! Go watch it!","De Dana Dan is one of the finest comedies in recent times, we all know Priyadarshan is an expert on the field of comedy, this movie belongs to his top movies next to Hera Pheri, Hungama and Garam Masala.The movie started off on a hilarious note, continued to the climax in a hilarious way, and ended in a perfect typical Priyadarshan way! I always liked Sunil Shetty and know he is very underrated, Akshay Kumar and Sunil were both outstanding, and delivered rib-tickling performances.The supporting cast is excellent, Paresh Rawal, Asrani, Johnny Lever, Shakti Kapoor, Neha Dhupia, Sharat Saxena.. everyone! Katrina Kaif and Sameera Reddy didn't really have much scope, or funny scenes..Plusses : Akshay Kumar, Sunil Shetty, Paresh Rawal, Johnny Lever, REALLY funny moments and a few nice songs.Minus : The songs pop out of nowhere, but we are kind of used to that with Priyadarshan aren't we? Go for it, you won't be disappointed!" 
" Great","The movie was hilarious!!! everyone in the theatre was laughing their heads off! my stomach hurted even after some time! the movie was absolutely mind blowing!!! one of the best ones by PRIYADARSHAN! the acting was superb, screenplay was fantastic, dialogues were exceptionally tremendous, and direction was brilliant!!! the movie was hilarious from the first scene to the last one and promised complete family entertainment throughout! the story was new, dialogues were witty, and the acting was great! the whole cast acted brilliantly!! no overacting, but some parts were loud! unlike most stupid comedy movies now a days where you are laughing at their stupidity more than the movie! this one was a complete roller coaster ride of jokes! songs were really good as well! in short a complete entertainer!!! HATS OFF! Don't do anything this weekend! JUST GO FOR THIS ONE!!! Rating Acting 10/10 Story 9/10 Screenplay 10/10 Dialogues 10/10 Music 8.5/10 Entertainment 100/10 EXCELLENT movie in all aspects!!!" 
" Hilarious slapstick","Most people say this is stupid movie making with no story and a rubbish movie, that is simply not true. This movie does have a story, a smart one at that also. Most people say it doesn't, what were you people doing when the movie was playing its a simple story and a different from all the other comedies we've been seeing.The songs were pretty good even thought they were just chucked in but its PRIYADARSHAN so we know stupid stuff will be happeningPriyadarshan does a good job at directing. There are so many characters in one hotel about 26 and he manages to make them all have a fair part in the movie.The performances were awesome Akshay was fantastic his face expressions to the way he talks is hilarious. Suneil does very good too and makes us laugh. Everybody else does a great job to making it more hilariousIn the end de dana dan is a slapstick comedy that does make you laugh. I don't know what people were expecting that made it a let down. Of course it not 3 idiots but as far as slapstick's go it is funny unlike a lot coming out recently like Rascals. So leave your brains behind and go watch this crazy and hilarious comedy." 
" Very Funny Movie with actual good humor","Ignore the other ratings! I get that some other Hindi comedy movies are so mindless and stupid they are not funny, but this movie is smart, exciting, and hilarious without being overly stupid. I have watched this over 5 times and it does not get old. Akshay Kumar is one of the funniest and most talented actors, and this movie includes many other famous comedy actors. A must see!!" 
" Laughter Hurricane - Brilliant, non-sensical comedy, just leave your brains back home!","Have seen many Priyadarshan movies, but this one was amazing. So many characters, so many and all adding to their bit to have made tears flow out of my eyes laughing. Like all other movies, the central theme to this movie is also CONFUSION but its different. It is different in the way it has been executed, scripted, the way one event has been connected to other, the way one character is linked to other. Sheer brilliance.The first 45 minutes or so are drape, I would now say, setting the foundation for a laughter hurricane, but by the time we enter the second half, you just can't stop but LAUGH and burst out more, LAUGHING. So much so, that you miss many dialogs, amidst the 'surround sound' and echoes of laughter! This movie is based around cash, characters and confusion and hats off to everyone for making it the way they have. I remember laughing as much (or less) last in some scenes during Garam Masala.A movie which has Akshay Kumar, didn't bore you even when Akshay Kumar was locked in a cupboard for appreciable amount of time. In fact, you didn't even realize that he was there. They have made people laugh in otherwise seemingly very ordinary scenes. Comedy out of nothing! And that was just the start, as I have said before, moving in to the second half, you may just slip out of your chair and actually experience 'LMAO'I just loved the movie and would not mind watching it again and maybe again and then probably again and then give it the stature of 'Hera Pheri'. I think it deserves a 9/10 (being conservative), provided you leave your brains at home or maybe that is not required. There isn't enough time to try and use your brains, too many funny scenes lined one after the other.I hope you do go and watch the movie and enjoy it as well." 
" Hilarious","Wow..... real nice movie! I read a few reviews and was real skeptical to watch the movie. Since last 3-4 movies have been huge flops. Exceptional Comedy DDD... is that exceptional Bollywood Comedy where the story, acting, music and photography all come together in a fine symphony. Thankfully, in DDD Akshay Kumar, has amply redeemed himself with a glittering performance. Everyone actor in the movie has done justice to their respective roles. You all have to go out there and watch this movie. All the people in the theater were laughing out loud ha ha Its a must watch. I will go and watch it again. But make sure you folks see it in a theater." 
