heading,review
" A very very poor and unconvincing teen,patriotic... movie by a rookie director","Here we go to 2014's first well-promoted movie, Yaariyan, it may be a commercially successful low-budget film but the movie has nothing to offer to the viewers. There is this College which is one of the most prestigious colleges in the country but due to a land claim, Some Australian businessman plans to demolish some parts of the college and build a casino and a hotel right beside the college. So the selected 5-member Indian team has to compete in a 5-round game vs. Australian team to save the college girl hostel. On selecting the team members the college principal has no reason to select Lakshya (the main lead actor) but selects him only because his father was an Indian shaheed (martyr), really Mrs. D. K. Kumar? The movie is full of unconvinced scenes. The big joke of the movie is the final and 5th round of the game when the main lead actor is competing with an Australian mountain climber, and right when he is miles behind his rival the makers create a big water fall from peak of the mountain and he jumps right close to his college. The maker may have tried to create a teen, romantic, comedic and patriotic movie which she fails in all. The main lead actor who is a new guy in Bollywood is shown as a naughty and funny guy which is a very common quality for the Bollywood new guys. He is nobody and he is everybody. As an actor he has a lot to learn to work in a lead role. He doesn't have the impression of an actor. The same could be said about the lead actress. Those who enjoyed the songs on YouTube may give it a try, as I did. You may watch it at your own risk of your precious time, but I want my 2 hours back!!!" 
" worst movie ever","please burn your money, put it under a rock and forget it, buy dog poop but never ever ever go for this movie. after watching this movie I would want Ram Gopal Verma's Phoonk or Rani Mukherjee's Aiyyaa to win an Oscar at least.This movie is so amazingly pathetic that right from the first minute me and my friends wanted to scratch ourselves to death. they even said that watching construction outside would have been more interesting than this. I am sure my dog would have a better sense of direction. it would have made better sense to invest my 200 rupees to buy dog poop or buy blood sucking leeches and keep them as pets than to watch this movie. Be it the cast, plot, drama, comedy, editing, direction, screenplay, etc everything is horribly pathetic with no relation or support to each other.Go and watch this movie only if you like Intervals !!!" 
" 0/10 - Spoilers inside. In short, just avoid this and burn the money instead","This is BY FAR the worst movie I've EVER watched. There was not ONE scene which made me even chuckle a bit, let alone die of laughter. The cast was absolutely ridiculous. 3 guys, of which one is a spoilt brat of a martyr, second had no back story, except that he had long hair and liked playing drums. The third one was completely lost and was like a tag-along in the movie. Of the two girls, one was a tall bimbo with a permanent duck face and the other was a 'gharelu ladki' with jasmine oil in her hair and pigtails. They are all entered in a college knock-out by Gulshan Grover who was the principal of this massive college, against the Aussies who planned on building a casino and a hotel in their campus. First round was a rock band faceoff. Aussies win that one by 'cheating'. One guy gets beaten up and by the time India (these 5 retards) win the chess round, that dude dies despite getting defibrillated (shock treatment once a person dies), revives, cries a little and dies anyway. That was where the movie broke into an interval and we made a break for it. I am surprised that no one, i mean NO ONE took 2 steps back and thought that this was: 1. Not well directed, 2. Not well cast, 3. Had a ridiculous story, 4. The ABCD song should've been right at the end. 5. The dialogues could very well give someone a seizure. 6. The editor should have been shot. I WANT MY MONEY BACK." 
" All I can say is UGHHHHHH!!!!!!!","Those 145 minutes were a total waste!! I horribly regret the 68 bucks I paid for nonsense.The story was clichéd, phony and nonsensical.The new actors are pretty annoying -- even Jimmy Shergil seems Oscar-worthy in front of them.Deepti Naval was the plus point.Cinematography + Direction + Choreography + Script = belch!! My neighbor walked away halfway out of annoyance. I too wanted to do that but I had a tasty tub of cheese popcorn to hog up. It kinda kept me engrossed.AVOID is the conclusion!" 
" Garbage !!","Sometimes I wonder whether Bollywood prepares any script before directing any film. Spending so much on location, songs and dance would not give inception of a good film unless script is thoroughly worked upon.Yaariyan tells the story of 5 friends who has been assigned task by their principal to compete with Australian team to save their college from being sold off by a powerful business man.First time director Divya Khosla Kumar does not do justice to the area of direction. As the movie begins, you are greeted by glossy and candy floss environment of college( reminds of Kuch Kuch Hota Hai ) with unnecessary insertion of songs. The main drama unfolds in the later reel which again is intolerable with screenplay written by a school kid. Art direction and Cinematography is excellent especially the ones shot in Australia. Songs are tuneful. Dialogues are less-impacting. Performances are over-top. Aditya Raj Kapoor does not have conventional hero looks nor has given good performance.Overall, a pathetic film in every sense. Poor- 1/5" 
" Too Generous of me to even give it one star. Rated 1/10","As the year 2013 ended with a DHOOM, the year 2014 starts with a DOOM. I still can't believe that I actually went to watch it.. Me, my friend and just four other people were present at a 1pm show. Guess no one else had the courage to go through this crap. okay.. Lets start with the review... Acting- Everyone except Deepti Naval did a PATHETIC job. 0.25/10 Story- Ehmmm... No plot at all. 0/10 Music- Bleh!!! 1/10 Direction- Can be one's worst nightmare!!! I don't know why did he (director; i don't know his name) had to begin direction.. 0/10 You all might be wondering why did I 'donate' one star.. Well, its simple.. Its because the movie ended.. These would be the worst 140 minutes (although they seem like 14000 minutes) Never be Yaar (friends) with Yaariyan" 
" Emotional, financial and psychological waste","I spent a total of 30 bucks, (INR) and still I regret it.the only silver lining was to see Himansh Kohli, who is a patient of Cerebral Palsy but was able to perform almost normally. The White actors or whatever they were in movie were picked from Paharganj in Delhi for 10 bucks an hour, so you don't expect much. The movie was never shot in Australia and they used low resolution stock footages to show glimpses of Australia.The lead actress suffers from Creepomania and she has the creepiest eyes I have ever seen. The Director was half busy feeding her child, hence the story line goes everywhere but runs out of Logic. Thankfully I was very tired that day and I don't remember watching second half. Although when my friends woke me up after credits finished they were swearing about who's idea it was to watch Yaariyan." 
" Everything is haphazard","Director Mrs. Divya Khosla Kumar work is full of confusion. She has stuffed every possible formula of a hit in this movie, like suspense, fight, romance, love triangle, patriotism , bike race even bicycle race, mount climbing, long lip lock, exposing body and lots of others stupid stuffs but she had drastically failed to make them convincing or even at the level to make it understandable. There is no story, very weak and confusing screenplay, not a single memorable dialogue. If an Australian purchases half of college land then why should he give the stupid music, chase, race and other lots of competition, and that is also in different rounds? Only because director wanted to stuff that type of scenes!!? Main male lead knows everything mount climbing, bicycle stunt, does stupid stunts like an idiot Spiderman. He prefers to slide down keeping his head down on a very dangerous wall rather than climbing or coming down keeping his legs down. He does not know such type of basic things but he can do unbelievable things. Hero team knows that the person being projected as a college student from opposition, to compete in climax is not a student but a professional stunt performer but rather then challenging his credential they prefer to compete. Performance wise most of the actors are below average mark. Music is very repetitive too." 
" YAARIYAN: Tale of a guy who had a Guitar but didn't really know how to play it","-1/10 in all generosity that I could generateOveracting+Underacting and clueless direction and no story, ha! Things people do when they have a lot of money to spend.The leading actress the Miss India girl Rakul Preet was hot and not and hot and finally invisible. She has a future, can do better. The guy was pathetic to the power n. The camera man has an eye for beauty, the locations were captured pretty well! In no point of time, despite all the overflowing scopes could the director even forge a catharsis, she could be a good assistant, but definitely not a director again There was a little of everything from every hit Hindi film in the history. was there a story, if there was that was narrated poorly. Confusion over details and time-lines, and continuity were apparent.the girls in the film were beautiful, but then that's all the takeaway from this film, cause this is certainly not for children!" 
" It makes "Student Of The Year" look like a World Classic.","Though the heading of the review says it all, still I would like to share few interesting points about this latest young film made on the lines of some recent successes particularly targeting the (college going) youth & the multiplex audience. Taking on the bright points first, it's the debut film of Divya Khosla Kumar (wife of Bhushan Kumar, the young mastermind behind T-Series), who had earlier acted in a big budget film AB TUMHARE HAWALE WATAN SATHIYO (2004) and then also directed few major music videos before taking on to film direction. So looking at the background, she could have easily gone for a safe film featuring a known sellable star without making any big effort. But the fact that she bravely decided to make a project with a completely fresh cast, spending all that time to train them before coming on to the screen, surely deserves some praises in these cunning commercial times, mostly concerned with the initials and the first weekend earnings. So all the youngsters featuring in it must have had a good time shooting with a lot of fun as it seems, but I only wish the team had also worked on its script too with the same devotion and spirit.Now as backed up by one of top names in the entertainment industry, YAARIAN has a mega budget, a bigger canvas, an eye-catching competitive cinematography and a Hit musical score to do the trick. But unfortunately it relies too much on its catchy music and other technical aspects only and doesn't care about the most important part of a film i.e. its content or the script. As a result we have a pretty childish mix & match product taking its clear inspirations from earlier hits in this genre like JO JEETA WOHI SIKANDER made way back in 1992, the repeatedly adapted UGLY BETTY T.V. serial concept (2006) and STUDENT OF THE YEAR released just a few years back in 2012.The film begins on a very routine note and then goes on to offer many seen before, mediocre and even bizarre sequences which should have been deleted right from its first draft only by the debutant director. For instance, here we have a foreign investor who wishes to buy a major part of the school and turn it into a Casino, as if it was being opened like an amusement park for the students. To decide whether the Casino can be made or not a competition is organized between the students in Australia & India, bringing in the 'Nationality Card' as a completely weird thought put in by the writers. Further the absurdity reaches its height when in order to win the competition the foreign investor calls in a complete professional sports person to compete with the Indian student contestant, and the Indian School team calmly accepts that like a group of morons having no objection of any sort.However what disturbed me the most was that despite being a film made by a woman director, it has all the girls and ladies used in it like the objects of lust, a lonely mother is handed over the ashes of his only son just like that, there is a highly insulting scene disgracing our own concept of 'Bharat Mata' and then we also have a totally insane smooch between the lead pair which clearly looks like 'Eating' and not 'Kissing' from any angle. The film desperately tries to impress you with its well shot cycling and rock climbing scenes coming towards the end, but by then the damage has already been done and the viewer is simply interested in getting away with it as soon as possible. On the acting front, all the young performers become the innocent victim of some extremely poor writing which actually doesn't let them leave any kind of impression on the end user. Plus the director wastes both Gulshan Grover and Deepti Naval in their small roles and they don't have much to contribute in the film as per their known caliber. Yes, Divya Khosla Kumar shows some good sparks in the competition sequences of the second half executed well, but in order to make a good film she has to understand the importance of a good script and content before taking on her next project.In all, YAARIAN does have some good musical tracks to bring in the initial crowd but as a film its simply like a poor amateur version of Karan Johar's STUDENT OF THE YEAR, which in fact makes SOTY look like a World Classic in comparison." 
