heading,review
" Fresh grownup romantic comedy","At the point in this romantic comedy where they are definitely getting interested in each other, Amitabh Bachchan and Tabu are sitting on a bench in a park in London, and she tells him animatedly to run to a tree across a meadow and touch it and run back. It's the kind of thing you tell a little boy to do -- a brilliant touch that captures so much of what's good about the movie: their fresh dynamic, her self-possessedness, his readiness, if reluctant, to step out of a somewhat ossified "grownup" character. I think you'd be sorry if you missed this, supposing you had a way of finding out what you'd missed.I don't think light romantic comedy is easy to do - at all - and this movie does it very well -- there's not a sloppy or wince-inducing moment . Moreover there's the pleasure of a love story between grownup characters, an especially rare pleasure. Tabu and AB are really good together - it's nice to see them both matched in terms of their size, for one thing, and Tabu emanates the kind of intelligent, self-confident, unsentimental, serious young woman who often is happiest with an older man -- like Jo in Little Women.Story takes place in both London and Delhi, which is fun. As everyone who's seen the previews knows, AB is an irritable and perfectionistic chef of 64 who owns a very successful restaurant, realistically filmed and with a pleasing cast of comic minor characters. He meets Tabu, a 34 year old visitor from India, via a character-establishing quarrel when she sends back a dish. And eventually there's her father in Delhi to deal with.AB lives with his 90-year-old mother (Zora Seghal, she's the grandmother in most movies) and one of the great things about the movie is their totally mutually insulting relationship -- she is a horrible cook and he is very mean and funny about it; she watches wrestling and Sex and the City or something on TV all day and nags him to go to a gym. This is delightful in an Indian movie, as relief from the standard Mataji of the brimming-over compassionate gaze -- and we also unexpectedly see his deep reliance on her, and her availability, when something very distressing happens to him.Alongside the AB-Tabu story is the story of AB's relationship with a little girl next door who has leukemia. She gives him advice and he promises her the "adult dvds" she wants to watch. And the scene where he goes into the video store and demands "adult dvds that are suitable for small children" is the kind of thing this movie excels at.The presence in the story of people of all ages, from little girl to 90-year-old Mother, as well as Tabu's father who is younger than AB and thinks of himself as elderly (and carries on to AB about how AB is so-lucky to have been "old enough to see Gandhi-ji") -- all of them written as anti-stereotypes -- makes a very nice philsophical background score about life, love, and mortality.I like the actual music a lot too - no "singing" by characters, but some nice scored passages that won't leave you, if Bollywood is your home, feeling exiled." 
" Awesome, arrogantly sarcastic romantic comedy","An awesome movie; Amitabh and Tabu were just fantastic. I laughed almost throughout the movie and I loved the flawlessly spiced dialogue between Amitabh and Tabu. Cheeni Kum is about the unadulterated but sweetened love-story of a 64 year old man (I'm pretty sure Amitabh Bachchan is at that age right now in his real life) and a 34 year old woman.An arrogantly sarcastic Buddhadev Gupta (Amitabh Bachchan), who is still a bachelor at 64 meets a 34 years old spinster, simple and sweet Nina Verma (Tabu) at his restaurant, one of London's top authentic Indian Restaurant. The similarities in their difference brings them together which culminated into a romance of a funnier genre.There were many ingredients of spices, little more than a typical romantic Hindi Movie; besides Amitabh and Tabu, the sizzler of curly straight dialogue from the 9 year old Sexy (Swini Khara) is refreshing to make you laugh all along. The kiddish delight of the 58 year old Omprakash Verma's (Paresh Rawal) Gandhism as Nina's father was the ultimate dessert to the main course romance. Of course, Amitabh's 85 year old mother (Zohra Sehgal) who loves TV shows with muscle man and "Sex and the City" added enough flavor to make you reach out for the side dish that she flaunts." 
" Outstanding, intelligent romantic comedy","This movie is a novelty for India, a movie comprising mostly of intelligent, dialogue based humour rather than on situations (like Khosla ka Ghosla) or slapstick (most of the other Hindi movies that pretend to be comedies). Amitabh Bachchan is a crabby 64 year old chef / owner of an Indian restaurant in London. The first half depicts the growing relationship between himself and Tabu, a 34 year old woman from Delhi in London on a holiday. The second half primarily depicts Tabu's 58 year old father, Paresh Rawal's viewpoint on the relationship. There  that's it as far as the story goesnothing more, nothing less The true brilliance of the movie lies in the life / spark infused in even the simplest of situations or the simplest of characters. Whether it's the interaction amongst the chef's in the restaurant, the waiter hilariously nicknamed Colgate because of his protruding teeth and the jokes at their expense ('Iske Liye Dimaag Ki Zaroorat Hai, Daant Ki Nahin', he is gently admonished on one occasion), the Sardarji pharmacist and Amitabh's interactions with him, Amitabh's mom's fascination with the gym in the face of her sons obvious reluctance to go anywhere near it, his acerbic comments on his mom's cooking ('yeh Tihar Jail Waali Dal ?'), Paresh Rawal's love of cricket and Gandhism. I can go on and on. I was in near-hysterical splits on no less than 10 occasions. I'm still laughing as I remember some of the jokes.And I haven't even mentioned Amitabh and Tabu  their running joke around the umbrella, the ruthless way she teases him the first time he tries to ask her out, their almost every conversation was beautifully constructed. The movie also captures amazingly well the highs and lows of falling in love. Will she come or wont she ? Will she say yes ? The mood swings, the heartache and the sheer exhilaration and joy when its all OK, when you're with your newfound love.I think one of the casting coup's of the movie was Tabu. I watched this movie with a school friend of mine (Prashant) and we discussed her at length after the movie. The parts of the conversation I can print here involved her sheer beauty, her classic features (high cheekbones, eyes) and her subtlenessher understated yet enigmatic presence. She brings reality and a certain mystique to her character, makes acting seem so easy. I don't think there is another Bollywood actress who could have done justice to her role.However, this doesn't detract in any way from any of the other performances in the movie. Everyone was excellent  from Amitabh to Paresh Rawal to each chef / waiter in the restaurant, Amitabh's neighbour and his daughter (a nice sub-plot here and at last we get a real child who talks like today's kids actually do, unlike the saccharine mumblings of the girl in TaraRumPum). The music, with the title song playing constantly in the background, the settings (even Qutab Minar looks beautiful in the movie), everything, like spices, enhance the brilliance of the dialogue.Take a bow, Mr Balki (an ad maker and first time director). The entire audience gave a standing ovation when the movie ended. Is movie main kuch bhi kum nahin tha !" 
" Light hearted Comedy with a dash of reality","I think this is truly a marvelous film. Very well scripted, and even more wonderfully enacted. Amitabh is truly the King of Hindi movies, you just have to watch him in those suits and Tabu has come of age as a seasoned actress, Paresh Rawal is OK.An unusual story depicted with very realistic situations and laced with light-hearted humour. Oh the movie has some really witty dialogues too.The cutest bits are the scenes between Amitabh and Zohra Sehgal (who plays his mom in the movie). Another highlight is the role played by the child actor aptly named sexy, who is very witty and worldly wise.I think the bottom line of the movie is that girls mature faster than men do and thus age should really not be a bar when one looks for a life-partner.After a long time,(for Hindi movie-goers) one gets to see a movie and say Ya! that was a NICE movie. And definitely worth a second watch." 
" Delicious platter - DDLJ ver 64","I am sure all of you would have got a fair idea about the movie by now. And also judged the strengths and weaknesses as well. I am not too sure if Cheeni Kum is the first Bollywood movie which fits into this genre of "Sarcastic Comedy", but definitely there could be many more to follow. With the ad-man at the helm of affairs, its no wonder that every line of the movie seems to have been written by a copywriter.Amitabh and Tabu share a great chemistry and for once you wonder if you have been focusing on Tabu's performance than Big B. Having said that Big B makes you wonder how can he still manage to look sexy at 64. Zohra Sehgal - every time she comes on the screen, you are ready for the next dose. Fanstastic performance indeed and the same for the little girl "Sexy" who gets one of the best lines in the movie. Paresh Rawal - after a long-long time you wonder how did he go wrong this time. Clearly there is big lacunae, wonder if its the script that is to be blamed. Rest of the star-cast do a perfect cog in the wheel.Be it sunny and rainy side of London or the cool breeze of New Delhi - P C Sriram managed to capture all the seasons equal ease. Editing by Chandan Arora manages to keep the story crisp. Ilayaraja's music stays with you after the movie as well.Having been to cinema with least expectations, I walked out of the hall with a single thought "Why can't Johar's & Chopra's make a delicacy like this?". On a parting note, Cheeni Kum seemed to have a a few similarities with DDLJ - different sensibilities though." 
" Cheeni Kum is no bitter pill","Rarely do Bollywood movies live up to their hype. This one comes very close.Amitabh Bachchan owns Spice6, the best Indian restaurant in London. To him, being a chef is more than a profession. It is an art, in fact, the greatest art of all. He personally ensures every dish that leaves his kitchen is up to his exacting standards. His employees respect him, but his angered outbursts send shivers down their spine. It is during one such outburst that he sees a dish, Hyderabadi Zafrani Pulao no less, returned by a customer (Tabu) because it's too sweet (and hence the recommendation to reduce sugar or Cheeni Kum). Enraged, he walks up to the table, and challenges Tabu to make it any better. She leaves without uttering a word, but brings in some Hyderabadi Zafrani Pulao the next day that even Amitabh finds delicious. He now owes her an apology, thus setting into motion a series of events that lead to attraction between the two, and finally love.Although the age gap between Amitabh and Tabu is there to see, it is totally downplayed and doesn't even come into focus until later in the second half. Their exchanges are loaded with witty repartees and sarcastic remarks that leave the audience in splits. The tight script and screenplay make sure the movie progresses at a good pace although it was slow at times for my liking. I think the director fell for the Bollywood norm of making 2½ hour movies. Also, the movie loses its grip toward the end. The scenes are predictable and the melodrama avoidable. These are minor indiscretions of a first-time director, and in no way, reduce the overall appeal. If you ask me, it is certainly worth a second watch.Amitabh is calm and composed. The role doesn't challenge him much, but he plays it with conviction. Tabu is brilliant. The last time I saw her was in Fanaa, and firmly believed she's insane. Not only did she pick the right movie here, she's ensured her character isn't sidelined. In fact, in several scenes, her character comes out on top of Amitabh's, and is credible thanks to her acting abilities. Zohra Sehgal, as Amitabh's mom, is on a roll. Swini Khara as Sexy, Amitabh's 7-year old neighbor is cute, and gets to deliver a few punch lines too. Paresh Rawal as Tabu's father is disappointing. His character is too clichéd and completely out of sync with the movie.In sum, Cheeni Kum is no bitter pill. I rate it 4/5." 
" Bachchan-Tabu Chemistry","Amitabh Bachchan is living the time of his life. At 65, he is getting author backed roles. He is playing as diverse characters as possible. He is getting to act against the finest actors and biggest starts of the current generation. What makes all this possible is he never disappoints. He is getting more effortless an actor by the day.Cheeni Kum is a small film targeted at the multiplex audience. It hits bang on target. The punch lines evoked laughs and the more serious moments did not make people go out and get popcorn. Amitabh is a chef in an Indian restaurant in London. Tabu comes in one day as a customer and before they know, the 64 year old is in love with the 34 year old. Now the task in hand is to convince Tabu's father, played by Paresh Rawal, to accept a man 6 years older than him as his son-in-law. Does he? Find out for yourself.Amitabh and Tabu display spot-on chemistry. She make hers falling in love with a man almost double her age believable. Fresh from her success in The Namesake, we realize why we want to see her more regularly on the screen - she can be anything she wants; one of the finest actors around. The little girl suffering from cancer angle was a bit predictable, but I guess inevitable at the same time. Except for that, the author would not have been able to show the softer side of Amitabh's character.The director, Balki, sticks to the basics and hence comes out good. Camera work is very intelligent. It does not, even in for a single shot, makes the film look bigger than it intends to be. Landmarks of London and New Delhi are captured with a neighborhood feel. This adds to the feeling that it is a story of people around us.All in all, a good entertainer." 
" the perfect recipe","this is my first review on IMDb.this is not a regular love story..... don't judge by what critics say and go ahead and watch the movie.... power packed performance from amitabh bachchan and tabu..Buddha(amitabh) is the owner of spice6 restaurant which is the best in and around London.... fun begins when tabu returns the "hyderabadi jaffarani biryani" for it was too sweet.... and u will not stop laughing then on.... go and enjoy the movie.kudos to r.balki for making an excellent movie and taking bollywood to newer heights.. music by illayaraja is soothing and so is shreya ghoshal's voice.." 
" Adult romance drama with nice comedic touches - shabbash!","I watched this immediately after jhoom barabar jhoom, and was very glad I did. JBJ was an AWFUL pile of bakvaas, and Amitabh's appearances in that movie were pointless and embarrassing (why was he trying to look like Stevie Ray Vaughan?) Cheeni kum was a very good movie. A little slower than it could have been, and maybe Amitabh's character was a little bit TOO "cheeni kum", but overall it was an intelligent and well put together film. There were several things not done as well as they could have been, including the shameful underutilization of Paresh Rawal, but overall this was a good try. It was certainly one of Amitabh's better roles of the last couple of years. Zohra was outstanding as was Swini Kehra, and the film examined the central issue well. Almost as well as the outstanding Dil Chahta Hai. After KJo cr*p like KANK, SLB's bloated rubbish (Black, Devdas) and the David Dhawan conveyor belt of pathetically unfunny "comedies", films like Cheeni Kum restore my faith in Hindi cinema. The central jodi was very plausible, and Tabu's character gave as good as she got, except for the scene at the restaurant with the fish (where her capitulation seemed out of character). I just wish that was at least one Cheeni Kum for every Jhoom Barabar Jhoom. Plus I want to see more of Zohra before she leaves us, and more of the excellent Swini." 
" Fantastic !!!","Excellent Movie !!!Mr. Bachchan has done it again and every time he is doing something new, he is adding a new feather to his cap. Tabbu, you are undiputably the best actress available today :-)Let's start with the positives of the movie. First, This is no Nishabd, this is not over-hyped movie, this is not a "dancing around the tree" romantic movie, this is actually a mature and on the top of that it is packed with powerful performances. Second, Movie is a no frills movie, simple set-up, easy to relate with characters, no wedding dresses and excellent locations required and yet creating a charisma on screen. Third, movie does not lose it's pace through-out...fair work to keep the aurdience engaged for 2 and half odd hrs. Forth, movie clicks with almost all age groups, i found the whole audience laughing thru' the movie including kids... Fifth, superb and powerful performances and that too in a non-bollywood manner. This movie is another step forward towards a much more mature cinema where we are giving a new dimension to our on screen creativity.Movie is not flawless though...and that's where i have deducted 1 point. Paresh Rawal could have been used in much more effective manner. May be the director didn't want it to become another formula comedy and hence depicted Paresh rawal in a different way. In All - - -Tabbu and Big B prove out to be THE BEST combo :-) even better than Big B and Rekha ;-) hehehehe" 
