heading,review
" Shootout at Wadala entertains but is wasted potential","I missed the prequel 'Shootout at Lokhandwala' which did great and after hearing the rave reviews 'Shootout at Wadala' has been getting I decided to give the franchise a shot.I ended up with mixed feelings.What's good? The apropos setting means that as you sit through the first half hour of the movie you will find yourself quickly immersed in the gangster world of Mumbai(then Bombay) in the 70's and 80's.That is courtesy to a gripping story,exhilarating pace and good acting.The actors seem well cast.John Abraham(Manya Surve) impresses but in parts(As always his body is amazing though).It's always good to see Anil Kapoor and Sonu Sood,two of the many underrated actors in Bollywood.What really keeps the movie alive is it's dialogs,witty one liners and crass jokes.The movie justifies it's A rating with lot's of violence and sensuality(not meant for kids).There is a hot Kangana Ranaut and as many as three item songs with probably Sunny Leone's being the best.The camera work and editing are simply brilliant.You would expect a movie with so many positives to be thoroughly satisfying,yet it somehow falls short of that.The movie seems undecided on what it is trying to portray.Is it about the transformation of an innocent student to a merciless gang leader?If so it certainly is n't believable.Is it about the honest duty abiding policemen?It doesn't seem so,then why spend so much time on the lives of the inspectors,an unnecessary digression(Not that i don't like Anil Kapoor,Ronit Roy or Mahesh Manjreker-they are great in their own way).Is it about a face off between John Abraham(Manya Surve) and Sonu Sood(Dilawar Imtiaz Haksar).Well after a great build up,the showdown does n't happen either.Such a missed opportunity.In the end you cant decide whom you are rooting for- Manya,Dilawar or the police.That's where it is a letdown,which is why the ending wont leave you teary eyed or deeply moved. Overall the movie entertains,maybe doesn't disappoint but you feel it could have been much more." 
" An Average Show Not To Be Called A Shootout!","Shootout At Lokhandwala (SAL) was so genuine in both the plot & its character portrayal that it has a cult following. I could say the same for Shootout At Wadala (SAW) had it been short, non-monotonous & authentic.First of all, the makers made a mistake in adapting an already published work. Unlike Hollywood, it hardly works in Bollywood. Secondly, too many characters played spoilsport with the marvelously carved screenplay. Character depth is very shallow, running time is too long, plus the story is clichéd. And to fill the gaps, they include not 1, not 2 but 3 item numbers to the audience's horror. With a faux pas in non-linear narration, SAW ends without making mark its predecessor was successful in.Abraham is great, Kangana is straight outta her "Gangster" role (plus her accent spoils everything), Manoj Bajpai is terrific, Sonu Sood was sleeping all over the movie while Anil Kapoor is only a man of his words, with certain supporting cast fooling around. Jackie Shroff was wasted. Tusshar is better than he was in SAL.Music is good but repetitive, editing is very well done, cinematography is good & the total feel is in parallel to the genre it is based on. But, since the foundation is rickety with same old story (nice guys-bad guys), SAW doesn't live up to the expectations. The negations are high, especially the lack of clever censorship & punchy dialogues.BOTTOM LINE: SAW is a strict crime movie probably worth a watch which depends on personal interests. Some may like it, some may not.MESSAGE: The illusion that gangsters are born mischievous is wrong.Can be watched with a typical Indian family? NOProfanity: Critical | Sex: Strong | Nudity: Mild | Violence: Infinity | Gore: Very Critical | Alcohol: Strong | Smoking: Mild | Drugs: No | Vulgarity: Strong" 
" An Engaging Action Film!","Inspired from journalist S Hussain Zaidi's non-fiction book Dongri to Dubai, 'Shootout at Wadala', Directed by Sanjay Gupta, is An Engaging Action Film, that re-tells Late Gangster Manya Surve's bloodied story. Gupta handles the film well, while the Screenplay & Performances are note-worthy. 'Shootout at Wadala' is based on the first-ever registered encounter by Mumbai police, where Gangster Manya Surve was shot dead, in Mumbai on 11 January 1982.'Shootout at Wadala' is extremely violent & disturbing. The violence depicted on-screen appears real & horrifying. Of course, the Action-Sequences are rustic & effective, but there is just too much of gore. The Faint-Hearted better stay away! Gupta's Screenplay is note-worthy & is engaging. The first-hour is power-packed, while the second-hour culminates with a nail-biting finale. Gupta's Direction is stylish. He's in form after a long, long time. Cinematography is rustic. Editing could've been sharper. Music by Multiple Music Directors is fair. Performance-Wise: John Abraham as Manya Surve, gives an all-out performance. He's believable all through. Anil Kapoor is simply superb as the tough cop. He stands out! Kangna Ranaut is wonderful, while Tusshar has his moments. Manoj Bajpai is flawless in a relatively small role. Bajpai never disappoints! Sonu Sood is another topper. He enacts an important role with terrific ease. Ronit Roy is excellent. Mahesh Manjrekar is perfect. Sidharth Kapoor holds tremendous potential as an actor. Jackie Shroff shines in a cameo. Raju Kher is brilliant. Priyanka Chopra, Sunny Leone & Sophie sparkle in item numbers. On the whole, 'Shootout at Wadala' re-tells a true story, efficiently." 
" Entertaining and works in most places","I am not a big fan of Shootout At Lokhandwala(2007) even though it was a hit. This time however, the film is directed by Sanjay Gupta and not Apoorva Lakhia which gives this film an extra edge. Yet again filmmakers dig another chapter of a gangster, in this case Manya Surve.When the promos were on air in January or February, I was awaiting this film and the film doesn't really disappoint. The film starts off well and follows the non linear approach which was followed in the original too. The film is set in the period between 1970 and 1982 and care has been taken on several aspects to depict the era. The transformation of John from a good innocent guy to a bad guy is well handled, The war of words is well handled too, The conflicts between John and Manoj and the way John starts his own gang is well handled. There are few unbelievable scenes like the way Raju Kher survives after being burnt through crackers and several more Even there are too many item songs which do drop the pace On the flip side, the action scenes are well handled, another aspect that stands out are the dialogues which soaked in acid and sometimes there are funny too, while some are corny. The film gathers speed towards the end and the end is superb tooDirection by Sanjay Gupta is good, he had shown sparks in derivative films like Kaante, Zinda but this time he has gone original mostly, though half the film is supposedly based on Dongri to Dubai novel. Music is good, but too many item songs slacken the paceAmongst actors John gives his all to the role, he tries very hard and does manage to handle the role well though at times it does come across as too hard. His emotional scenes have improved a lot. Manoj Bajpai in a shorter role executes a strong impact. Sonu Sood is terrific, especially in second half Anil Kapoor has done such roles before, but he adds something extra with his intensity and presence. Kangana in a short role is good, Tusshar is believable surprisingly, he does a good job, providing the film some funny moments though in the second half, he is relegated to the background in between. Mahesh Manjerekar is good but doesn't get much scope, Newfind Siddhanth Kapoor is superb, The actor playing Ranjeet's former bodyguard is good too Ranjeet, Jackie Shroff have cameos, while Raju Kher is good rest are good" 
" great action","The screen writing is watertight. Although it takes time to settle down, the solid writing in the second hour keeps you on the edge. In fact, the turn of events in the second half takes the film to its zenith. A large chunk of SHOOTOUT AT WADALA is devoted to high-voltage action sequences. Unlike some recent films, the action here is raw and real, reminiscent of the films of the 1980s. On the whole, SHOOTOUT AT WADALA is a fire-brand, paisa vasool entertainer. Brutal and electrifying, it is one of those theatre-going experiences that has a plot, is packaged well and has content drama, action, dialogue, songs, performances that works big time with the avid moviegoer. Sanjay Gupta delivers a solid punch!" 
" Cigarettes, Sex, Action and a Ton of Slow Motion - Shootout at Wadala","Shootout at Wadala is just another run-of-the-mill money grab that uses a historic event in the Mumbai crime scene, translating it into an underwhelming "film" or lack there of.John Abraham is cast as Manya Surve, a well-to-do college student who goes by the books and according to him, does nothing wrong. Cast alongside Abraham as his love interest is Kangana Ranaut as Vidya Joshi.The tempo is set early with Abraham being the last hope of his mother to establish himself as an honest man earning an honest living. However, Surve's brother, a gangster, is attacked by local thugs and as Surve pulls one of them off, the brother stabs the bandit and thus Surve is held accountable alongside his brother.After what seems like a brief stay in prison, Surve escapes and begins his life as a new member of the Mumbai underground. Along the way, the story sees Surve undergo a very abrupt and unrealistic development as a character. The so-called nice guy becomes a complete power hungry alpha-male-mentality driven gangster that gets it all and manages to lose it as well. Now, a Bollywood Action-Thriller would not be complete without some songs and a lot of slow-mo. The Item songs are okay, but they add nothing to the plot of the story. In years past, the songs would at least provide some sort of connection to the overall story. But in today's day and age, it's all about having item songs that showcase gorgeous women in skimpy outfits. Not only that, but this film had a lot of awkward sex scenes. Bollywood has long been known as a very conservative film medium and the various innuendo and straight forward sex scenes in this film just made the viewing very awkward, especially the make supposed lust-filled make-out session between Abraham and Renaut. It also seems as though Indian cinema has become very accustomed to using slow motion and bullet time. It would be bearable if it occurred here and there to emphasize intricate fighting scenes. Unfortunately, a large portion of the minutes in this film are used to show John Abraham running shirtless in slow motion, or to showcase every single hit no matter how weak in really slow motion.Overall, Shootout at Wadala is a film that could have been done much better, yet falls way too short in terms of plot and character development and fails to really get anything across beyond fighting, cigarettes, sex and lots and LOTS of unnecessary slow motion." 
" Slick action.. Watch in a single screen to fully enjoy it....!!!!!!!!","I went into the film with the hope of watching a good film because I heard John Abraham say that it was his "best performance" till date and it would be nice if he could win a "National Award" for his acting in this one.To start off with the plot, it is about a college going boy named (Manohar) Manya Surve who, because of situations, becomes a gangster. Anil Kapoor is an honest cop who sticks to his word and is ready to fight evil with brute force. The plot unravels and leads to the first ever encounter in Mumbai Police history.To talk about the positives of this movie, I will have to say that It does manage to engage you on an emotional level. The action scenes shot in slow motion do leave a lasting effect on you. The performances of the lead actors like John Abraham, Anil Kapoor, Tusshar Kapoor, Kangana Ranaut, Manoj Bajpayee, Sonu Sood are worth it. They do manage to hit the right chords.The music is intense and does not slow down the pace of the film. They do add to the intensity and pace of the film. the soundtrack is, mostly filled with Item songs, but does not disappoint.The screenplay is very taught and engaging. The camera-work in this film is really slick. It is very stylish and showing.Now coming to the negatives, The plot, though very appreciable does tend to confuse you a bit. The film does jump back and forth in time and at times, does appear to be strangled. The number of characters also does not help. The characters mentioned above, each of them have an important role to play and therefore, are all important, hence difficult to keep track of.The dialogues are filled with abuses and swear words. It is not the kind of film you want to watch with your family, but with the right friends, it can be enjoyable.On the Whole, SHOOTOUT AT WADALA does live up to what it promises to be. A slick action film showing the underbelly of Mumbai. It is worth watching for the performances and for its slick style. I give it an 8/10" 
" the rise and fall of shootout at wadala","SAW starts up with very good performances and a very good screenplay which takes the movie to the top of a steep mountain but slowly starts to a downfall from the top as the movie reaches its climax and here is my view.PLOT&PERFORMANCES: movie has a very good plot and it is based on true events occurring in Mumbai in early 80's which are been carefully scripted and has been added up with enough spices needed for an Indian screen to attract the masses. The best thing about this movie is about the performances and most importantly of John Abraham where he gave his best performance till date and he receives a great support from all other stars like Tushaar Kapoor, Anil Kapoor, Manoj and Sonu Sood who gave gem of performances. But very important characters that of Manoj and Sonu Sood has been wasted in the end of the movie and if their characters had been utilized well the movie would had been more appealing to multiplex viewers. Kangana once again in a routine character adding up to some adult scenes on screen. The item song by Sunny Leone is good enough but the one by Priyanka doesn't add up to the light.TECHNICAL DEPARTMENTS: the applause goes to the director for his very good casting in the movie and getting out all the talent from the cast out on the screen and also for a excellent screenplay but he adds up erotic scenes which are not needed for a serious life event based movies. Music is not so appealing except for the item song by Sunny and the background score in few areas.ANALYSIS: the movie is really good regarding the plot and the cast performances but the director didn't maintained this inclination in the whole movie which drags the movie towards a downhill towards the climax.The movie is a complete star in single screens but for multiplex it leaves up a question mark." 
" SAW is a must watch for crime buff","First things first. Shootout At Wadala(SAW) has nothing to do with Shootout At Lokhandwala. This is a part of the Shootout trilogy perceived by director Sanjay Gupta. SAW is the portrayal of the first registered police encounter of the Mumbai Police in 1982, a drastic step to stop the menacing Manohar Surve aka Manya Surve. The story is loosely based on Hussain Zaidi's popular novel Dongri to Dubai. Manya is a simpleton who becomes pure evil for his necessary survival. John Abraham plays Manya with extreme character and style. This real life story is worth watching and inspiring gangs. The inclusion of characters based on Dawood Ibrahim take a crime screenplay to a pinnacle. Once again after OUATIM, this film brings out the fact that the Mumbai Police played a pivotal role in Dawood's ascendance to Don.Sanjay Gupta's direction is neat but not the best we have seen in recent times. Although he has managed to extract brilliant performances from everyone. The screenplay by Sanjay Bhatia is almost tight. But the dialogues are explicit. There are some scenes which pack a punch. The music does really nice. The background score keeps you ticking. The songs Aala Re Aala and Laila are awesome. Both Sophie Choudary and Sunny Leone have done a fabulous job. Priyanka's Babli Badmaash is a setback to the flow and brilliance. It does not work at all. Also another serious song was not required. John gives one of his career's best performances. The best thing being that after watching the film you cannot get any other actor who could have played Manya. Anil Kapoor is getting exceptional by every film since Slumdog Millionaire. Manoj Bajpayee maintains his class as always. Sonu Sood is good but has a small part. Kangna Ranuat is fine. Overall, if you discard the two bad songs mentioned above, SAW is a superb watch. It goes better with the Marathi audience for the Mumbai touch. Final word, if you are a crime fan, SAW is a must watch." 
" The making and demise of a gangster","A man takes his beloved to meet his mother, something he has been resisting, and that same girl asks him to intervene when thugs attack his brother. This sets the catalysts for this film, and our hero's downfall.We follow his trials following that unfortunate incident, from prison escape to becoming a notorious gangster and an utterly angry man, driven by vengeance and hatred.Whilst he gains plenty, having lost the link to his family and the girl he once loved he feeds on crime, greed and vengeance. Yet, the audience will not fall out of love with him as we can see through beneath the tough exterior, a hurt young man lies.Police corruption will lend a hand to fate which becomes the vehicle for the abrupt termination of his career, where it was through the same girl that his downfall begun, and with her assistance his demise will be sealed; not by police or rival gangsters who want him dead. A girl that was his classmate, ultimately control all the key cards and stands to be the mightiest of all involved.Decent acting, good visuals, fast paced with enough emotion this is one of the recent Bollywood films that stands out." 
