heading,review
" Awful","If it were only a fraction of its length, "Action Jackson" would be of the sort of perfectly-bad movies ideal for riotously ripping into with a group of snarky-sarcastic friends. However, its 3 hour run time turns it into a psychologically torturous endurance test as it drags its dead carcass through enough plot clichés and randomly thrown-in twists for four films. Viewers lured in with the promise of a meet-cute Bollywood rom-com, will be confused and horrified when the body count reaches in the high hundreds. "Action Jackson" is actually a bizarre amalgamation of two Bollywood rom-coms, a stereotypical assassin- turned-good-guy out for revenge flick, and the Parent Trap. But with 007 Bond villains (I will admit, I enjoyed the super-campy villains). However, instead of a cohesive blending of these elements, it feels as if the random limbs from at least four different films were amateurishly hacked-off and thrown into a pile to rot together and produce this...thing.Watch an old guy with obviously CGIed abs (they move up and down on their own!) play not one, but two, action heroes badly, as he poses like a teen model every chance he gets and speaks only in garbled, bizarre, one-liners ("It's my way, or the Skyway." "Me, criminally bad." are some of the gems) and flirts with two much younger, extremely similar women the plot keeps forgetting about. The dancing is bad and makes no sense with the plot half the time, the lines are dubbed as poorly as an old kung-foo film and sometimes not translated at all, and most parts are so laughably wretched that you will openly mock the movie in order to stay sane.I nearly cried when I discovered there was still over an hour left. People walked out of the theater. "Action Jackson" could have been "the Room" of the Indian film industry, but is so long and crappy, it really isn't worth bothering with." 
" A pathetic film in every sense","As I begin writing my views on Parbhudeva's Action Jackson, the thought that do come to mind is that how silly and crap a movie can be made with massive budget , high cost production and popular star cast ? There are movies like Queen and Gangs Of Wasseypur with high quality content and shoe string budget and yet managed to impress the audience. Why do spend money on useless script and horrible stories and yet actors like Ajay Devgan are working with him ?Action Jackson is a masala entertainment telling the story of 2 look-alike. Life changes when they cross each other's part.From the critical acclaimed Wanted and entertainers like Rowdy Rathore and R..Rajkumar to disaster movie like Ramaiya Vastavaiya in which the definition of Story, Script and direction does not fit it. In Action Jackson, you will wonder how amateurish can Prabhudeva get. Imagine a scene where Sonakshi Sinha wants her luck to change only if she can see Ajay Devagan's g-part again. Editing is horrible. The torture goes on for almost 3 hours. Art direction is good. Cinematography is nice. Songs are pathetic. Ajay Devgan disappoints and disappoints big time. An actor of his calibre should be doing better films.Overall, a pathetic film in every sense. Poor- 1/5www.facebook.com/Filmychowk" 
" Na story na direction only loo breaks.....","Story: Vishi is a local goon who basically likes beating up people to get his work done but is nonetheless a kind-hearted person. On the other hand Khushi is an extremely clumsy girl who keeps losing her chances with destiny and gets suddenly lucky after she accidentally meets Vishi.Amidst the building chemistry between Khushi and Vishi, local cops and an international don named Xavier are on the look-out for AJ aka Jai who is a look alike of Vishi and is in the same city. The story takes a major turn of events when both AJ and Vishi come face to face.Will AJ's past create problems for Vishi's future?Performances: Ajay Devgn is a huge disappointment in this film. The otherwise brilliant actor seems too volatile in this role. Though he excels in the scenes which have action, the actor does not seem comfortable pulling off the comic undertones and it would be best left unsaid for the parts that he tries the 'Prabhudheva' style dancing.This is Sonakshi Sinha's third film with the director and sadly she shows no growth whatsoever. The actress essays her usual self and nothing extraordinary to it.Yami Gautam looks radiant in every frame that she is a part of.Debutante Manasvi Mamgai reveals quite a lot with her negative character. But her acting is extremely weak and it would be safe to say that you would find her heaving much more than speaking in the film.Direction Editing & screenplay: Unfortunately, this is the second time Prabhudheva fails me after his 2014 film Ramaiya Vastavaiya which was a flop. Even though I was hoping him to step up and make Action Jackson a second or an even better Rowdy Rathore, it couldn't come even a second close. He adds all his usual ingredients of action, comedy and Sonakshi Sinha but this time the recipe failed big time.If only the story was a little stronger, the film would have been worth a watch but when topped with its pathetic background score, even minutes turn to hours. The absurdity with which the songs have been included in the film is shocking.Gravity defying action sequences are a staple in his films and that is constant here too. There is a lot of play with lighting but is quite disturbing to see every action scene in a gloomy and rainy setting. The film is a drag for over two hours and that certainly talks quite a bit about the editing department.The last word: Action Jackson matches up to neither Prabhudheva's film making nor an Ajay Devgn film. It is an extreme downer for those expecting a full on action-packed 'masala' film. With a done to death plot and an absolutely nothing new to offer, the only thing that this film latches onto is Ajay Devgn who maintains his swagger well enough. I am going with a 3/10 for Action Jackson." 
" DUMB Jackson...","No Spoilers.There are many things that fly in this movie, including Sonakshi.The movie has pathetic script... unnecessary dialogs. What i could not understand is that "there was nothing to understand" in this movie. Ajay can not dance but is made to dance. The first half is OK but beware of second half. Action sequences defy Physics.Only saving grace is Yamy Gautam and Kunal Roy Kapur. They both have justified their roles. Yami looks fresh and energetic. Movie songs and background score is pathetic and not appealing. Composed with a feeling of loose character. Please stay away... watch only on TV release, where u can fast-forward it and waste less time! :) Cheers!" 
" Mr. Prabhu Deva please don't pollute our Bollywood","OK 1st of all I should say this if u compare this movie with Himmatwala,then Himmatwala looks a class movie ‪#‎Story‬ :- ha ha ha ha ha ha ha ha Story WTF is that??? they mixed Wanted,Rowdy Rathore, Chahat & many more films story & made this Film... wow **claps claps claps**‪#‎Direction‬ :- what more can u expect from a director like Prabhu Deva?? Now a days In Bollywood Ram,Shayam,Jadhu,Madhu everyone grabbing a producer & directing films... I am giving u an example how much bad director is Prabhu Deva... In the 1st scene he is showing that villain killed a girl by shooting her on the head & after intermission when the same scene is got repeated, it is showed that the bullet hit her on the back... just before the intermission there was a fight sequence where at least 100 people came to kill Ajay Devgan but none of them carried even a small gun with them wow‪#‎Action‬ :- Same typical South Indian action.... not even a single action looked realistic...‪#‎Acting‬ :- One & only Ajay Devgan did some good job to save this film.... Sonakshi Sinha over-acting Ki Dukan Kunaal Roy Kapoor's comedy acting will make you bore... ‪#‎Music‬ :- Himesh Reshammiya proved that he is there to destroy Bollywood music Lastly, 1) Ajay Devgan's break dance... Ohh god I don't know what to say... I was like (what the f he is doing) when I was watching him doing break dance... 2) Sonakshi Sinha is a very unlucky girl in the movie... But whenever she saw Ajay Devgan naked, her luck changed really??? She again wanted to see him naked because she wants to marry a guy who is from America... In this process one day she saw AD doing (a Munna Bhai sequence on the film :D) & fall in love with him... This is how today's director shows love in the movie" 
" Regressive, stupid and migraine-inducing.","Prabhu Deva, whom I admired a lot as the ace dancer of the world, after Michael Jackson, has come back as a director with another film called 'Action Jackson'. Wonder why you ask, it is because of two reasons:- 1) Ajay Devgn is playing the titular character, and 2) It has loads of action (evident from the trailers itself) and the cast of the movie dance like Jackson (I couldn't witness that in the 3-hours of migraine-inducing movie, though)Without further yak-yak, let's analyze the plot. The film starts off with the entry of Vishy (Ajay Devgn) in his regular fashion that's combined with élan and style. For reasons unexplained till almost the interval, Vishy is at the target point of many goons who follow him left, right and center to bump him off. As if this wasn't enough, there comes Khushi (Sonakshi Sinha) who 'experiences good luck' in succession after seeing Vishy 'family jewels'. With this, Vishy adds one more 'stalker' to his list! It's only towards the interval that the audiences get to know that Vishy has a doppelganger by the name of 'AJ', who by profession is a killer. And then it becomes clear that the goons actually mistook Vishy to be AJ and hence followed him everywhere. And when AJ and Vishy meet, the former explains the reason to the latter and his friend (Kunaal Roy Kapur) that since he refused to marry the dreaded goon and mafia kingpin Xavier (Anand Raj)'s highly obsessed sister Marina (debutante Manasvi Mamgai), the goons are out to kill him and the love of his life Anusha (Yami Gautam). Tracking down AJ in India, Xavier sends his henchmen to India to kill AJ, which is when AJ devises a plot with the help of Vishy to destroy Xavier and his crazy sister Marina and protect his wife and new born baby. Does the simple man Vishy say yes to be a part of this risk taking plan and go to meet Marina in a foreign country, does the dreaded villain Xavier get to know about the plan of the duo, does AJ get to save the love of his life and does Khushi become truly lucky and unite with Vishy again is what forms the rest of the story.After directing the intermittenly likable 'Wanted', quite forgivable 'Rowdy Rathore', chirpy-sweet-old-fashioned 'Ramaiya Vastavaiya', regressive and stupid 'R... Rajkumar', Prabhu Deva has dished out yet another regressive and migraine-inducing 'Action Jackson'. For all the reasons, this film will surely be banned, if there are sensible people to do so. For the reasons are:- a) Which educated woman on this world will find a man's crotch lucky for her career and her life. Women council, please take some 'action' against this movie. b) Why should we get awestruck by a kid who asks,'how many alphabets are there in English language'. Suckers would get awestruck, not me. And for information, there is just one alphabets, which has 26 letters to it. c) And there is a lady (debutante Manasvi Mamgai) who removes her shirt at the drop of a hat. What are you, lady Salman Khan? At least Ajay Devgn has a legit reason for stripping, as he has developed his abs, you don't even have that! d) Which girl on Earth would tolerate all the atrocities of the hero, including him abusing her house, and still love her? Is she a slut? And the list goes on, and on, and on.I have no problem with the film insulting our intelligence, even most of the Salman Khan starrers have committed such a sin, and I forgave these films. But what is appalling that women, in this movie, are portrayed as bimbos-with-a-tinge-of-slutty-attitude. This is the second movie after 'R... Rajkumar', where women are portrayed like this.Story-screenplay (A. C. Mughil, Prabhu Deva) is non-existent. Dialogues (Shiraz Ahmed) are abysmal. Cinematography (Vijay Kumar Arora, R. D. Rajashekhar) is jarring and shaky. VFX (Prime Focus World) is laughable and non-sensical. Editing (Bunty Nagi) is choppy and lacks cohesion. Stunts (Ravi Varma) are non-sensical. Music (Himesh Reshammiya) is just forgettable. Choreography (Vishnu Deva, U. Jogasekhar, VJ Sekhar) is just appallingly atrocious.Of the cast, no one acted well, especially Yami Gautam and Ajay Devgn.On the whole, 'Action Jackson' is for those who swear by entertainers like those stupid 80's South-Indian movies or those stupid 80's movies of Bollywood or movies like 'R... Rajkumar'. Please avoid it." 
" AJ- Absolutely Jejune","I would like to kick off this review by saying 'PLEASE AVOID THIS MOVIE'. This movie is completely bland and has nothing to offer. The plot is missing, acting is atrocious and dancing is redonkulous. I respectfully implore Prabhu Deva to come to his senses and stop this malarkey.The movie showcases Sonakshi Sinha as a Barbie doll (once again, huh) strutting across the screen being gullible to the extent of appearing pathetic. However she does show some great dance moves.Yami Gautam has a very small role to play most of which includes appearing as an arm-candy for AJ. She appears dolled up all the time. Things stretch too far when she appears in a hospital bed with lipstick and gloss. Got to take care of looks, huh Yami !!!Anand Raj portrays the role of main antagonist. His bald look with an odd tattoo appeared laughable.Kunaal Roy Kapur, frankly was the only saving point of this horrendous affair. His goofy appearance and funny dialogue delivery were the only saving grace for the movie. Although I have to agree that he went over the top a few too many times.AJ - Me Criminally Good. Movie Pitifully Bad." 
" Prabhu Deva- a director who is a disgrace to the Bollywood industry","I have been a fan of Masala films like Dabanng and Main Hoon Na but this one failed to lie in that genre. The execution and story of the movie were both atrocious to say the least. Very choppy editing that I have ever seen in my life. The action scenes are one of the biggest letdowns in the movie. The music is so ridiculous that made me thinking what HR had in his mind when being offered as a composer for Action Jackson. Ajay Devgan's performance is like Tiger Shroff and Fardeen Khan combined only in this movie although he previously did well in his other movies. I still remembered that cheesy line when Sonakshi said to Ajay that you dance better than Prabhu Deva. After hearing Punjabi Mast, yeah he sure does!!! Manasvi Mamgai was attractive in the movie but she had bad taste in acting her role. Prabhu Deva should leave the film directing sector and just stick to making peoples bodies move because that is the only thing he is good at. Lights, Camera, and Action and Prabhu Deva, there is a huge difference on how he does it. This film overall was an atrocity and a disgrace to North Indian Cinema and the world." 
" Why Ajay..Why ???","Half way through Action Jackson..the following questions popped up in my mind 1) What on earth is Prabhudeva smoking ? To be frank, Devgn is a double role on paper is a good idea but everything is lost after that.2) Why does Prabhudeva want to torture us with such films? Last yr..it was R Rajkumar and now Action Jackson?3) Why does Sonakshi Sinha and Yami Gautam act is such non sense films? Frankly both are decent actress but Action Jackson is a blot on their careers.4) What is Kunal Roy Kapoor doing in this film ? 5) And, finally...why Ajay ? Why r u acting in such crap films ? You once did some fabulous films. But now Rascals, Son of Sardaar, Himmatwala and now Action Jackson are just undoing the gr8 work u did till date.This movie may not be injurious to your health but definitely to your mind !! Stay away." 
" 2/10","A complete washout for me. I simply didn't get into this film. It has decent fight scenes but reliance on wire work and visual effects is obvious. Almost nothing else works. The acting by everyone is weak. Devgn is flat and seems disinterested. The 'comedy' in the film is unfunny.Not recommended2/10" 
