heading,review
" PHIR HERA PHERI IS BOSS OF AKKI'S COMEDY FILMS","This film is an epic and absolute comedy with numerous rib-tickling moments.Akshay kumar,Paresh Rawal and Sunil shetty are perfect as the three leads who enter into trouble due to money's greed.Johny lever,Rajpal Yadav,Rimi sen,Sharat saxena,Manoj joshi and all other supporting actors add even more fun and comedy to the film.Last part evokes greatest laughter.ENJOY!" 
" Bollywood's Best Comedy Movie of All Time","This is the best comedy movie of all time. This is that kind of movie which you can watch 100+ times without getting bored. You can't miss to watch this movie." 
" This Movie is filled with Memes and Catchy Dailouges 😆","I watched this film for over 30times and every time i liked it
It's not the best film that ever made but it was the funniest film when i was a kid and still i can recall every lines from this movie" 
" Loved it","Best comedy movie 🖤 really loved the acting of paresh rawal and akshay" 
" One of the best comedy movie ever made... period.!!!","Surely one of the best not only in Bollywood but I can say overall... can't stop laughing watching this..each and every scene is epic..and yaa each and every scene every dialog is a meme nowadays...this movie deserves higher rating here.. people who rated this one low....I don't knw what was going on in their head that time..!!!" 
" Best comedy movie","The best comedy movie i have ever seen. Just the audio quality of some dialogue is not good, but beside that this is the best comedy movie. I watched this movie more then 100 times and never disappointed" 
" Evergreen movie","Comedy at its best movie from my childhood i still can't miss this on tv" 
" It's not a movie it's a emotion","This movie doesn't deserve rating this deserve only love.
One if the best comedy movie ever made." 
" Funniest movie ever","It is one of the funniest Bollywood movie I have ever watched
I watched it like a hundred times and I feel it should be rated higher on IMDB
It is a must watch" 
" Best Comedy film of all time","This was my very first Bollywood movie and it's my favourite comedy movie. The movie will make you laugh no matter how much you watch it will make you laugh every minute of the movie has a comedy" 
" Best Comedy Movie Till Now","This is really masterpiece of comedy. Till date it is best comedy movie I have seen, although you can find some awesome memes on internet from this movie. Great Content." 
" Best comedy film i ever seen after Garam Masala and Munna Bhai MBBS","Thumps Up- Akshay and Paresh 's chemistry and performance, decent music, directions, shared Susana, johny lever and rajpal were funny in some parts,dialogs, climax was mad funny, and first was fast then second half went slow....Thumps down: bi pasha and rim mi sen were wasted, other supporting actors were also wasted.....overall super duper mega hit because of Akshay Kumar, parish's performance, dialogs and directions by niraj Vera......better then first 1 but niraj could've edit sum scene like circus.....lot of mess, twists, troubles and actors which made the film impossible to possible......film can be seen 100 times....." 
" Just Epic","Each & Every dialogue of this movie is now meme.
Such a strong movie. Eagerly waiting for Hera Pheri 3." 
" One of the best comedies","This movie will make you laugh throughout.
It lacks a good story and ending." 
