heading,review
" Must Watch","To start with I generally am too lazy to write reviews but I had to express my views about this movie as close to zero people know about this movie and a solid positive review is something which will represent my liking towards the movie in a perfect way and even if 1 person decides to watch this movie because of my review, trust me I'll be the happiest person. OK let me cut the crap and go straight down to the content.It is about teenagers who have different family backgrounds and face different problems in their life. All four main protagonist deal with sensitive issues which was handled very well.The matters considered and the stuff discussed could have easily crossed the line to becoming vulgar but that never happened. The acting I wouldn't say was great but yeah it was good.All set and done a socially relevant movie which remains a must watch and can be seen with family. I'm glad that I gave it a try . Started with zero hopes about the movie and ended with a review here, that says it all." 
" Go for SIXTEEN , its good movie.","SIXTEEN well its the biggest surprise IF YOU SEE THE MOVIE WITHOUT KNOWING A THING EXCEPT A GENERAL CONCEPT..PLOT : sixteen deals with lives of four teenagers who are on the verge of facing the world, four lives, waiting to be churned in the flow of time.CAST : NIDHI (Mehak Manwani) TANISHA (Wamiqa Gabbi) ANU (Izabelle Liete) ASHWIN (Highphill Mathew) VIKRAM (Keith Sequeira)Firstly , a wonderful film. it may not be star studded, super thrilling, action packed, but its a movie that remains in your heart for a while. a good storytelling, fresh concept, & fine performances that makes it a film with feelings, honesty, realism. 16 is a age which we take as new life to begin with. it revolves around love, sex, family, school, boyfriends, girlfriends and above all a search to know who are you..? the more you try to solve the more it gets puzzled. life has its own way of treating us, sixteen deals with these age..softly, politely, rudely, & emotionally.Secondly, the film could have been around 10- 15 minutes shorter, its ending stretches. few shots should have been better, couple of good situation wasted by ASHWIN (mathew), specially the breakdown at the end. a bit less music. may be the story at few places could have been a bit better writtennow.. don't read this review any more, it will get u in two minds. see the movie , u will feel great.. feel the movie, u should not regret. its different, its happening u will love the relationships.watch out for TANISHA (WAMIQA GABBI) & VIKRAM (KEITH SEQUEIRA)" 
" A nice effort to showcase the difficult age of sweet sixteen with a few shocks.","Just a few days back in a Gurgaon Pub (near New Delhi), there was a Police raid in which they found hundreds of School children (mostly in the age of 15-18), partying hard with loud music on, liquor bottles in hands and joints being smoked freely. The scene in the pub shocked the policemen hugely and then they decided to call all the parents of the kids at the spot to show them the result of their liberty given. The invitation of the party was reportedly passed on through FACEBOOK & WHATS Up accounts which deliberately targeted 'School Kids' in particular charging a fixed amount for the booze and eatables provided.Now this is exactly one of the many problems of the youth depicted in this well intentioned film SIXTEEN, which tries to present it quite realistically with many shocking dialogues, never been used before in a Hindi Film Script till date. Thoughtfully directed by Raj Purohit, it can easily be called a decent attempt to showcase the sweet, energetic yet tough & indecisive years of the youth in the age group of 15-18. The age, when life and all its important emotions are being discovered for the first time like friendship, ambition, love, lust, sex and infatuation. The school days, when the young ones are willing to try anything just for experiencing it once in an adventurous mode but cannot see its drastic consequences due to their short sightedness. Those energetic years, when innocence is eager enough to give away to boldness and so called adulthood in a fast mode. And when the young ones are simply not interested to listen to any kind of advice or suggestion given by their respected grown-ups around, for any matter at all.The film captures many tender moments of that age honestly and doesn't shy away from using the controversial phrases like "losing the virginity", "how was it for the first time" and many more. Its first half keeps progressing calmly with many occasional brilliant moments and then loses the grip post intermission due to too many sub-plots being tackled together. Plus one of its tracks around the father -son relationship goes over the top too with an unexpected tragic twist in its storyline. The not so memorable soundtrack hinders the pace regularly with few avoidable songs but the dialogues keep impressing the viewer a lot right till the end. In short, once the film is over, you just feel like having seen something good and better than many big over hyped projects but still not anything exceptionally great or path breaking.In the performance section, SIXTEEN has many likable acts by its entire young cast including Izabelle Leite, Wamiqa Gabbi, Mehak Manwani, Rohan Mehra, Highphill Mathews and Varun Jhamb. Along with the younger brigade, Zakir Hussain is great as usual and both Prabhleen & Keith Sequeira put up a cool act together. But in order to reach its desired target audience, the film desperately needed a great energetic hit song which could bring in that young crowd in the theater on whom the film is entirely based upon.Therefore in absence of any instantly catchy song and heavy promotional campaign, SIXTEEN will remain one of those genuine & well acted small attempts which will eventually find it hard to reach its young viewers. So in case you cannot find the spirit to watch it in the theaters then do try to catch it on DVD once it gets released in the home video market in the next few weeks." 
" Fantastic& Genuine Rendition. An Epitome Of Coming-Of-Age Flicks. ♦ 65%","Sixteen is a movie every teenager should watch & this is not like an advice but education. It talks everything about the age & it talks bold.With newbies doing fantastic work with whatever was given to them, it talks about the lives of few classmates who have just entered adolescence. Their wild escapades, sensitive talks & everything related to it. The love factor, relationships, sex & the generation - Sixteen has everything in large amounts in it. The plot has lots of references of which many make sense. Some elements are hackneyed thus giving us some unanswered questions. Although, the characters are so nicely baked by the writers, they pull certain topics with finesse. All the factors introduced are handled properly giving a wonderful conclusion.Screenplay is fine but editing & cinematography is awful. And that doesn't stop the viewer from enjoying the thrills, shakes & reality inculcated into the story. The grave reality in the second half is truly enduring. a 6.5 out of 10 for this amazing effort.BOTTOM LINE: One of the best & meaningful films of 2013, in spite of its boldness. A must watch! Highly recommended, if you are ready to compromise with the film factors.Can be watched with a typical Indian family? YESProfanity: Mild; Muted | Vulgarity: Mild | Nudity: No | Foreplay/Mouth- Kiss: Mild | Sex: No; Implied | Violence: Mild | Gore: No | Smoking: Strong | Alcohol: Mediocre | Drugs: No | Porn: Very Mild" 
" Teen age is a mysterious age.","Teenage and especially 16 is a mysterious age in which not all parents able to understand there children. Hence children adopt various ways to fulfill their foibles and absurdities. This is the main theme of story. When watching the movie most of people would realize as it is their story. Although there are some loophole in the cinematography as well as in the story telling and somewhere in the center audience even get bore and realize that story could be trimmed and made short-length should be around 1:40 mins- but at the climax and end you find it pretty sound movie. Acting wise all the cast performs a superb job which attract the people to watch the movie. I would recommend to the parents to watch this movie for the sake of your teenage children." 
" Great movie, great story.","at first, i thought this is another youth movies which shows party, girls in bikinis to give movie a hype, and just dumb youth kind of movie, but don't think this movie like student of the year, or yaariyan, or kind of rich young brat movies, this movies is the reality, whole movie is sensible, about some friends, how there lives have there bad moments, and how they react in those moments, how they handle themselves, this movie shows how a youth in 21st century lives, how this youth thinks, how this youth is more mature than its age, how we are thinking ahead of our age, this movie is great, story is amazing, i hate how this movie is so underrated, acting overall was great, would love to watch movies like this, a good step from bollywood, good movie, 9/10" 
" Teen ager's problems handled with teen ager's immaturity","Makers are so desperate to stuff all the emotions and problems of teen ager's that they just did it in teen ager's way. There are many issues inside film but nothing is well established. They just touch an issue and then move some where else. In cinema, there is time limit. So, you have to be selective while choosing the issues otherwise it will be like undercooked stuff. Lead girls are school going ,normally must be under eighteen but they drive car so easily on Delhi as if there is no traffic cops. In climax they also go to drive outside Delhi to a juvenile remand home!! Especially climax is so slow and boring. Makers have treated it just like TV reality shows verdict style. Anchor prefers to exaggerate the winner and looser name so intentionally that you feel irritation rather than curiosity. Climax should be fast but they prefer to show repeated shots, which irritates badly. Performance wise all actors are confused about the correct emotions at correct places. One boy, who played local goon gang leader, is natural. Music is also not good." 
" A simple story with a share of heavy-duty moments handed to actors who seem less capable of handling the same. The plot makes for an interesting though not compelling watch.","Sixteen is a simple story with a share of heavy-duty moments that are handed to actors who seem less capable of handling the same. The scene mentioned above isn't the only time Highphill Mathew slips, in fact in another scene coming towards the end of the film, he again isn't able to do much justice to his character. It's a scene which has the actor break down out of compunction for his past misdeeds, and all poor Highphill is able to do is whimper weakly because he's no Laurence Olivier.After hammering his boorish (although caring) dad dead with the same trophy used by his dad as a weapon to verbally denigrate him for declining results, Ashwin flees his home on foot. A few shots show him running hopelessly along the streets of Delhi, and the camera moves in and out during this scene. It's just how this scene should be shot, except that actor Highphill Mathew does not know what he should emote in this short span of seconds. All he does is run- he could be a runner for a city- based marathon, or a guy who's escaping a bunch of thugs or simply a jogger who wants to remain fit. But he's none of that, and that's where Mathew falters; he needs to convey a range of conflicting emotions while he is running, for the simple reason that he's just killed his own dad, whom he loved for his caring nature and loathed for his violent temperament. Alas, all his sweat and his father's blood go wasted.And this is where the low production value of Sixteen acts against the film because it supplies a theatrical look to the indoor scenes. And the 'stage' needs actors who can bring the fullest of emotions to set the screen on fire, because there is no great locale or elaborate décor to draw attention away from the acting. Its sweet when things work, but when things don't, our actors look like stationery lazy stools and chairs supplied with lazier voice-over. And director Raj Purohit has his own amateur moments; note that he's responsible for most of the creative decisions, also writing, editing and penning lyrics apart from directing Sixteen.a) Most of the film is captured in mid-shots (head to torso) of two characters occupying the screen. And mostly it's the camera cutting back and forth from one person to the other.b) There is a soundtrack with about six-seven songs that is completely unnecessary (who is going to buy the album anyway?). Unmemorable numbers with forgettable lyrics penned by Purohit extend the film to over two hours; a taut ninety minutes would've been enough for Sixteen.c) Characters in this film are neither entirely good nor totally evil. The shades of grey make them interesting. However, Purohit unnecessarily misleads audiences by painting a crucial character as a villain, a sexual predator, a potential pedophile in one scene by adding ominous background music for him, when the guy is just like any other human, with shades of good and stains of bad.d) We get a cheap little editing technique in one scene. One girl is shown asking many questions to her friend, and the camera cuts repeatedly after each question. After we hear the questions, we then get to know how the other girl has answered the questions. So the camera shows her next saying 'Hmm' a couple of times. This kind of editing suits a short film, but it looks clumsy in a feature film like this and also confuses the viewer about the tone of the movie. Is the scene funny because the girl isn't paying any attention, or should we sympathize with the girl, whose boyfriend has just dumped her? The latter requires the character to stay stationery so that we can know that she's sad and that her friend is concerned about her. Instead, this is turned into one sloppy gag.e) Purohit wants a feel-good ending for the film. But he's the guy who wants his audience to smile so he can see their sixteen teeth on the upper jaw and sixteen on the lower. So there's a prolonged happy ending that assures, then reassures, then emphasizes, then marks with a big arrow that the ending is indeed a happy one. I would've smiled showing all my thirty-two brown teeth (thirty-one real and one fake) had the film ended with the other happy ending I saw ten minutes before.Now that I've scolded 'Sixteen' like a fussy parent for its little mistakes, I can calm down and encourage the movie like a forgiving parent for all its goodness. The plot makes for an interesting (although not compelling) watch and I'm happy this film is uninhibited in its portrayal of young Delhi. The most memorable storyline would be the 'Lolita' inspired love triangle between 16 year old Tanisha, her aunt and a dapper 32 year old writer who lives in their house as a tenant. The story of the two other girls Anu and Mehek also have interesting turns, especially the point where the promiscuous Anu realizes that her parents live an open marriage (my cousin, who saw the film with me, cried 'What!', never having heard the term 'open marriage'). Ashwin's story starts strong but dwindles after his escape, and both I and my cousin totally forgot his character until he came back after a long absence.I asked my cousin, a regular visitor to Delhi, what she thought about the depiction of these teenagers. And then she began with stories of how absolutely crazy, stupid, looks-and-fame obsessed Delhiites were, just like Anu, Ashwin, Tanisha and Mehek. All at the age of sixteen.More on http://sashankkini.wordpress.com/" 
" A good movie to watch in Bollywood","i must say that the movie isn't that bad "sixteen" is a piece of goodwork with the story of four teens who are discovering their relationship with others, when they learn about love and lust and they fall between parents and their beliefs they learns to control their feelings. the movie has very beautiful characters but seems slow with story line could have been done with fast screenplay.the movie never pulls you at your fastest beats but remains calm at the whole time.i must sat this is a further step for Bollywood to consider new stories to people of India" 
" Brave attempt though could have been better","With advance technologies and internet awareness, teenagers of next generation have turned matured-much-before-their-age. Many movies like hilarious Rockford , solid father-son drama Udaan or the recent fun-loving Gippi focuses on the school life, friends, love , education , crushes etc. Sixteen goes one step ahead and dwells with issues teenagers are facing now days only if it could have been handled sensitively. Sixteen tells the coming-of-age story of 4 friends - Tanisha who is love with a guy twice her age because she is unable to find right guy of her age , Anu wants to loose her virginity to her careless good-for-nothing boyfriend, Nidhi is bold and beautiful who wants to make it big to the modelling world and Ashwin who is dominated by his father to become an IAS officer.Sixteen is a brave attempt by the first time director Raj Purohit and concept is handled with aplomb. However , it is the writing and editing that falters and at time , you will feel like being dragged along. Screenplay is loose which makes it worst. Despite these shortcomings , Sixxteen is supported by power-packed performances by all 4 leading protagonist. Overall , Sixteen is genuine attempt which could be watched once. Better screenplay and marketing could have helped the movie. Decent 2.5/5" 
