heading,review
" This 'queen' will surely rule your hearts! <3 <3","Wanna experience a hot air balloon ride? If not literally, Vikas Bahl's 'Queen' will surely give you the feel! This one too takes off after fire of strife but gradually zooms up in the air higher and higher, all liberated from the shackles of earthly rules and grief. 'Queen' is a journey of discovering oneself. Simply put – "When things go wrong, cry not; gather your guts, not just move over but fly!". A more detailed analysis follows: Plot: The plot resembles Gauri Shinde's 'English vinglish' in its theme but it is the execution and premises which makes 'Queen' more exuberant. While the former was poised and mature, this one is raw, yet sensitive, sensible, effervescent, all at the same time. How an otherwise banal story on paper could become so entertaining on-screen, only Bahl can tell. He injected the same positivity in his debut venture 'Chillar party' earlier. Another endearing fact is the handling of 'haww'-type (by Indian sanskriti standards) cheeky humor gracefully enough to make it watchable with family. Dialogues by Anvita Dutt and Kangana (yes, she has contributed here too) are pertinent. Despite lot of French and little Japanese here & there (with no subtitles), you don't mind as the situation and emotions say it all. Dilliwali Punjabi lingo, though, adds credibility. Heartiest congratulations to Anurag Kashyap and Vikramaditya Motwane for shelling put money for such a cinematic delight! Cast: It is out and out Kangana's film, with all others in supporting role. Bahl is believable in saying he penned Rani's role keeping only her in mind. No other actress would have better lived the vulnerability, innocence, craziness, elegance and emotions of Rani, the way Kangana did. This movie will definitely mark as a milestone in her career and give all reasons to other filmmakers to look beyond her fashionistic persona. Donning demure, no make-up, plaited look and wearing kurti with sweaters, she looks perfectly the Indian girl next door. At the climax too, she looks glamorous not out of the dress but the confidence she wears! Full marks to casting directors as all actors play within the skin of their respective characters, be it the confused Rajkkumar Rao, Rani's family (Dadi is esp. lovable), sensuous smart Lisa Hayden or Rani's endearing firangi friends. Cinematography: On Rani's canvas, you get to move from rues of Lajpat Nagar to the majestic Eifel Tower to the picturesque bridges of Amsterdam! Kudos to Siddharth Diwan and Bobby Singh for the awesome camera work! Music: Amit Trivedi is a winner all the way. Already hit "London thumakda" gives way to "Ranjha", classical pop 'Badra bahaar' and 'O gujariya'. However, it is the remixed "Hungama ho gaya" from 'Anhonee' (1973) rendered emphatically by ever boisterous Asha Bhosle, which stays with you even after you leave the theatre. Songs are nowhere a speed- breaker in this flick. Flaws: I failed to find any. :)The film ends with a confident rejuvenated Rani thanking her betrayer for giving her the opportunity for self-awakening; we as audience thank the director for infusing optimism into the minds and hearts of esp. female watchers. Go ladies, this one's the best Woman's day gift you can give to yourself. Men too will surely enjoy it for all its youthfulness. It's a movie for all. HIGHLY RECOMMENDED.My rating: ****1/2 (my favourite in the last 1 year)P.S.: Ending credential FB ishtyle are not to be missed!" 
" This QUEEN is ROYAL in every way!","QUEEN is directed by Vikas Bahl, starring Kangana Ranaut, in the lead role, along with Rajkummar Rao and Lisa Haydon.The film revolves around Rani (Kangana Ranaut), an innocent Punjabi girl, who gets dumped one day before her wedding day. She gets an idea to go on her honeymoon all by herself, and that very trip shows her road to self-empowerment while going through several comical situations...The trailer of Queen didn't quite attract much attention, therefore, the film was extremely underrated by several critics, including me. However, the songs did grab a portion of my attention, so I was curious to know whether I was looking at Queen from a wrong angle. The film, itself, faced fierce competition from Madhuri-Juhi starrer, Gulaab Gang and the much-awaited Total Siyapaa. However, the reviews came in for the three films, and I was shocked to see so much praise for Queen. So I decided to go with the critics and chose Queen over Total Siyapaa that weekend. And I think its safe for me to say that it is one of the best decisions I've made in my life (and it might be yours too).Queen starts off in the most mainstream desi way possible. The Big Fat Indian Wedding with relatives at every nook and corner and dance to Punjabi tunes is galore. The calling off of the wedding takes place and you feel yourself going through the very same events as Rani. This is due to pure direction and acting. However, the film takes a VERY sharp turn when she leaves for her honeymoon. Rani meets new friends, goes through life how a woman should, and I think it was a smart move on the director to release it on Women's Day, because at the end of the film, the message is pretty clear. However, I shall not go on further about the plot, because after she leaves India, its all just fun.The acting is just top-notch. Kangana Ranaut, in all honesty, carries the film on her shoulders throughout the 2h30m run time. She portrays her character with such finesse that she deserves awards and utter praise for it. Rajkummar Rao played a great job as well and the rest of the foreign actors were just delightful and splendid to see.The songs are great as well. Amit Trivedi also deserves applause for the great music as well as background score. Every single song captures a theme of the film and just blends perfectly with the several scenes in the film. It helps you feel like Rani while she goes through her journey. 'London Thumakada' captures the Indian Wedding Theme, while 'O Gujariya' is just great to listen to. A special mention about the remake of 'Hungama Ho Gaya' which is just complete fun to listen to.In conclusion, QUEEN is possibly one of the best films of the year. I can't seem to see any flaw in the film; it is just complete fun. Go watch it; I highly recommend it.QUEEN- 10/10" 
" Queen is soul stirring","Its not every year (or sometimes even years) that you come across a bollywood flick that stays with you for days after you watched it. Queen is one such film that will make you want to watch it again.The story is similar in theme to English Vinglish (Yet another masterpiece) but stands out in execution and story telling.Kangana Ranaut delivers her career best in Queen no doubt.I was actually there on location in Amsterdam sometime in September 2012 when they were filming the last scene where she runs down the bridge to meet her friends at the rock show. The simplicity of the set and all involved was an indication of a good film which i later found out was to be named 'Queen' Watch it right away and you will leave the hall with a smile." 
" Must Watch !","Kangana Ranaut delivers a performance that marks her light years ahead of any of her contemporaries. She conveys most through her pitch-perfect body language. And even in her dialogues she gets the right tonality for it all. 'Queen' might be the birth of a legend and thank God for that! If Kangana was exemplary, a large part of the success of it can be attributed to Bahl. He had done the detailing of the film with a hawk like precision. I won't be surprised if the director had already painted in his head the image of how he will pursue every scene and every slide in the film.'Queen' is easily one of the most accomplished films made in a long time. The skillful direction of Vikas and Kangana's easy virtuoso makes this one an indulgent affair." 
" Salute to the QUEEN","Sit Back, Relax, and Enjoy the Joyride that Kangana a.k.a. Queen takes us through. However, the ride wouldn't be same without the supporting characters; all of them detailed really well. The ride wouldn't also be same without the Rocking music of Amit Trivedi. And How can I not mention Vikas Bahl here? Quality Direction;Quality Screenplay. Too many names; too little space. With Big names such as Anurag Kashyap and Vikramaditya Motwane involved in Editing and Production as well; the product had to be Top Notch.A movie that would require the audience to connect with the Lead Character; eventually got me connected to all the characters, including Vijay played by Rajkummar Rao. I am sure most guys (at-least in their heads) can relate to that lad.Some scenes were executed perfectly. Some Punchlines were too good. Kudos to the whole Team.Kangana gave it all in this movie. She was immersed deep in the character. Her dialogue delivery;her posture;her expressions. One of the finest performances I have seen by any Bollywood Actress in Long time.From the right perspective; you can see that Queen has many messages. Highlights the issue that women do face in this country. Don't tell me i am wrong ; THEY DO.Overall; A MUST WATCH. Salute to the QUEEN." 
" MY REVIEW: Queen of Hearts!!","8th March is International Women's Day and Queen celebrates it with panache. When Rani played amazingly brilliant by Kangana Ranaut discovers herself on her solo honeymoon trip in Paris and Amsterdam, she comes back to India with a winning smile on her face. The same smile is pasted on your face throughout the movie. There is hardly any feminine emotion left that is not being touched upon in this witty, gritty, funny, emotional and very subtle cinematic portrayal of finding that a woman is more than being a mother, a sister or a wife. The movie talks in the language of love and affection which is not bound by the country in which you were born. All foreign characters here, be it Indian French single mother, the child-like Japanese guy, the European artist, the French restaurant owner or the black guy here play true to their cultures and don't seem fake at all. After Kangana, movie belongs to writer-director Vikas Bahl who shall be remembered now forever for penning this neat story and screenplay flooded with so many fresh and out of box ideas. So don't wait, go and experience the fun (read hungama) with your friends. It is one of the finest cinematic work of Bollywood. Period." 
" This Queen is innocent, naive but entertaining throughout","This film is a good example of Director's clarity of mind regarding characterization, mood of scenes and way of approach. Director Mr Vikas Bahl work is fantastic. In spite of very thin story line he projected this movie in a very unique, interesting and entertaining way. This movie speaks less and shows maximum. Screenplay is average. Dialogues by Anvita Dutt and Kangana Ranaut are very good. Even very average scenes are so good just because of expression and the way of taking the scene i.e When Rani goes on stage for dance, she copies other dancers and removes her sweater, rolls it like them but in spite of throwing it like them she keeps it in her bag. The way she struggles with the bag snatcher that this average scene comes out a laughter riot. Director inserted some flash back between the scene, which enhanced the scene very well and also projected some different emotions. Even the small characters are minutely observed . In a scene Rani goes to meet her family friend in Paris but that family ladies discuss about the money given to her just for a good luck or rituals. They minimize the amount because Rani is a distant relative. When Rani lives in Paris with her wonderful room mates, in this complete sequence Rani is wondered so director chose a T-shirt for Rani with quotation Alice in wonderland. This quotation clearly reflects Rani state of mind. Director never goes over board and never let the actors go over board. So, interest and entertainment remain intact. Of course Director has been supported by fantastic performance of actors. Kangana Ranaut is out standing. No one could have have performed better than her. Raj Kumar Yadav is OK. Lisa Haydon as Vijaylaxmi is fantastic. All actors are very good including Rani's Paris room mates. Music by Amit Trivedi suits the mood of film." 
" Back to IMDb just for reviewing this Indian GEM","Today is international women's day and this movie is a perfect gift. Kangna acts super fantastic with her cute expressions as a typical Desi girl who loves her family, gets over the fear and humiliation of no marriage and lives her own life to the full. First half is very pleasant, Lisa has a good comeback to this movie and impresses well. "London Thumukda" song makes audience tap their feet once. I had no idea that Kangna can live up to this mark, her appearance is quite impressive and i guess every Indian girl will like her. If you are assuming her to be the same as in "Tanu weds Manu", you are mistaken. You will not be disappointed. My rating: 8/10" 
" Almost Pitch Perfect","QUEEN - We hardly get woman oriented movies in Bollywood,,,,and most of them does disastrous business at box office....but our country kind of started liking woman oriented movies after superlative No One Killed Jessica,,,,and then comes Kahani..... Both of these movies create some space for heroins in Bollywood to get movies for them only.... But they too are not commercial movies,,,,being thriller they have limited audience,,,,so we want some light hearted movie and guess what we got English WINGLISH,,,,a perfect example of light hearted woman oriented film.....Queen goes on the same track of English Winglish but has crossed it...... Vikash Bhal (director of Chillar party) on his second directorial venture has taken care of each and every scenes of the movie.....There is a scenes where Kangana gives French toast to a french person in breakfast and the person replied m from France and there is nothing like french toast there ,, so Kangana replied 'Ye Sirf India Mein Milta Hei'...... You can laugh 100 times on such jokes,,,,,they are written with such cute humour...... There is another scenes where Kangana run out of the bathroom screaming after seeing a lizard and feel like a fool,,,,but when three of the boys who are her roommates also get scared Kangana take a deep breath with happiness and say 'Savi Dar Gaye',,,,.....Such cute scenes are rare in bollywood...... Story is simple,,,Kangana ' s Mangetar says he will not marry her a day before there marriage and with frustration Kangana decided to go to her Honeymoon alone..... So a girl who barely cross road in India without anyone's help in going to Paris alone.....Here is start of interesting session..... Most of the Bollywood movies make u laugh in there first half and become melodramatic in the second half like what happened in case of Ye Jawani Hei Dewani and a little bit in case of Shaadi Ke Side effect,,,,,but Queen is something far from being melodramatic..... Infect we have a very few films in Bollywood which can make u laugh from start till end despite of some emotional scenes in between those laughs.....Queen is one of the best among them..... To talk about Kangana m speechless,,,,she has always done glamorous roles in Bollywood but she walks into the shoes of such anti glamorous character of Rani with ease.....She has proved that she is far far ahead of the other actresses of her league....Get warned other actresses..... Lisa as the french friend of Rani is too good....Infect she has something great in comparison to what she last did in the movie RASCAL.....When she left Kangana on her way to Amsterdam u wish that she would have gone with her..... The three Roommates of Rani in Amsterdam are perfect...... Vikash Bhal need special mention,,,,,he has crafted every scene with his heart in it.....Casting was so perfect...... Songs goes with the mood of the movie.....Not a single song is wasted,,,,,or stop the flow of the movie,,,,my favorite are O Gujariya and Harjaniya....... I cant say that editing is bad but the movie could have been small,,,,that doesn't mean it will bore u...... So its the first film in 2014 to which m giving more then 3.75 .... M going for 4.25 out of 5...... Its a must watch for every body on this women's day occasion..... By ANuP APu KuMaR" 
" Will be 14's best though its just March","Well well well, what do i tell you about Vikas Bahl & Kangana Ranaut. They have done excellent justice to the movie. Nobody could have played "Rani- The Queen" better than her. She is absolutely marvelous and a plain delight to watch.Its a simple story about a simple girl who is dumped by her fiancé a day before their marriage and she leaves for her "honeymoon" all by herself. There she discovers life and herself amongst people she hardly knows and befriends.Watch it for a stunning performance by Kangana who is nothing less than "Vidya Bagchi" as she carries the film on her own shoulders and for its super fine direction.P.S : I wish Kangana's father would watch this film. He'd be really proud of his daughter." 
