heading,review
" Great Movie, A Must Watch For Everyone....","This is my first time, so please forgive me in case of any mistake...Just watched this movie with my friends. If SRK & Salman could do 10% of Irrfan's acting,I would not mind calling them superstars. Hats off to Irrfan Khan and the movie.....10/10 !! What a great performance delivered by Irrfan khan. After watching a number of dumb movies released recently, Paan Singh Tomar is like a boon for every Indian movie fan. The director Tigmanshu Dhulia is successfully able to tell the biopic how a former national champion athlete is turned into a Dacoit in a cricket obsessed country. A must watch for everyone.....Highly recommended !!" 
" Excellent watch - Irfan gives a stellar performance","Watched it in the London Film Festival yesterday. Its a star of a movie. Great tight script, super acting, and great direction. All the actors have done a great job but Irfan is just magnificent- he is turning up as the next Nasruddin ShahEveryone in the cinema seemed to enjoy the movie and the director got a nice applause in the end.My worry is that this movie might not get a wide release, specially abroad - I hope UTV does it best to publicise and release it as much as it can.Well recommended !!!!" 
" An unadulterated effort = Contemporary Masterpiece = Paan Singh Tomar","Paan Singh Tomar, national steeplechase champion, nephew of a Dacoit or "Baaghi" as Paan prefers to call it, an army soldier wants to be in army sports because they don't have restriction on eating food. The interesting plot builds on it and takes you to a whirlwind journey of his life, which tickles you, inspires you, and ultimately asks you some very uncomfortable questions.Tigmanshu Dhulia paints the canvas with natural but vivid emotions, he has surely pulled it off. All characters have color of their own, but Irrfan, has just delivered a performance which will make him stand in league of extraordinary men. He is convincing as middle aged dacoit, and it is pleasant surprise that he looks as convincing as young army soldier running on track in shorts, which his wife thinks he shouldn't wear as women stare at them.Mahie Gill has restricted territory but like in all her previous films, she has supported the scenes well. All other characters have just beautifully fallen in place. Director has not compromised with authenticity and has retained the language as spoken in the area where movie is set, don't worry English subtitles are there to help you out if you miss some of the dialogs.The romance between husband and wife has been handled with gentleness, with sequences such as the couple sends their children to buy "lemon-choos" so that they get some time alone. The movie could have been crispier and shorter n second half when plot moves to Chambal as Paan plans to exact his revenge. Director has sensibly not inserted any songs in the movie as they are not required at all, compliments to the team for this common sense. The background score, especially during races compliments the beautiful cinematography.Overall the movie is a treat to eyes and ears. A must watch ! Compliments to Tigmanshu as he just builds on the skill and craftsmanship he displayed in Haasil and Sahib Biwi aur Gulam. Dhulia leaves you with credits to forgotten heroes of sports who died penniless and without any recognition." 
" Why you should watch Paan Singh Tomar","Paan Singh Tomar is a fantastic biopic of an Armyman turned Athlete turned dacoit. Apart from great cinematography, which really brought the Bhihad of MP alive, its the dialogues and the ease with which Irrfan Khan carries off the character which really makes the film work.But the single most appreciable fact about the film is that it considers the audience intelligent. The film in a way is an excellent way to understand what is wrong with India, without being preachy.Apart from the most obvious one i.e. How India treats its athletes, the film also sheds light on broader national issues. The scene when the village sarpanch (headman) who betrays Paan Singh is ratting out to the police is a grim reminder of how deeply entrenched the Caste system is in our country & the hypocrisy of the upper castes. Also, the whole film is an excellent critique of how outlaws are often a result of a corrupt and immoral society - nation, which could put into perspective a lot of our views on Naxalites. It's only rare that a film so honest and gritty comes out of Bollywood. For the amount of senseless cinema we produce, Paan Singn Tomar redeems Bollywood.The director Tigmanshu Dhulia goes many notches up with this film, and for me he has joined the ranks of Vishal Bhardwaj, Anurag Kashyap & Dibakar Banerjee for making good cinema" 
" A real gem in an era of mediocrity","In an era where box office success more often means 'No script and mediocrity' in Bollywood, once a while comes a gem like 'Pan Singh Tomar'. Irrfan comes into his own, well immersed into his character...he takes the audience on a trip which brings out a range of emotions from patriotism, guru bhakti, helplessness and finally revenge. Though the language is thick Chamabl dialect but Irrfan bridges that gap with a masterful display forcing you to laugh, cry and feel his pain. Tigmanshu Dhulia is among the rare breed of bollywood directors along with Anurag Kashyap who have the knack of picking up great scripts and turning them out into movies which have the right mix of real acting and appeal to please both the masses and multiplex audience. The movie is a must watch...go out and enjoy the wonderful experience of watching the haunting Irrfan in action...bow your heads to the person who has grown from Salaam Bombay to Haasil to Maqbool." 
" Tigmanshu Dhulia and Irrfan Khan do it again","The pair has given us the unforgettable "Haasil" and they are back again with "Paan Singh Tomar".The movie has an excellent script, very well supported by the actors and their performances. Irrfan khan does an incredibly good job with the character. Mahie Gill has done equally well and she is really growing as an actor.The script and its originality is the strongest point of the movie. The direction of the movie is also flawless... Tigmanshu Dhulia must be praised for picking up this script and turning into an excellent movie. Must Watch" 
" Along comes Irrfan!!","A die-hard patriot and an international level athlete who is forced to become a dacoit or should I say 'Baaghi'. Commendable performances by almost the entire cast right from Irrfan Khan to the nervous journalist (Bijendra Kala). Mahie Gill matches steps with Irrfan in a fiery and yet restrained performance. I hand my hat to Tigmanshu Dhulia for crisp dialogues, subtle humor and bringing out the Chambal live to you. You can actually feel the grime and dust of the infamous land. Needless to say Irrfan Khan has delivered superlative performance. He has defined what is called as an 'Effortless Performance'. I hope that this movie brings him the most deserved laurels as he brought the same to the movie. 'Irrfan Khan is Pan Singh Tomar'. Period." 
" A tale of human condition. One of the best biopic from Bollywood. Irrfan was awesome.","I saw this in a theatre.
The acting in this film is the shinning point. Especially the main actor Irfaan khan made a great impression on my mind by his excellent acting skill. Irfaan excellently potrayed the emotion of a "runner" who is suffering from pain, frustration and exhaustion, but he is not giving up. The rest is the portrayal of a man who has never had it easy in his life but nonetheless keeps his heart. The screenplay is brilliant. Being a biopic of an army guy/athlete who turned into a dacoit won't b a happy/fun movie. It's a very sad movie. But Irfann did manage to evoke some light moments by his sheer one liners n acting. Imagine an athlete who's very good in running has to run away from police. The direction was good n the cinematography was good capturing the harsh, dry, rural difficult terrain." 
" A great film by Tigmanshu Dhulia about an issue which needed to be told","India is probably one of the few countries in the world with various distinct cultures and their own history. In such a nation there were (and are) innumerous people whose life contains all ingredients for a nail-biting tales but sadly biopics are hardly explored in the country. Tigmanshu Dhulia showed guts to pen a script on one of unsung heroes of Indian sports Paan Singh Tomar and end result is a captivating cinema that explores many facets of our system. Paan Singh Tomar is an interesting journey of a loyal soldier and a brilliant athlete (infact a national pride) who transforms into a notorious "dacoit" thanks to the 'system". In a flashback mode the movie deals on the drastic transformation of this loyal army-man into a notorious dacoit (Baaghi as referred by Paan Singh himself). In a linear and simple story PST tells about the plight of an athlete who had brought honours for his own country. Negligence of system is highlighted through his sad tale and the story revolves on framework after independence when seeds of corruption & anti establishment were germinating in full swing. In one sequence Paan Singh tells a journalist that how he was ignored by media when he won medal in steeple chase race in an international army sports meet but now when he was in the other side of the law playing hide-and-seek with the police the journalists are pouring down to get interviews. Another pain stacking sequence shows Paan Singh going to local police to lodge a complaint but he was humiliated by the inspector and even insulted the gold medal which he won for his own country. Tigmanshu dhulia' eye for detailing needs to be acknowledged. While writing the script Dhulia ensured that the audiences identify with the character and gets involved with the proceedings. The crowds were cheering in the initial reels when Paan Singh's potential as an athlete was displayed following which his cry for justice which was put down by the corrupt system. As the film reaches the climax the neglected scenario of athletes indeed touches the emotional chords of the audience. Dhulia's execution makes you think as you leave the theatre. In terms of technicalities Editing and Art department deserves mention. Dhulia's direction is complimented by Irfan Khan who played the role of Paan Singh Tomar with perfection. His nuances, dialogs, expression, body language speaks about a perfect army men. Brownie points should be given to him for his efforts to shape his body at this age and mould himself as the young energetic athlete. His dialogue delivery in the later reels reflected the strive within as he becomes a rebel with a cause. "Bihad mein baghi hote hai, dacoit toh parliament mein bante hai" – this dialogue will be remembered in from now on. A performance that deserves full marks and demands awards, this one is easily one of Irfan's career best performances. The supporting casts were appropriate in their roles. Mahie Gill as Tomar's wife gave a good performance again. Vipin Sharma was a treat to watch in role of Major Masand, a senior to Tomar and one who believed in his potential. Brijendra Kala is as usual dependable and brought a comic flavour as a journalist. With the current scenario of the nation movies like Paan Singh Tomar needs to be made and promoted which injects "thoughts" inside audience in an entertaining way. It's when the movie ends, and the names of four Indian national champions who died penniless are shown, "Paan Singh Tomar" hits the most. Indeed a fitting tribute to unsung heroes of Indian sports. This movie needs to be watched and pondered upon. Tigmanshu Dhulia : Take a bow." 
" One of the Gems from Bollywood","I watch Indian movies very selectively,after reading its review, I found it an extraordinary movie,no doubt it is one of the gems from Indian Cinema, no songs no dance ,an extraordinary story with superb acting by Irfann Khan, he is a true khan.The simplicity shown by director in this movie is worth to be watched,Whosays that the big budgeted with so called super stars movies can be hit, but I think Irfan is a real super star.I must say here that the reviews written by Taran Adarsh must be avoided now that he gave only 3 stars to this movie.I recommend it for everyone who wants to have great time in watching movie,I bet, this movie will not disappoint you,I think it would be nominated for Oscars 2013.I am giving it 10/10." 
