heading,review
" Baahubali is Indian Grand Spectacle","I was eagerly waiting for this film and I was not disappointed.Baahubali is one of the most visually impressive films that have come from India. Everything about this film is good - Story, direction, beautiful cinematography, haunting score and amazing visuals (though they lack some details at some places). I didn't know who Rajamouli was, basically because I am from North India and I don't follow south Indian cinema. But I am sure he is someone you should know about. SS Rajamouli is amazing. He has made something that we can be proud of. I was sure that the VFX would be good however I had a doubt about the story. Rajamouli proved me wrong with this film. The story and the execution is really good. Story takes elements from Indian mythologies (specially from the life of Lord Krishna) . You can not expect more. He took a big risk and made it big. This is what we need, good quality cinema. Salman fans should learn something from it. All the actors are good and perform their part really well(except Tamanna. She tries too hard but fails miserably). In fact, Tamanna has been used as a plot device (A MacGuffin as Alfred Hitchcock used to call it). Prabhas is okay in the beginning but transforms into a behemoth during the second half. This guy is a natural. He doesn't act exceptionaly but his presence is enough to give you the feels.The background score needs special mention because it is amazing. It is different from anything you have ever heard in India. The score that plays during war is haunting. (Clearly inspired from the LotR) I would be lying if I didn't say that Rajamouli spent a lot of time watching The Lord of The Rings. Yes, some scenes will remind you of 300 and the Lord of The Rings but believe me it is completely different. He doesn't copy anything, he uses it as a source of inspiration. There is only one scene that I remember from LotR which has been used in Baahubali. But denying that he was influenced by Peter Jackson would be a big lie. Its a great thing that he was influenced by such a great film otherwise we wouldn't have Baahubali.The quality of graphics work is very good. In fact its insane for such a cheap price given that Hollywood uses big budget for the same. The battle sequence is SPECTACULAR and reminded me of Battle of Helm's Deep and Pelennor fields from LotR.But the movie is not without some minor problems. There are unnecessary songs which ruin the experience (I laughed so hard when Prabhas started dancing randomly. Everyone was looking at me.) and some parts are dragged (specially the first half) . Also there are continuity problems and some actors are over-the-top. Cut down the songs and edit the movie and voilà we will have a SPECTACULAR film.Baahubali is not the answer to 300, Gladiator or The Lord of The Rings because saying so would be foolish. Don't compare this movie to the Hollywood ones because we still have a long way to go. It's not the Indian 300, its Indian "Baahubali".So in the end, I would like to say - Go and watch it instead of watching the crap that Bollywood has been producing lately. Its something to be proud of. Book your tickets and watch this Indian grand spectacle. You wont regret it. P.S: I want to see Rajamouli doing "Mahabharata" next." 
" A new bench mark for Indian Cinema!!!","I'm a big fan of Rajamouli, but this is not a biased review. The rating I gave is not just for Rajamouli but the entire unit of Baahubali. Right from the story which reminded me of all the beautiful Indian stories that were part of my childhood,(I'm getting back to reading Amar Chitra Katha now!!!) to every guy who says "Baahubali" in the movie. There were several scenes that gave me goosebumps, not scary ones but like those that put you in awe.It should just get better from here for Indian Cinema. This should be the benchmark for story telling, direction, script, visuals, sets, screenplay etc.(but not for acting!!!)The story keeps you hooked to the movie. I wouldn't say too many good things about the movie as they may contain spoilers. But I could compare the movie to a good mythological comic that you would like to read again and again.(So I'm watching the movie again tomorrow!!!)But I would like to mention why I reduced the two stars 1. The make up was not at all good. Especially Anushka's 2. The costumes could be better, probably more realistic(if you compare costumes in Troy or even Hercules, they were more relevant) 3. At times people in the background were not true to the scene, my concentration was distracted due to some idiots who didn't match the scene. A few villagers, few priests, few classical dancers, few tribal guys. The Kalakeya warriors were amazing though. 4. WHO THE HELL CHOSE TO PUT AN ITEM SONG. There were many uufffs in the theatre at that time. How the hell did probably an eastern European end up in that. 5. There were a few glitches in the VFX, like whenever the hero is jumping around... it made it look unnatural. That's poor graphics. I'm not an expert on this but few of those jumping sequences could be avoided. You don't see them in Hollywood mythological except for superhero movies which are more convincing.But not too many complaints about that as I understand there are certain budget constraints for VFX but Makeup, there is no excuse for that.All said and done, it was a fantastic movie and worth the wait and ends with a nice climax which keeps you guessing the 2nd half story. My favourite characters were Sivagami and Kattappa. I am in love with Ramya Krishna again. I'm watching it again tomorrow." 
" A superb visual treat.","If a person is bit of into movies, I am sure that person heard about Baahubali couple of years back. It took almost four years to complete the first part. Hero Prabhas had completely dedicated his time to this movie and no movie after his super successful movie Mirchi. Same is true from S.S Rajamouly, after his last non-conventional movie Eega. So obviously there are high expectations.I was eagerly waiting for this movie and within no time I booked the tickets and went with my family. The results are out now, history books are being rewritten. An excellent movie, every frame is a mega scale. I couldn't remember a single scene which I felt bored. This movie will redefine Indian movie standards. Nothing less than The Lord of the Rings or in fact, can easily compete with any Hollywood movie. Each and every character superbly framed. Every actor has done a decent job and Prabhas and Raana are over the sky, earned more than 100% credit. Can't wait for part 2. Overall It's a superb visual treat." 
" This one is a Visual Wonder!","3 years of sheer hard-work of many people who have worked their hearts out for this Visual Wonder has paid off well? Not exactly though, since the answer is simple and straight, you just have to wait for the 'Conclusion' till 2016 and that would decide the fate of this franchise on a whole. The story is paced slowly in the first half giving way and screen space to our Mother Nature's beauty and CGI's magic and one might find it a little too draggy if one considers 'Baahubali' to solely be a hero and since that's not possible, Shivudu has a love life and heroic nature and scenes of his own.Abrupt cuts and unconvincing CGI at certain places in first half are the only flaws with the whole film. Coming to the second half, one is told what he'd expect to be told, as the trailer tells the same. War sequences are really well shot and makes it hard to believe that they were actually made by Indians! One has to just bow down to Srinivas Mohan and his team for excellent CGI and Senthil Kumar for superb visuals. Our captain gives us a bang, as his trademark style known as 'Interval Bang' only at the end this time because technically this movies' end is the interval for the 2 parts taken as a whole. Art work in this Epic is just out of the world, kudos to Sabu Cyril sir and thousands of technicians who worked on this aspect.BGM is soothing for the first half which is apt for what we get on screen and the second half war episodes get the best of the lot BGMs to elevate the scenes. Songs are places really well except for 'Manohari' song.Dolby Atmos effect is an added attraction and I highly recommend people to watch this flick in theatres with this specific sound system, it will surely remain as a great experience for you. The sound effects are haunting, pleasing and give you goosebumps at the same time. Anushka had an extended cameo but did perform commendably well, special applause to her expressions. Special mention to Ramya Krishna madame, she was at her best! Katappa will blow your mind with his characteristics and Sathya Raj Sir does 100% justice to it. Though Prabhas and Rana Daggubati did well only their attitude in their respective roles stands out as the best because more of them is yet to come in the sequel. All you need to do is to watch the movie as it comes because expectations lead to disappointment. If you miss this movie, you've just lost a once in life-time 'Indian' movie experience on a big screen." 
" Just don't miss this one","Great cinematography with concept and story in it . Nice directorial work by S. S. Rajamouli and the budget reflects in a heavy content of the film . I thoroughly enjoyed the paid preview . Its a first real tribute from film industry to the greatest epics of all time "The Mahabharata" .Luring action sequence and VFX and one of the nicest delivered again from south .Making bollywood look bad again in India , its absolutely not catching up with the southern films .I am a north Indian and not a great fan of south but they really making bollywood run for its money spree .First I then Kanchana 2 and now the mighty Bahubali .Story - 9/10 Acting - 8/10 Visuals - 10/10 Overall 9/10" 
" Baahubali Movie Review – Masterpiece filled with the epic- marvellous graphics","The SS Rajamouli's Bãhubali (The Beginning) INDIA'S BIGGEST MOTION PICTURE' got it's release in cinemas today. It is already released overseas on 9th of July and is even praised by the public. Prabhas, Rana Daggubati, Anushka Shetty and Tamanna Bhatia the shining stars of Tamil & Telgu movies are the lead casts of this release. Ace director SS Rajamouli is getting appraisals for his mesmerizing envision & the execution which he has tried to bring to his audience! MM keervani's music, KK Senthil's camera handling, editing innovation by Kotagiri Venkateswara Rao. Rama Rajamouli's costumes added the VFX by V Srinivas Mohan has dragged every inch of attention of the viewers. It is surely going to be jaw- dropping for the ones who haven't caught the sight of the so called Baahubali yet.The story is based on Prabhas as Shivudu raised on tribal standards who fell by fate for Tamanna as Avanthika in the movie. Shivudu (Prabhas) is born with some skeptical & amaze worthy skills since his birth & joins hand with Avanthika's (Tamanna) tribe to deliver help to Anushka Shetty as Devasena in the movie in order to remove shelter from a crisis. It is when Shivudu enters the grand Mahishmati kingdom he realises about his past & the tale takes many surprising twists & turns. The movie is said to be a M-A-S-T-E-R-P- I-E-C-E filled with the epic- marvellous graphics. First half is mainly loved for #tamannaspeaks & the enigmetic beauty she has displayed over screen.The war scenes just leave you stunned & will make you wonder that you're witnessing Hollywood theatre in your own language! This shows that Indian cinematography has come out of its leap and it setting benchmark worldwide! Some called it rave but most of them who have watched it are calling it awe-inspiring & fancier than their imaginative thought. Those who haven't watched it yet must go and encounter this top notch & avail the ENTERTAINMENT from this applaudable flick." 
" Baahubali...(An Indian - Hollywood movie) Proud to be an Indian","I have to say one thing before I say anything about this movie. This is my first review in IMDb. I have created the account today to rate this movie so that I can say to the world that this is our Indian - Hollywood movie. Baahubali is an Indian movie but the standards are equal to Hollywood. I am really surprised by watching Baahubali. I am not rating this movie according to visual effects, actors, music nor even story. I am rating this movie by considering all the things. I am eagerly waiting for the second part now. Please do not add this movie into South Indian movie list. It is an Indian movie that stands on the top of the list. According to the story line everybody did their job well. I have to appreciate Rajamouli for his daring and dashing guts for doing a project like this one. He has set a new trend by directing this movie." 
" Rajamouli leaves his mark.. conclusion awaits","I would simply say.. Get away from anyone giving review. Go and watch this movie. You will be surprised by it. Not everyday are we going to get movies like this. Don't keep high expectations about the movie, unless you have seen previous Rajamouli films ;) (like Magadheera, Eega). I would definitely say watch on bigger screens like imax or xd. Background score is simply awesome and as usual rajamouli makes best use of the music for his sets. Visuals are good. All characters did their part. Cannot name anyone particularly. I liked the main character most. I will be watching the movie at least two more times :). Hope y'all njoy it." 
" Valiant effort but lacks content","To be portrayed as the biggest Indian spectacle till date is a heavy accolade to hold, let alone achieve. And baahubali is definitely not up to the mark.Let's look at the movie objectively:1) Starting with the most talked about aspect of the movie VFX/CGI. The CGI is so over the top that it felt like a badly edited video game at times. For instance, the scene in which Baahubali is running away from the guards in the fort. Loud and showy landscapes can not be termed as spectacular CGI. It should merge seamlessly with the movie and CGI stands out like a sore thumb in this one.2)Acting: Its loud and crass to say the least. The reactions of all characters after every dialogue reminds a bit of the daily soaps.3)StoryLine: Its old and repetitive from a 1000 other movies of the same genre. A messiah who comes to save the day. Yes, that's never been done before in Indian cinema.However, despite all the above points Baahubali puts in a valiant effort. But to compare it to the likes of Lord of the Rings and Hobbit with the sheer depth of Tolkien's work is sacrilege. No where near that league.Only recommended for the faithful. Rating: 2/5" 
" evidence for improvement in standards for Indian cinema","Just watched it and feeling spectacular, really the entire team worked very hard and result is visible in the movie. S.S.Rajamouli congrats to you and your team. There are some minor VFX error like jumping over the buildings etc., which appeared unnatural i hope they are rectified in part-2. I heard someone saying about item song, but it seemed to me like part of plan by the hero and it is apt .Anushka makeup should have been better, Prabhas and Rana have done justice with their body and action.Not to be forget Ramya Krishna is terrific in her role as Satya Raj in his.The background score is terrific.Resemble 300 and Lord of the rings series, i would say this type of story line will definitely have similarity and which ever comes first will be praised. there are many goose-bumping moments. i enjoyed it through out the time." 
