heading,review
" It's a perfect history lesson.","Ashutosh Gowariker retells the astounding true story of the Chittagong uprising of 1930. Led by a fiery school teacher, a band of 64 revolutionaries, most of them school-going teenagers, launched five simultaneous attacks on British strongholds in Chittagong including the cantonment area and the telegraph office Ashutosh recreates this largely forgotten event with sincerity and sweat but unfortunately Khelein Hum Jee Jaan Sey comes off a high school history lesson: plodding, stilted and in long stretches.The film's entire first half is the set-up to the event the nuts and bolts of planning a revolt, getting enough investment, planning and co-ordinating each step. Ashutosh introduces us to half a dozen characters but the screenplay doesn't adequately flesh out even one.The second half has more urgency and momentum and climaxes in the inevitably tragic but rousing finale.The dialogue is always lofty and theatrical and the actors are insistently noble. Abhishek Bachchan, who plays the leader Surjya Sen, is in sober, benevolently smiling mode. We get little hint of the fire in his belly.This is a great effort to bring such hidden subject in front of us but if you like fast paced cinema then its not your type of movie.If you love good cinema,watch it. My vote 7 out of 10." 
" Excellent!!!!!!","People r complaining about the length of the movie.....movie being bore.....what they expected from this movie???? a 90 minutes fast paced brainless comedy.....as far as i m concerned i expected a engaging,gripping depiction of a true story about a incident in history of independence of India which is not very well known to most of the public....and i was not disappointed.... In fact movies of this genre are meant to be made in this way....they take there time to narrate various incidents.Various Hollywood movies like Schindlers List, The pianist etc were the movies of same genre telling the true stories from the history and there running time was more than KHJJS and they are regarded as all time masterpieces in west but unfortunately the same type of effort in our country will be stated as lame and boring. This a must watch movie for all the cine goers who prefer meaningful,informative and gripping cinema..... 8.5/10" 
" A Nutshell Review: Khelein Hum Jee Jaan Sey","The intermission of this nearly three hour film serves as an automatic marker at how Gowariker planned the narrative, the first half being the introduction, characterization and planning stage that we get to witness going behind any schemes of this nature of an armed struggle, where the definition of whether one is a terrorist or freedom fighter, is naturally decided in context by the victor in history. A lot of time goes into establishing the character of Masterda Surya Sen, played by Abhishek Bachchan as the school teacher who indoctrinates his class, and other followers of his exploits, into the need to drive the British out and to attain freedom for India, starting with Chittagong (present day located in Bangladesh).In some ways this film has shed some light that those who persist in armed struggles, never really changed the essence of their modus operandi much. It starts off with a charismatic leader and his ideology, a band of faithful followers, and a mass recruitment of those who have faced the wrong end of oppression, eager to join the cause to exact some form of revenge, now elevated to a greater struggle for something way above the petty personal objectives. We observe how resources get assembled, from the raising of funds through whatever means possible, even if it means in kind instead of cash.Target surveillance becomes the must do as well in order to prepare for that strategic attacks, and from what we can learn from history, simultaneous attacks on key targets isn't something that's conceived in the new era, but has been used a long time back, with the revolutionaries keeping in mind the importance of timing, and to hit places controlling communications, weapons depot, and of course the places where the foreigners congregate. There's this sense of chill when watching the film, because these are lessons obviously not learnt, and it's about time we wise up to see that the jungle too serves as an attractive training ground away from prying eyes and ears either to train on weapon handling, or to assemble explosives.But for the gripping set up, the second half turned out to be somewhat of a letdown, and I do not mean what had actually happened in history, which of course cannot be changed lest this film becomes a farce. There were enough elements here that made it the action packed second half it was meant to be, with the firing of weapons and the proverbial Murphy paying the revolutionaries a visit and really screwing up their plans. All these translated to edge of your seat excitement worthy of any thriller, and we see how the execution of the plan turn the perpetrators from hunters into prey.A lot of things got muted in the movie, which is something not quite typical of an Ashutosh Gowariker film. Known for the opulence and grandeur of his productions, this one seemed a little bit toned down and stripped down to reflect the state of the revolutionaries, being required to work with bare minimum resources, and with faulty intelligence as well, being caught off guard in their plans, especially the more critical factors in ammunition and prisoners / hostages. It's quite back to basics for Gowariker, whom I felt if given the allowance for a longer runtime like almost all his previous works, could have told a more complete and robust story.Abishek Bachchan performed credibly as the legendary historical character, although the storyline, in having a number of notable revolutionaries to focus on, tended to dilute the importance of his character, and hence an opportunity for him to shine. Deepika Padukone plays Kalpana Dutta, also another historical character, and the much talked about scene is of her character playing badminton in her introduction was relatively short to begin with. The actress continues to be paired opposite big name counterparts, but is able to hold her own without being awed. There's some romantic tension between the two lead characters here, though it served more as a distraction and soon got canned before it even had the chance to start.As it stands, most of the last act turned out to be quite rushed, with fairly little being given to characterization, opting instead for quick resolution often through action sequences which do get tired after a while. Englishmen all play the token bad guys, and we don't see a lot as to how nasty they actually are, as compared to the oppression dished out by those portrayed in Lagaan. The courtroom drama also seemed to be cursory rather than to provide for a platform, and lacked the usual legalese oomph to have made an impact to an audience, having everything seem a little bit routine, well, even if it may be true in real life. Music by Sohail Sen, who had worked on the previous Gowariker film What's Your Rashee, is commendable, especially its rousing themes that will get to grow on you.This is Ashutosh Gowariker's equivalent of Braveheart or any other freedom fighters' struggle to gain freedom for their motherland, but we could all have benefited from a little bit more of walking around inside Masterda Surjya Sen and going deeper into his beliefs and motivation. While it's still an epic scale and its presentation of the opening credits mimics that of epic greats, it somehow didn't manage to live up to its potential that we know Gowariker is capable of, and this is coming from a fan." 
" A tribute","Khelein Hum Jee Jaan Sey is an honest and sincere effort by Ashutosh Gowarikar put together with a lot of hardwork. Now, a lot of the times, such efforts may not work out on the screen but in the case of this movie, it results in a great piece of cinema.Before going to the movie, I was discussing about the young deaths which had occurred during India's freedom struggle. Some one like Bhagat Singh was only 23. The film starts with youngsters playing football and the British taking over their play ground. All through the first half, a lot of screen time is dedicated to these youngsters.It is important to understand the Ashutosh Gowarikar style of film making here. He is a director who likes to make the audiences feel his films and he does it by etching out a screenplay which has a pace of it's own. A lot of people find it slow but if it was faster, you wouldn't get the time to not only realise, but to absorb and understand the dreams and aspirations of the people on screen.The story of the Chittagong uprising is one of the less popular epsiodes of the Indian freedom struggle So it is great that Gowarikar has brought this story into the mainstream. Through the movie, you feel regarding and remember not only the freedom fighters of the Chittagong uprising but all the unnamed people who took it upon themselves to fight to free India. A son tells his father that they will not sell imported clothes any more, a mother gives his son Rs. 100 to contribnute to the freedom struggle and it is about the sacrifices (small or large) of the common man who wants India free. The teenagers who fought in the Chittagong uprising were as common as they come. You see scene after scene of these young freedom fighters. It is really a homage to the many, many Indians who wanted India free and contributed towards that end.When the film ends, photographs of the people who fought in the Chittagong uprising are shown side by side with that of the actors who depicted them. A lot of them are very similar in not just the fact that they wore spectacles but even in the hairstyles. It is testament to the amount of detail which has gone into making this film. That detail is scene every where in the film whether it be in the way the characters dress, the sets or the sceneries. In the second half landscapes of Bengal are recreated when the freedom fighters are on the run and it is really very well done. 8/10." 
" a tribute due for long paid at last","Being a Bangladeshi, I have been brought up with the stories of revolutions. I got introduced to the legends of Masterda Surjosen and Khudiram far before those of Bhagat Singh and others.The movie is more a storytelling than a drama. The directors work was not as catchy and heart-touching as in Lagaan. But still this movie can make you shed some tears as it ends.It was a good work. If one needs to know the true history of Chittagong Armory robbery, this movie will do the job really well. If I look at it as a documentary rather than a film, Kelein Hum Jee Jaan Se does the job really well.Though very little is knows about Surjosen as a person, there were still rooms for delving into his ideologies and personal life. There has been lots of characters in the movie, but with so little intro, the audience would hardly relate to any of them. given the fact that Kalpana Dutta and Preetilata Wadedar were among the most notable female revolutionaries of that time, the movie fails to do justice to their role.Abhishek is still learning. Deepika even more. They never really looked like revolutionaries in the film. There was almost no charm in their characters that make a common person a legend. altogether, the viewer will neither freeze in thrill or jump in excitement as the story digs deeper.The beginning is good. the way they tried their best to collect the resources to plan the attack were well knit. but as the film goes on, the director tries to fit in a lot of details in very short span. That makes the movie somewhat a collection of facts, than a theatrical experience.if you are a lover of revolutionary movies, this is definitely the one for you. this movie is worth spending 3 hours of anybody's busy schedule.finally, this tribute was due for long. it has been paid at last. I voted 10; couldn't resist. the legend of Masterda deserves nothing less than that." 
" One more notable work from Ashutosh sir...","Once again Ashutosh brings us in a era of his Dream..throughout the movie you can relate yourself with the heart touching sounds of vande-mataram. Not only for its patriotism and not just for your love for your country...there are a lot more reasons to watch this notable milestone..First of all its not always easy to handle a true historic event in such balanced manner...but Ashutosh did it great again...no need to worry that movie is based on Bengali...as Ashu sir knows that cinema is a media to reach out everyone...only a few accent gives it touch of Bangla...I don't no why people criticize Abhishek again and again but he is one of the unique actors in industry...if Ashu Sir, Mani sir and all big names in industry have trust in Him..what the hell this critics writing so much against him...Heads of to Abhishek for such excellent acting...Deepika is also making justice with the Role...and one of the finest acting by others..including Sikander, Vishakha and all the teenagers...That's all from my side go and watch this...a must watch..." 
" I salute you!!","Could never believe how children aged between can fire mascots and revolvers at a British cantonment and four other places... my salute to a forgotten hero Surjo Sen and other 64 member team, the comrades...Thank You Ashutosh Gowariker, for making me realize that the Indian in me is still there alive to salute the great souls...Some of the tragic moments of the movie: 1. When one of the children has so much hatred for the British Government that he took the burning British flag in his hand, between all the firing which is going around him, and his will to follow orders and burn the armory.2. The four guys, who never wanted to get caught, fought till the end, and later they ended their own lives. The last look which he gives to the officer in charge can get you a shiver.3. When a 14 year old kid plays his last game of football to reach the officer in charge and shoot him directly in front of his full platoon.*** Everybody is afraid to die, but when you make that fear your strength, you push your enemy back. Then it doesn't matter you live or you die, the only thing which matters is that you fight, till your last breath. *** JAI HIND. VANDE MATARAM." 
" Vande Mataram!!!","Khelein Hum Jee Jaan Sey is a movie about the Chittagong Armoury raid, that happened on April 18, 1930. The movie is very good as a movie, but as the rehash of a historical event which has its importance in the independence revolution of India, it is sadly a weak attempt from Ashutosh Gowariker. It has the things at right place, as a movie, but when a movie about a historical incident comes, the director has to pay attention to the real events that happened.Based on the book 'Do and die' by Manini Chatterjee, the movie slips away from the facts at several moments, even though it is a good work, as a film.The movie starts with simple, yet awesome titles, and soon we are dragged into the Chotogram of 1930, a normal village of Bengal. Everything was fine there, until the British people capture an open ground, where the teenagers use to play football. And then, somebody suggests that if they can get their playground back, with the help of Surjyada, a Mathematics teacher in a school. Then we come to know that Surjyada and his friends Nirmal, Ambikada etc are revolutionaries who believe in the motto 'Do and Die'. Soon, the teenagers are bonded with the revolutionaries and they plan to fight against the britishers. Meanwhile, two young girls Preetilata and Kalpana also join the team.Then they planned a raid on police lines Armoury, Cantonment, Telegraph office and Railway lines. They study the entire places, prepare well, and plans to execute it on 18 April, 1930. Everything goes fine, until they come to know that it was a 'Good Friday' and the britishers are not there. Also, they could capture only the guns, but bullets were not found there. Anyway ,they hoist a flag of India, and escape to the hills. They are then chasec by the army, many are killed and others are captured, and are finally sentenced to death or life imprisonment. The story is almost real, but the director wanted to give the story a gentle flavour, and he included light hearted romance between Nirmal and Preetilata, and one side infatuation of Kalpana with Surjyada, and also those football playing kids, fighting to British for their playground. Also, he added enough sentiments added in the movie, to make us wet our eyes at times. But what the makers could have done was to mention like 'This movie is based on the Chittagong Armoury Raid, and few events may vary from the real story.' Coming to the movie, everybody has done good jobs. Abhishek Bachchan comes with a commendable performance after the commercially and critically dud, 'Raavan'. He is apt for Surjya's role and even he looks somewhat like the real Surjya Sen. His expressions are perfect. And I am happy to see Sikandar Kher on screen again, I always believed this guy has the talent in him, and he proved it again in this film. Deepika Padukone and Vishakha Singh look completely natural, and this will be a career booster for Vishakha Singh, after doing two forgettable movies in Tamil and one in Hindi. The rest of the cast is very good and everybody is perfect for their roles. Also, there is a strong chemistry between all of them that they look very good together on screen.Sohail Sen has done an excellent job as the music composer of the film. All the songs are very good, and the BGM is also excellent. I guess Simaab Sen and Sohail Sen have worked together for BGM. The cinematography is fine.On the whole, Khelein Hum Jee Jaan Sey is a very good movie, It would have been a classic if the director did some more research on the historical events and facts. Anyway, don't miss it." 
" Teenagers,Freedom fighters ,David Fincher's The Social Network etc etc.....","While watching 'Khelein hum jee jaan sey' I felt Gowariker has not gonebeyond that book and neither done further research or took extra efforts to explore central characters like Surjit Sen and Kauolpana* Dutta at their personal level. Director had a lot of scope for that, for example, Surjya Sen was married and he is suffering from guilt that he is responsible for his wife's death or he was in jail before the revolution. Raoul Randolf and Gowariker could explore the character on these facts so that it could made primary conflict more strong. There are too many characters in the film; these characters are not properly defined .Madhur Bhandarkar who always manages to build many characters in his films like Page3, Corporate, Traffic signal and Fashion. I haven't read the book and I believed that one should never compare a book and cinema which is based on the book, both are very different experiences.Gowariker had a chance to capitalise innocence of teenager against brutal fight for freedom, he succeed in one or two scenes but that was not enough.scenes where teenagers didn't know meaning of 'Vande Materam' and interview sessions between freedom fighters and teenagers.Narration is done by two different persons if one of the teenager could used for it then it would make an impact.I remembered in 'Rang De basanti' where Binod Pradhan used Sepia tone to recreate old time, they wanted to distinguish two different time periods which is also possible in 'Khelein...." because 'Khelein....' happened within substantial time period. They could use non linear way of storytelling and built two different time period. One time period could be about how they execute the plan and other time period could be about how they sacrifice their lives and made major influence on freedom movement. David fincher has done this in 'The Social Network'.Second half of the film is all about British hunts down all freedom fighters where it lacks drama element, British wanted to capture them dead or alive but later in the film suddenly British wanted to capture them alive and this question remained unanswered. The film could ends with scenes like how Chittagong's revolution made positive impact on freedom movement, they concluded whole story in single note." 
" Never mind bad acting, we get to learn about a little known story!","When I saw the station 'Masterda Surya Sen' on Kolkata Metro sometime ago, little did I know about his history or the fact that he was a freedom fighter! That our mainstream history text books don't talk about it makes this a little piece of history obscure. Revisiting history for the third time, Ashutosh Gowariker brings to the big screen, Manini Chatterjee's book Do or Die on the Chittagong Uprising of 1930. Abhishek Bachchan portrays Surya Sen, a revolutionary who along with his associates puts together a band of patriotically motivated teenagers and trains them for a planned synchronized attack on key bastions of the British Raj in Chittagong. They are assisted by two women, Kalpana Dutta (Deepika Padukone) and Pritilata Waddedar.Some of the scenes, mostly shot in Goa are well done, including those in the aftermath of the attack on the cantonment in which the young revolutionaries are hunted down in the jungles is particularly moving. Despite losses, the protagonist masterminds an attack on the European club; the ripples of which reached London's powers that be.To his credit, the filmmaker didn't make a mockery of the story, a la Ketan Mehta's Mangal Pandey: The Rising. But rather than plain enactment of history, the audience would have wished to know more about the persona of Masterda, his motivation for the freedom struggle and his choice to rope in impressionable teens.Despite best intentions, 'Khelein Hum..' neither has excitement of 'Lagaan' which was also an anti-gora period flick, nor the management lessons that it packed in. In reality, putting together 64 boys against a powerful empire was no mean achievement! Surya Sen's character surely deserved better than a clean shaven Abhishek Bachchan mouthing lines sans passion. Deepika deglamorized, was no less stunning, but the script didn't have much for her; the romance between the lead pair seems forced too. Best performances come from the likes of Sikander Kher who played Nirmal Sen and others who played Ganesh Ghosh, Ananta Singh and Ambika Chakraborty. Those who played Englishmen were horribly miscast; the lesser said the better.Although this is among Gowariker's least lengthy movies, a bit more scissor-work was needed. Sohail Sen's music is bland when pitted against the memorable tracks that marked Gowariker's earlier hits. The breathtaking cinematography too is missing. So, if this all about a lengthy tale with bad acting and not many melodious songs, then why watch this movie? That's because, Gowariker, in a way, pays tribute to those martyrs of a little known story and there is a sense of sincerity in the way the story is told. If you have three hours to spare, you may give this history lesson a chance." 
