heading,review
" The movie that every person must watch....!!!","I entered in a theater with confused mind that it should be a paisa wasool or not.... But believe me its more than that.... Every single frame of the movie has been created brilliantly... I just love the movie... It inspired me a lot , it will inspire you will make you weep , will make you clap, will make you laugh... Just go for it it is a movie with great performances , great script . ALL GOOD... Saqib saleem improved with acting part and shines in the role of lucky sir, partho carries his role brilliantly.. The mother and partho's scenes will make you cry . The gang of partho (friends) will tickle you you'll smile and laugh every time when they come on screen.. There are plenty od moments which will make you laugh as well as make you cry.. The climax flashback scene is brilliantly shot.. You will jump out of your seat and shout go Arjun... Makrand deshpande in brief role satisfied us as a father... Hats off : Amol Gupte,.. Kudos..." 
" Excellent!","Hawaa Hawaai (Hindi): Finally 'Taare Zameen Par' got its replacement by its own screenwriter Amole Gupte whose script and direction in this film not only brings back the realism, charms and warmth of his 2011 film 'Stanley Ka Dabba' but makes the film a compulsory watching experience for all children and adults. Loaded with great cinematography by Amol Gole, superb editing by Deepa Bhatia and brilliant music score by Hitesh Sonik which make the narrative of this compact film slick and striking, the best part of the film is that you get to see the brilliant character development of all the characters which are warm and humane. The lead played by Partho Gupte and Saqib Saleem is simply superb along with the co-actors. Despite, the pre-climax being slightly draggy, HH ends up as a brilliant, gripping contemporary and charming cinematic experience worth a watch. My rating would be:4.5/5." 
" A nice , brave attempt with wonderful direction and hard-hitting performances","Small budgeted cinema have come up well which shows that time is certainly changing in Bollywood and it is definitely changing for good. Hawa Hawaai is one of the most daring film which will inspire and motivate you with head-strong story of a 12 year old boy who succeeded and achieved within short span of time.Ditrected by Amol Gupte who has been credited as creative director of Taare Zameen Par and Stanley Ka Dabba, Hawa Hawaai holds certain aspects of life and explores the inequality of children in the city of Mumbai. He succeeds in telling the story of brave kid who, despite all odds, dares to dream and achieves the goal. The screenplay is outstanding keeping the audience alive coupled with beautiful background score and strong performances. Music gels well with mood of the film supported with catchy cinematography and crisp editing. Partho A. Gupte delivers yet another knock-out performance after Stanley Ka Dabba and he gives his best. Saqib Saleem is getting better with each film and has proved his mettle in the film.A nice , brave attempt with wonderful direction and hard-hitting performances. Very good 4/5" 
" Best Movie","It is the best movie i have seen in a long long time. All the actors have done a fantastic job. Saqib and Partho were at their best. If u liked movies like Paan Singh, Bhag Milkha, Stanley's Dabba then it is a must watch for u. And if u r preparing for any competitive exams, u must not miss this one, it will give u immense motivation and will to work harder. Even if u r a hardhearted person like me there will be moments when u will cry like a baby. Real meaning of friendship lies in the movie. Eklava punch by one of his friend was terrific. Picturisation is perfect.Humour was unbearable at times. Looking forward to its sequel now." 
" Hawaai Hawaai : On your mark ,get set ,Go!","A poor fatherless chap,Arjun Waghmare(Partho Gupte) who works as a helper in a tea-stall in the posh Bandra-Kurla Complex of Mumbai discovers a hidden world - a swarm of kids getting trained in skating by an elusive coach,Lucky Sir and nurtures a dream of mastering the skill.With a backdrop of a sport thats rarely explored on our celluloid, director Amol Gupte weaves a sentimental tale of the underdog. The mentor and his protégé foster an endearing relationship and Arjun becomes the modern-day 'Eklaava' as mis-spelt by his chillar party friends who put in all their heart and efforts to craft his wheels of fortune and glory - The Hawaa Hawaai.Gupte's approach is piercingly intimate;bolstered with a profound background score, the camera caresses each of the character's expressions with extreme fondness while depicting their day-to-day chores and some interesting vignettes.It does get preachy at times with an attempt to make the film socially uplifting when it portrays the natural economic inequality between the kids of different strata.Even you would notice that it tries hard to tag you with its melodramatic elements- like the back-story of the protagonist's dead father ,a cotton farmer(Makrand Deshpande) or the mother-son relationship.And it does evoke tear in our eyes.Morever, what kept me invested was the camaraderie between Arjun and his four closest friends - Gochi,a garage mechanic (Ashfaque Khan), Bhura,a flower seller (Salman Khan), Abdul - worker in zari workshop(Maaman Memon), and Murugan, a rag-picker (Thirupathi Kushnapelli).They are the picks from Gupte's theater workshop.The band of boys spell magic with their sheer effortless performances.Yet, its Partho who steals your heart with an admirable performance.An underprivileged guy with an unflinching determination to win against all odds and hardships,he unleashes his nuke potential with great ease.Saqeeb Salim , who impressed us in his last outing Bombay Talkies, is in terrific form this time.As Lucky 'Sir',his spirited act imbues the skating coach-figure with flesh, blood and bite. A well narrated and emphatically told story,Hawaai Hawaai deserves an ovation.Amol Gupte crafts a heartwarming,tear-evoking masterpiece on the triumph of human aspirations and dreams.Do give it a try !Rating : 3.5/5" 
" A Delicacy Of Emotions. ♦ 63%","Amole Gupte has always fascinated me with his excellent approach towards children, emotions and drama. He captures the little things and reads between the lines to bring out fantastic images of pure sense, passion and realism.Unfortunately, with Hawaa Hawaai he employs a tried, tested and succeeded formula that talks about a boy's wish to skate. The characters are written with finesse. Saqib Saleem's character is that of an altruist, which if we relate with reality, hampers the thought. There may be 5 out of 1000 people like this character which was previously found in Gupte's Taare Zameen Par i.e. Aamir Khan's character. Partho Gupte should be lauded for his brilliant performance, both while expressing and skating.I loved the screenplay because it doesn't tell you everything at once. The lead characters' stories are narrated with time as the plot advances. Although the story is tad clichéd, the execution is fine. Supporting cast, music, cinematography and editing all are good. The four boys who enacted the roles of poor, street lads of Mumbai are the bees' knees and secondary cynosure of the film, after Gupte Jr.; I envied their friendship, mind you! The thing about sports movies is that they inspire but it is ironical to know that the inspiration fades after you leave the theater.But still, this time Gupte samples ounces of melodrama which have varied effects: one, that it induces emotions into the viewers and two, it gives away the idea that the whole film is make-believe. Having said that, the climax is predictable and because I did not experience anything new, I rate it a humble 6.3 out of 10.BOTTOM LINE: Just because the film doesn't bore and engages you to the core doesn't mean it is highbrow. It can be considered as a very watchable film if we are talking about all those recent potboilers in Bollywood. Recommended!Can be watched with a typical Indian family? YES" 
" Motivates you to push your boundaries","Director and writer Mr. Amol Gupte's vision and execution are good. He didn't compromise for a single shot if it was required. In this type of sports based film you know the climax before watching the film so always screenplay makes it interesting and here it is. Dialogues are natural and powerful. It is a children based film but most of the dialogues have maturity. Casting and locations of this movie is so perfect that you start believing that you are witnessing a real world but alas, the length and presentation of climax again reminds you that after all it is a film. Humor and emotions are blended very well. Yeah there are few moments when you can feel your eyes getting moist. Maximum credit goes to actors. They are too good in emotional scenes. This movie will be definitely able to spread the roller skater wave among kids. Performance wise Saqib Saleem as coach is very good. He is too good in emotional scenes. Partho Gupte as Arjun is fantastic. Neha Joshi as Arjun's mother is so intense. Anuj Sachdeva and Pragya Yadav are fine. Rest four kids are powerful and natural performers. I wish I could have watched there more scenes. Music supports the film's mood well." 
" Very much Inspiring after Udaan !!","What a movie !! What a direction !! And super sets of acting by the children. The movie clearly reflects the daily life of small street children who wishes to study but have no chance at all and no luck as well. The movie provided goosebumps at each moment. The story line is predictable but is connected in a superb way. I hated Amole Gupta for his role as a villain in Singham Returns but i was a wrong.He might not be a great actor but he is indeed a great director. Moreover, if you are bored of those stupid 100cr earning movies. Then this one is a must watch. A very much inspiring sports movie. Any non Hindi speaker can watch it on subtitle and feel the movie at each point. I am Nepali and i loved it very much. A very good Movie after Udaan.﻿" 
" Keep It Up Amole Gupte!","Last movie by Amole Gupte released some years back Stanley Ka Dabba was such wonderful entertaining movies for all families and I was eagerly waiting to watch his next instalment. After watching Hawaa Hawaii, which was a pleasant movie for all families once again, and I am glad to see that even these years to find producers, directors like Amole Gupte are still around to make such gems of movies. One do not need big stars, violence, music to entertain when there is a strong story well written and script. Good to see majority of location and scenery taken in India.For billions of people, life is tough and by hard work, courage and persevering, much can be achieved as depicted in this movie. Hope the movie gets recognition and award even though it has not made millions at box office. Looking forward to see the next movie by Amole Gupte and I hope its not a long wait." 
" Another Masterpiece from Amol Gupte","I have a great liking for 'Amole Gupte' ever since I saw 'Taare Zameen Par'and 'Stanley Ka Dabba'. His writing has innocence, which is the most vital thing needed in a script having a child character playing as the main lead. I had enormous expectations from the movie when I entered inside the cinema hall and my expectations were not only fulfilled but indeed have gone up many times for his next ventures. I just loved the way the story moves. Though its a predictable story but when you club it with hope it always gives peace to the mind of the viewers.'Partho' and 'Saqib' excelled in their roles. But, I personally liked the role of 4 other friends and their dedication towards achieving the dream of Partho. All in all a wonderful movie. Don't miss this at any cost. I am eagerly waiting for the Blu-ray to released soon so that I can add this to my collection.Thanks to 'Amole Gupte' for making these kind of positive and hopeful movies. I would go for 9/10 for this master work." 
" Inspiring for children but not for all audience","Directed by Amol Gupte, Hawaa Hawaai is an inspirational movie for children. The story is very basic and deals with the life of a child tea vendor trying to excel in skating and finally makes it with all hardships. Arjun (the protagonist) has a bunch of slum friends who supports him in his endeavor. He has had a troubled life since childhood, as his father dies when he is very young and he is forced into working as a tea vendor. Story develops into an adaption of Eklavya's life and the dreams of little children and ends with an emotional note. The first half of the film is funny, fast paced and interesting. However, during the second half the story loses its pace, ending with a dramatized race scene which would not interest audience of all ages. Saqib Saleem has done justice to his role just like his previous movies. The background music is neatly done and blends nicely with the emotional moments during the movie. Watch it on TV instead!" 
" a motivating small scale sports movie......","Good movies for children are quite rare in Bollywood with few exceptions like Masoom and Taare Zameen Par. Lately, watched "Stanley Ka Dabba" which portrayed the story of an orphan working in a small restaurant. Well, the film wasn't very remarkable but I liked Partho in the central role as Stanley who gets punished by his teacher for not bringing his tiffin box. From the same director (Amol Gupte) and Partho in the central character comes "Hawaa Hawaai" which is much motivating, heart warming and inspiring.The film presents the small aims that even the orphans and street children thrive for. It motivates to search the aim of your life and see the happiness in the smaller things of life for which the film deserves a commendation. The slow pace and the non star cast might keep this film unnoticed; but the film succeeds in its theme. The central characters of the film involve five kids and all of them have given brilliant performances; and I was stunned by Partho's performance. He just makes his role seem effortless and he succeeds in tying the viewers with his character. On a whole, though the film won't create much of hype, the film still deserves to be watched for the genuine story which motivates to make your life meaningful.Rating: 2 stars out of 4" 
